onset	duration	eye	startTime	stopTime
4.173	0.102	R	424350	424451
4.176	0.123	L	424353	424475
7.583	0.091	R	427760	427850
7.588	0.114	L	427765	427878
10.757	0.101	R	430934	431034
10.746	0.134	L	430923	431056
21.416	0.12	R	441593	441712
21.404	0.17	L	441581	441750
31.127	0.103	R	451304	451406
31.113	0.153	L	451290	451442
39.739	0.069	R	459916	459984
39.733	0.103	L	459910	460012
52.585	0.093	R	472762	472854
52.571	0.161	L	472748	472908
67.138	0.08	R	487315	487394
67.126	0.138	L	487303	487440
75.678	0.119	R	495855	495973
75.666	0.197	L	495843	496039
82.048	0.107	R	502225	502331
82.042	0.147	L	502219	502365
92.682	0.14	R	512859	512998
92.682	0.164	L	512859	513022
114.688	0.133	R	534865	534997
114.69	0.134	L	534867	535000
121.965	0.126	R	542142	542267
121.964	0.148	L	542141	542288
125.848	0.124	R	546025	546148
125.848	0.161	L	546025	546185
129.581	0.133	R	549758	549890
129.581	0.16	L	549758	549917
134.688	0.125	R	554865	554989
134.687	0.153	L	554864	555016
137.233	0.12	R	557410	557529
137.232	0.138	L	557409	557546
144.829	0.141	R	565006	565146
144.831	0.163	L	565008	565170
148.265	0.136	R	568442	568577
148.266	0.165	L	568443	568607
152.056	0.119	R	572233	572351
152.055	0.126	L	572232	572357
155.764	0.143	R	575941	576083
155.76	0.149	L	575937	576085
160.094	0.124	R	580271	580394
160.088	0.156	L	580265	580420
165.814	0.099	R	585991	586089
165.808	0.116	L	585985	586100
171.231	0.098	R	591408	591505
171.235	0.114	L	591412	591525
174.954	0.116	L	595131	595246
174.955	0.118	R	595132	595249
182.419	0.122	L	602596	602717
182.419	0.13	R	602596	602725
188.564	0.121	R	608741	608861
188.561	0.133	L	608738	608870
190.365	0.114	R	610542	610655
190.369	0.111	L	610546	610656
197.6	0.152	R	617777	617928
197.593	0.17	L	617770	617939
203.033	0.113	R	623210	623322
203.027	0.128	L	623204	623331
208.828	0.136	R	629005	629140
208.823	0.157	L	629000	629156
212.732	0.117	R	632909	633025
212.713	0.166	L	632890	633055
216.278	0.126	R	636455	636580
216.261	0.177	L	636438	636614
216.992	0.187	R	637169	637355
216.983	0.2	L	637160	637359
221.477	0.148	R	641654	641801
