onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.103	0.038	L	3239080	3239117	824.8	485.3	590.7	458.7	5.11	255
0.104	0.037	R	3239081	3239117	832.5	513.2	601.6	483.3	5.05	240
0.359	0.041	L	3239336	3239376	576.8	450.4	978.0	547.2	8.76	375
0.359	0.041	R	3239336	3239376	586.7	473.5	993.4	582.5	8.94	376
0.553	0.018	R	3239530	3239547	988.9	570.7	971.5	606.5	0.84	81
2.717	0.027	R	3241694	3241720	955.8	593.1	828.3	455.7	4.01	255
2.715	0.029	L	3241692	3241720	958.0	537.1	806.4	402.1	4.34	255
3.141	0.027	L	3242118	3242144	813.6	386.0	945.2	533.8	4.24	263
3.142	0.027	R	3242119	3242145	834.8	447.4	954.6	582.0	3.86	249
3.582	0.193	L	3242559	3242751	970.6	521.7	955.6	503.8	0.50	3270
3.572	0.215	R	3242549	3242763	922.8	559.2	980.7	489.5	1.93	1114
4.513	0.061	L	3243490	3243550	945.3	539.0	462.5	347.2	11.09	255
4.514	0.063	R	3243491	3243553	985.4	607.8	499.7	391.7	11.36	282
4.815	0.059	L	3243792	3243850	451.3	338.9	1106.3	288.5	13.90	338
4.814	0.062	R	3243791	3243852	472.5	376.0	1106.8	365.2	13.44	379
4.952	0.058	L	3243929	3243986	1096.1	274.1	1898.8	275.0	15.72	422
4.951	0.744	R	3243928	3244671	1092.7	342.2	1009.2	633.5	6.28	3270
5.204	0.516	L	3244181	3244696	1810.2	305.2	1072.3	573.7	15.66	3270
5.782	0.017	L	3244759	3244775	1016.1	573.7	956.5	585.9	1.30	121
5.779	0.027	R	3244756	3244782	1004.2	584.0	969.0	621.5	1.10	134
6.728	0.054	R	3245705	3245758	970.7	626.5	306.9	590.7	14.08	457
6.728	0.054	L	3245705	3245758	945.7	562.8	321.7	614.8	13.27	432
6.903	0.024	R	3245880	3245903	320.2	623.6	335.5	599.1	0.62	121
6.9	0.028	L	3245877	3245904	309.8	606.7	323.9	548.8	1.27	178
8.115	0.015	L	3247092	3247106	921.3	536.1	888.5	546.8	0.75	75
8.117	0.014	R	3247094	3247107	949.0	590.7	917.3	602.2	0.73	80
8.377	0.024	R	3247354	3247377	912.1	581.2	1045.0	607.2	2.93	204
8.378	0.023	L	3247355	3247377	895.2	546.9	1016.1	544.0	2.61	193
8.681	0.018	L	3247658	3247675	1004.6	539.6	949.9	541.1	1.18	108
11.051	0.044	R	3250028	3250071	979.3	592.7	1562.3	559.9	12.14	427
11.051	0.046	L	3250028	3250073	949.4	527.8	1530.1	539.6	12.06	425
11.274	0.093	L	3250251	3250343	1507.5	543.8	327.4	373.5	24.58	408
11.275	0.094	R	3250252	3250345	1580.7	540.5	337.2	379.4	25.84	489
11.418	0.028	R	3250395	3250422	348.6	415.6	70.3	411.9	5.76	349
11.415	0.032	L	3250392	3250423	325.1	373.7	17.3	356.6	6.38	342
12.125	0.018	R	3251102	3251119	60.9	408.3	67.6	351.3	1.22	114
12.125	0.019	L	3251102	3251120	2.7	356.1	-6.4	309.2	1.01	85
13.026	0.06	R	3252003	3252062	44.9	322.9	975.0	614.2	20.44	510
13.025	0.062	L	3252002	3252063	-16.3	287.1	947.5	569.9	21.04	508
15.569	0.039	R	3254546	3254584	977.4	600.1	1306.8	594.2	7.01	290
15.568	0.041	L	3254545	3254585	944.6	539.7	1278.1	569.8	7.13	307
16.497	0.024	L	3255474	3255497	970.8	522.4	842.1	520.6	2.79	219
16.499	0.023	R	3255476	3255498	996.2	573.5	872.7	585.6	2.69	237
16.9	0.026	L	3255877	3255902	844.9	535.9	986.4	554.4	3.09	204
16.899	0.027	R	3255876	3255902	864.8	576.4	1022.2	618.9	3.54	219
17.334	0.014	L	3256311	3256324	969.6	554.7	938.1	560.3	0.69	71
18.125	0.174	L	3257102	3257275	968.1	534.0	979.2	506.2	0.65	3263
18.105	0.237	R	3257082	3257318	986.7	577.5	983.5	478.6	2.17	834
19.607	0.015	R	3258584	3258598	970.3	559.4	980.7	605.0	1.03	74
23.53	0.029	R	3262507	3262535	980.7	576.3	1248.0	557.7	5.73	342
23.53	0.03	L	3262507	3262536	966.8	549.2	1231.3	542.5	5.66	321
23.784	0.037	L	3262761	3262797	1221.4	540.6	1613.8	579.9	8.05	382
