onset	duration	eye	startTime	stopTime
10.582	0.078	R	3928998	3929074
10.566	0.134	L	3928982	3929114
70.06	0.01	L	3988476	3988484
84.54	0.04	R	4002956	4002994
84.524	0.088	L	4002940	4003026
85.366	0.122	R	4003782	4003902
85.346	0.16	L	4003762	4003920
93.448	0.088	R	4011864	4011950
93.416	0.17	L	4011832	4012000
168.976	0.23	R	4087392	4087620
168.962	0.268	L	4087378	4087644
224.794	0.048	R	4143210	4143256
224.772	0.106	L	4143188	4143292
229.988	0.054	L	4148404	4148456
233.762	0.024	L	4152178	4152200
234.13	0.018	R	4152546	4152562
234.088	0.13	L	4152504	4152632
247.192	0.04	R	4165608	4165646
247.18	0.106	L	4165596	4165700
248.01	0.084	R	4166426	4166508
247.998	0.136	L	4166414	4166548
252.956	0.044	R	4171372	4171414
252.91	0.136	L	4171326	4171460
256.02	0.156	R	4174436	4174590
256.004	0.19	L	4174420	4174608
256.336	0.264	R	4174752	4175014
256.328	0.32	L	4174744	4175062
291.666	0.108	R	4210082	4210188
291.656	0.144	L	4210072	4210214
364.902	0.068	L	4283318	4283384
365.608	0.13	R	4284024	4284152
365.604	0.16	L	4284020	4284178
370.488	0.064	R	4288904	4288966
370.476	0.106	L	4288892	4288996
372.346	0.058	R	4290762	4290818
372.344	0.082	L	4290760	4290840
373.574	0.196	R	4291990	4292184
373.56	0.222	L	4291976	4292196
376.084	0.048	L	4294500	4294546
378.41	0.01	R	4296826	4296834
378.404	0.046	L	4296820	4296864
380.962	0.01	R	4299378	4299386
380.908	0.12	L	4299324	4299442
382.292	0.114	R	4300708	4300820
382.284	0.148	L	4300700	4300846
383.658	0.058	R	4302074	4302130
383.648	0.076	L	4302064	4302138
384.988	0.074	R	4303404	4303476
384.984	0.108	L	4303400	4303506
388.754	0.044	R	4307170	4307212
388.74	0.096	L	4307156	4307250
393.056	0.076	R	4311472	4311546
393.05	0.1	L	4311466	4311564
402.758	0.064	L	4321174	4321236
402.762	0.064	R	4321178	4321240
408.098	0.016	R	4326514	4326528
408.088	0.04	L	4326504	4326542
419.836	0.08	R	4338252	4338330
419.83	0.104	L	4338246	4338348
420.36	0.11	R	4338776	4338884
420.35	0.136	L	4338766	4338900
446.066	0.026	L	4364482	4364506
464.304	0.096	R	4382720	4382814
464.292	0.13	L	4382708	4382836
484.79	0.004	R	4403206	4403208
484.772	0.056	L	4403188	4403242
490.69	0.188	R	4409106	4409292
490.672	0.232	L	4409088	4409318
667.982	0.058	R	4586398	4586454
667.978	0.1	L	4586394	4586492
668.514	0.048	R	4586930	4586976
668.498	0.102	L	4586914	4587014
708.904	0.034	L	4627320	4627352
725.338	0.058	R	4643754	4643810
725.326	0.106	L	4643742	4643846
767.512	0.06	R	4685928	4685986
767.506	0.1	L	4685922	4686020
778.36	0.062	L	4696776	4696836
783.504	0.012	R	4701920	4701930
783.468	0.086	L	4701884	4701968
