onset	duration	eye	startTime	stopTime
30.372	0.082	L	2445038	2445118
30.368	0.112	R	2445034	2445144
58.474	0.026	R	2473140	2473164
87.972	0.07	L	2502638	2502706
87.958	0.108	R	2502624	2502730
92.47	0.1	L	2507136	2507234
92.466	0.122	R	2507132	2507252
152.47	0.08	L	2567136	2567214
152.458	0.112	R	2567124	2567234
159.962	0.146	L	2574628	2574772
159.946	0.212	R	2574612	2574822
163.914	0.188	L	2578580	2578766
163.904	0.2	R	2578570	2578768
166.412	0.074	L	2581078	2581150
166.412	0.092	R	2581078	2581168
174.966	0.146	L	2589632	2589776
174.96	0.156	R	2589626	2589780
189.356	0.346	L	2604022	2604366
189.342	0.368	R	2604008	2604374
189.85	0.072	L	2604516	2604586
189.84	0.082	R	2604506	2604586
200.742	0.132	R	2615408	2615538
200.752	0.124	L	2615418	2615540
208.336	0.164	L	2623002	2623164
208.336	0.17	R	2623002	2623170
215.792	0.386	R	2630458	2630842
215.796	0.402	L	2630462	2630862
216.372	0.054	R	2631038	2631090
216.37	0.06	L	2631036	2631094
223.712	0.37	R	2638378	2638746
223.726	0.38	L	2638392	2638770
224.306	0.056	L	2638972	2639026
224.3	0.066	R	2638966	2639030
228.106	0.062	L	2642772	2642832
228.096	0.082	R	2642762	2642842
235.092	0.112	L	2649758	2649868
235.086	0.118	R	2649752	2649868
235.98	0.082	L	2650646	2650726
235.968	0.112	R	2650634	2650744
238.918	0.046	L	2653584	2653628
238.912	0.08	R	2653578	2653656
239.794	0.054	L	2654460	2654512
239.784	0.07	R	2654450	2654518
246.832	0.102	L	2661498	2661598
246.828	0.116	R	2661494	2661608
254.612	0.664	R	2669278	2669940
254.62	0.66	L	2669286	2669944
255.486	0.048	L	2670152	2670198
255.476	0.058	R	2670142	2670198
269.242	0.064	L	2683908	2683970
269.238	0.088	R	2683904	2683990
270.024	0.09	L	2684690	2684778
270.012	0.114	R	2684678	2684790
277.824	0.062	L	2692490	2692550
277.81	0.098	R	2692476	2692572
285.408	0.074	L	2700074	2700146
285.396	0.108	R	2700062	2700168
293.906	0.068	L	2708572	2708638
293.898	0.08	R	2708564	2708642
304.272	0.044	L	2718938	2718980
304.252	0.076	R	2718918	2718992
351.222	0.084	L	2765888	2765970
351.214	0.112	R	2765880	2765990
369.872	0.138	L	2784538	2784674
369.864	0.17	R	2784530	2784698
374.118	0.328	R	2788784	2789110
374.128	0.33	L	2788794	2789122
382.202	0.134	L	2796868	2797000
382.196	0.172	R	2796862	2797032
400.364	0.026	L	2815030	2815054
400.358	0.032	R	2815024	2815054
403.976	0.122	L	2818642	2818762
403.954	0.206	R	2818620	2818824
418.754	0.054	L	2833420	2833472
418.73	0.078	R	2833396	2833472
430.508	0.16	R	2845174	2845332
430.526	0.144	L	2845192	2845334
438.648	0.122	R	2853314	2853434
438.654	0.118	L	2853320	2853436
445.924	0.114	L	2860590	2860702
445.918	0.126	R	2860584	2860708
453.594	0.318	R	2868260	2868576
453.604	0.318	L	2868270	2868586
468.66	0.432	R	2883326	2883756
468.67	0.43	L	2883336	2883764
469.292	0.062	L	2883958	2884018
469.29	0.076	R	2883956	2884030
473.178	0.098	L	2887844	2887940
473.176	0.12	R	2887842	2887960
480.582	0.134	R	2895248	2895380
480.584	0.14	L	2895250	2895388
495.94	0.088	L	2910606	2910692
495.934	0.1	R	2910600	2910698
505.104	0.44	L	2919770	2920208
505.098	0.456	R	2919764	2920218
506.526	0.048	L	2921192	2921238
506.516	0.08	R	2921182	2921260
510.024	0.048	L	2924690	2924736
510.02	0.064	R	2924686	2924748
532.46	0.038	L	2947126	2947162
532.458	0.062	R	2947124	2947184
539.354	0.094	L	2954020	2954112
539.346	0.128	R	2954012	2954138
540.576	0.178	L	2955242	2955418
540.574	0.204	R	2955240	2955442
555.044	0.05	L	2969710	2969758
555.036	0.076	R	2969702	2969776
562.758	0.144	L	2977424	2977566
562.756	0.176	R	2977422	2977596
570.156	0.12	L	2984822	2984940
570.152	0.132	R	2984818	2984948
577.646	0.12	L	2992312	2992430
577.64	0.176	R	2992306	2992480
586.018	0.06	L	3000684	3000742
586.008	0.09	R	3000674	3000762
593.426	0.168	L	3008092	3008258
593.428	0.188	R	3008094	3008280
596.722	0.09	L	3011388	3011476
596.716	0.11	R	3011382	3011490
600.874	0.08	L	3015540	3015618
