onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.033	0.02	L	487000	487019	718.9	485.2	728.8	394.2	1.93	140
0.035	0.019	R	487002	487020	730.4	496.7	735.7	402.9	1.98	170
0.196	0.043	R	487163	487205	727.4	413.1	1327.1	449.2	12.39	443
0.197	0.043	L	487164	487206	732.0	407.7	1331.6	446.7	12.39	440
0.392	0.029	L	487359	487387	1321.1	440.3	966.3	543.5	7.65	478
0.393	0.029	R	487360	487388	1306.2	448.1	987.3	542.8	6.89	414
0.586	0.022	L	487553	487574	986.3	530.0	947.8	518.6	0.85	120
2.344	0.11	R	489311	489420	993.7	485.3	1002.0	445.8	0.85	1866
2.332	0.148	L	489299	489446	980.5	556.3	969.1	564.6	0.30	1419
2.864	0.033	R	489831	489863	970.0	520.4	1291.7	551.4	6.75	363
2.865	0.033	L	489832	489864	965.7	541.1	1284.5	556.8	6.66	346
3.958	0.022	L	490925	490946	1018.2	539.1	933.4	553.3	1.81	141
3.959	0.022	R	490926	490947	1018.5	522.4	948.0	551.9	1.61	143
4.162	0.022	R	491129	491150	941.5	545.2	1056.5	558.2	2.44	197
4.163	0.022	L	491130	491151	937.1	549.7	1051.4	553.5	2.41	195
4.391	0.037	L	491358	491394	1054.0	559.4	1408.4	463.0	7.60	330
4.392	0.036	R	491359	491394	1042.3	561.8	1392.3	445.9	7.63	374
4.696	0.035	L	491663	491697	1418.9	443.5	996.6	582.7	9.20	468
4.695	0.037	R	491662	491698	1386.4	445.4	996.6	579.6	8.53	415
4.84	0.016	R	491807	491822	982.8	587.6	963.1	539.2	1.11	103
4.84	0.018	L	491807	491824	996.9	574.9	965.2	525.6	1.24	114
5.397	0.041	R	492364	492404	961.8	554.9	1518.6	469.9	11.55	466
5.398	0.041	L	492365	492405	963.7	563.7	1505.6	468.4	11.28	455
5.682	0.041	R	492649	492689	1508.3	454.0	1748.6	179.9	7.22	302
5.681	0.043	L	492648	492690	1510.5	475.2	1754.1	172.5	7.70	296
5.999	0.025	L	492966	492990	1727.3	62.5	1740.7	-102.9	3.17	199
6.003	0.024	R	492970	492993	1727.1	156.3	1767.7	-15.1	3.36	217
6.238	0.023	L	493205	493227	1700.8	-137.5	1770.1	-311.4	3.46	288
6.239	0.024	R	493206	493229	1739.0	-12.6	1865.7	-65.5	2.51	182
6.32	1.589	L	493287	494875	1779.1	-275.8	1783.8	-263.1	0.25	119
