onset	duration	eye	startTime	stopTime
1.328	0.146	R	3672218	3672362
5.118	0.074	R	3676008	3676080
5.838	0.334	R	3676728	3677060
0.002	7.586	L	3670892	3678476
9.56	0.268	R	3680450	3680716
13.65	0.096	R	3684540	3684634
7.726	7.81	L	3678616	3686424
19.078	0.268	L	3689968	3690234
19.076	0.276	R	3689966	3690240
20.706	0.552	R	3691596	3692146
20.49	0.792	L	3691380	3692170
21.876	0.116	L	3692766	3692880
30.156	0.126	R	3701046	3701170
30.146	0.166	L	3701036	3701200
33.386	0.13	L	3704276	3704404
34.724	0.086	R	3705614	3705698
34.716	0.128	L	3705606	3705732
35.602	0.336	R	3706492	3706826
35.59	0.368	L	3706480	3706846
36.272	0.39	L	3707162	3707550
36.272	0.39	R	3707162	3707550
38.254	0.036	R	3709144	3709178
38.244	0.076	L	3709134	3709208
41.414	0.132	L	3712304	3712434
42.49	0.026	R	3713380	3713404
42.476	0.128	L	3713366	3713492
43.586	0.078	L	3714476	3714552
47.816	0.016	L	3718706	3718720
52.178	0.062	L	3723068	3723128
55.054	0.106	L	3725944	3726048
56.052	0.116	L	3726942	3727056
59.154	0.034	L	3730044	3730076
60.924	0.03	L	3731814	3731842
67.67	0.09	R	3738560	3738648
67.662	0.14	L	3738552	3738690
70.356	0.074	R	3741246	3741318
70.344	0.132	L	3741234	3741364
73.594	0.07	L	3744484	3744552
75.136	0.208	R	3746026	3746232
75.118	0.272	L	3746008	3746278
77.258	0.11	L	3748148	3748256
79.464	0.04	R	3750354	3750392
79.448	0.154	L	3750338	3750490
82.09	0.058	R	3752980	3753036
82.084	0.09	L	3752974	3753062
84.378	0.264	R	3755268	3755530
84.374	0.276	L	3755264	3755538
85.86	0.054	R	3756750	3756802
85.846	0.134	L	3756736	3756868
88.372	0.086	L	3759262	3759346
89.108	0.068	R	3759998	3760064
89.086	0.12	L	3759976	3760094
90.504	0.044	R	3761394	3761436
90.482	0.14	L	3761372	3761510
92.502	0.248	R	3763392	3763638
92.492	0.31	L	3763382	3763690
93.918	0.136	R	3764808	3764942
93.594	0.532	L	3764484	3765014
95.594	0.124	R	3766484	3766606
95.59	0.142	L	3766480	3766620
139.788	0.12	L	3810678	3810796
139.798	0.116	R	3810688	3810802
143.854	0.02	R	3814744	3814762
143.766	0.144	L	3814656	3814798
146.082	0.07	L	3816972	3817040
147.076	0.054	R	3817966	3818018
147.058	0.132	L	3817948	3818078
151.812	0.01	L	3822702	3822710
154.83	0.184	R	3825720	3825902
154.802	0.238	L	3825692	3825928
158.662	0.072	R	3829552	3829622
158.652	0.108	L	3829542	3829648
162.802	0.11	R	3833692	3833800
162.788	0.136	L	3833678	3833812
166.406	0.14	R	3837296	3837434
166.4	0.178	L	3837290	3837466
172.992	0.15	R	3843882	3844030
172.978	0.18	L	3843868	3844046
173.838	0.384	R	3844728	3845110
