onset	duration	eye	startTime	stopTime
4.011	0.109	L	14030012	14030120
4.014	0.107	R	14030015	14030121
4.81	0.141	L	14030811	14030951
4.818	0.134	R	14030819	14030952
9.729	0.09	L	14035730	14035819
9.726	0.113	R	14035727	14035839
12.795	0.079	L	14038796	14038874
12.799	0.085	R	14038800	14038884
21.422	0.168	L	14047423	14047590
21.419	0.177	R	14047420	14047596
25.659	0.275	L	14051660	14051934
25.656	0.288	R	14051657	14051944
31.071	0.243	L	14057072	14057314
31.066	0.252	R	14057067	14057318
34.979	0.069	L	14060980	14061048
34.976	0.076	R	14060977	14061052
38.139	0.073	L	14064140	14064212
38.137	0.082	R	14064138	14064219
40.438	0.06	L	14066439	14066498
40.43	0.078	R	14066431	14066508
42.568	0.141	L	14068569	14068709
42.554	0.158	R	14068555	14068712
43.207	0.115	L	14069208	14069322
43.209	0.115	R	14069210	14069324
55.03	0.243	L	14081031	14081273
55.032	0.242	R	14081033	14081274
55.763	0.118	L	14081764	14081881
55.763	0.123	R	14081764	14081886
57.524	0.124	L	14083525	14083648
57.525	0.126	R	14083526	14083651
58.062	0.099	R	14084063	14084161
58.057	0.105	L	14084058	14084162
62.849	0.168	R	14088850	14089017
62.849	0.169	L	14088850	14089018
63.503	0.267	L	14089504	14089770
63.504	0.273	R	14089505	14089777
71.428	0.222	L	14097429	14097650
71.432	0.236	R	14097433	14097668
71.884	0.202	L	14097885	14098086
71.882	0.221	R	14097883	14098103
73.161	0.179	L	14099162	14099340
73.163	0.181	R	14099164	14099344
73.74	0.137	L	14099741	14099877
73.742	0.14	R	14099743	14099882
76.39	0.146	L	14102391	14102536
76.393	0.144	R	14102394	14102537
80.127	0.342	L	14106128	14106469
80.125	0.351	R	14106126	14106476
81.692	0.07	R	14107693	14107762
81.686	0.085	L	14107687	14107771
84.985	0.083	L	14110986	14111068
84.982	0.086	R	14110983	14111068
88.076	0.175	L	14114077	14114251
88.086	0.167	R	14114087	14114253
97.083	0.107	R	14123084	14123190
97.09	0.103	L	14123091	14123193
128.532	0.055	L	14154533	14154587
128.536	0.053	R	14154537	14154589
135.448	0.233	L	14161449	14161681
135.455	0.228	R	14161456	14161683
146.502	0.27	L	14172503	14172772
146.515	0.26	R	14172516	14172775
147.089	0.134	L	14173090	14173223
147.097	0.128	R	14173098	14173225
147.853	0.135	L	14173854	14173988
147.861	0.133	R	14173862	14173994
155.719	0.048	R	14181720	14181767
155.707	0.074	L	14181708	14181781
161.549	0.254	L	14187550	14187803
161.561	0.244	R	14187562	14187805
162.518	0.13	L	14188519	14188648
162.523	0.128	R	14188524	14188651
173.523	0.208	L	14199524	14199731
173.529	0.217	R	14199530	14199746
181.833	0.107	L	14207834	14207940
181.837	0.104	R	14207838	14207941
182.415	0.139	R	14208416	14208554
182.406	0.152	L	14208407	14208558
182.837	0.111	R	14208838	14208948
182.828	0.122	L	14208829	14208950
199.318	0.212	L	14225319	14225530
199.329	0.204	R	14225330	14225533
203.585	0.064	L	14229586	14229649
