participant_id	condition	accuracy	reaction_time
sub-22881	congruent	1	0.419
sub-22881	congruent	1	0.394
sub-22881	incongruent	1	0.505
sub-22881	congruent	1	0.520
sub-22881	incongruent	0	0.437
sub-22881	incongruent	1	0.445
sub-22881	congruent	1	0.423
sub-22881	congruent	1	0.392
sub-22881	incongruent	1	0.602
sub-22881	incongruent	1	0.621
sub-22881	congruent	1	0.430
sub-22881	incongruent	1	0.479
sub-22881	incongruent	0	0.625
sub-22881	incongruent	1	0.523
sub-22881	congruent	1	0.517
sub-22881	incongruent	0	0.352
sub-22881	congruent	1	0.448
sub-22881	congruent	1	0.433
sub-22881	incongruent	1	0.419
sub-22881	incongruent	1	0.406
sub-22881	incongruent	1	0.461
sub-22881	congruent	1	0.504
sub-22881	incongruent	1	0.538
sub-22881	congruent	1	0.456
sub-22881	congruent	1	0.492
sub-22881	congruent	1	0.471
sub-22881	congruent	1	0.403
sub-22881	incongruent	1	0.483
sub-22881	congruent	1	0.429
sub-22881	incongruent	0	0.470
sub-22881	incongruent	1	0.672
sub-22881	congruent	1	0.453
sub-22881	incongruent	1	0.581
sub-22881	congruent	1	0.440
sub-22881	incongruent	1	0.437
sub-22881	incongruent	1	0.474
sub-22881	congruent	1	0.476
sub-22881	congruent	1	0.448
sub-22881	congruent	1	0.552
sub-22881	congruent	1	0.457
sub-22881	incongruent	1	1.114
sub-22881	incongruent	0	0.511
sub-22881	incongruent	1	0.678
sub-22881	incongruent	1	0.580
sub-22881	incongruent	1	0.540
sub-22881	incongruent	1	0.610
sub-22881	congruent	1	0.531
sub-22881	congruent	1	0.588
sub-22881	congruent	1	0.498
sub-22881	congruent	1	0.456
sub-22881	congruent	1	0.444
sub-22881	incongruent	1	0.732
sub-22881	incongruent	1	0.575
sub-22881	congruent	1	0.404
sub-22881	incongruent	1	0.509
sub-22881	congruent	1	0.424
sub-22881	congruent	1	0.439
sub-22881	incongruent	1	0.622
sub-22881	incongruent	1	0.512
sub-22881	congruent	1	0.522
sub-22881	incongruent	1	0.774
sub-22881	incongruent	1	0.393
sub-22881	congruent	1	0.430
sub-22881	congruent	1	0.356
sub-22881	incongruent	1	0.441
sub-22881	congruent	1	0.406
sub-22881	congruent	1	0.466
sub-22881	incongruent	0	0.388
sub-22881	congruent	1	0.447
sub-22881	congruent	1	0.423
sub-22881	incongruent	0	0.508
sub-22881	congruent	1	0.447
sub-22881	incongruent	0	0.445
sub-22881	incongruent	0	0.447
sub-22881	congruent	1	0.442
sub-22881	incongruent	1	0.630
sub-22881	incongruent	0	0.496
sub-22881	incongruent	1	0.508
sub-22881	incongruent	1	0.590
sub-22881	congruent	1	0.455
sub-22881	congruent	1	0.443
sub-22881	congruent	1	0.585
sub-22881	incongruent	1	0.495
sub-22881	congruent	1	0.446
sub-22881	congruent	1	0.557
sub-22881	incongruent	0	0.345
sub-22881	congruent	1	0.424
sub-22881	incongruent	1	0.498
sub-22881	incongruent	1	0.488
sub-22881	congruent	1	0.475
sub-22881	congruent	1	0.410
sub-22881	incongruent	1	0.493
sub-22881	incongruent	1	0.574
sub-22881	incongruent	1	0.571
sub-22881	congruent	1	0.410
sub-22881	incongruent	0	0.521
sub-22881	congruent	1	0.457
sub-22881	incongruent	1	0.324
sub-22881	incongruent	0	0.418
sub-22881	congruent	1	0.458
sub-22881	congruent	1	0.716
sub-22881	incongruent	1	0.498
sub-22881	congruent	1	0.464
sub-22881	incongruent	1	0.565
sub-22881	incongruent	1	0.552
sub-22881	congruent	1	0.515
sub-22881	congruent	1	0.459
sub-22881	incongruent	1	0.623
sub-22881	congruent	1	0.537
sub-22881	incongruent	1	0.549
sub-22881	incongruent	1	0.682
sub-22881	incongruent	0	0.563
