participant_id	condition	accuracy	reaction_time
sub-24406	incongruent	1	1.310
sub-24406	incongruent	1	0.543
sub-24406	incongruent	0	0.325
sub-24406	incongruent	0	0.425
sub-24406	incongruent	1	0.605
sub-24406	congruent	1	0.321
sub-24406	congruent	1	0.385
sub-24406	congruent	1	0.390
sub-24406	congruent	1	0.391
sub-24406	congruent	1	0.397
sub-24406	incongruent	0	0.528
sub-24406	incongruent	0	0.371
sub-24406	congruent	1	0.337
sub-24406	incongruent	1	0.625
sub-24406	incongruent	1	0.464
sub-24406	congruent	1	0.297
sub-24406	incongruent	1	0.496
sub-24406	incongruent	0	0.372
sub-24406	incongruent	1	0.462
sub-24406	congruent	1	0.486
sub-24406	incongruent	0	0.310
sub-24406	congruent	1	0.361
sub-24406	incongruent	0	0.396
sub-24406	incongruent	1	0.436
sub-24406	incongruent	0	0.353
sub-24406	congruent	1	0.408
sub-24406	congruent	1	0.471
sub-24406	incongruent	0	0.355
sub-24406	congruent	1	0.425
sub-24406	incongruent	0	0.348
sub-24406	incongruent	1	0.570
sub-24406	congruent	1	0.365
sub-24406	congruent	1	0.347
sub-24406	congruent	1	0.380
sub-24406	incongruent	0	0.404
sub-24406	incongruent	1	0.590
sub-24406	congruent	1	0.375
sub-24406	incongruent	1	0.579
sub-24406	congruent	1	0.412
sub-24406	congruent	1	0.447
sub-24406	incongruent	1	0.513
sub-24406	congruent	1	0.830
sub-24406	incongruent	1	0.764
sub-24406	congruent	1	1.875
sub-24406	congruent	1	0.351
sub-24406	congruent	0	0.000
sub-24406	congruent	1	1.111
sub-24406	congruent	0	0.000
sub-24406	incongruent	1	0.499
sub-24406	congruent	0	0.000
sub-24406	congruent	1	0.369
sub-24406	incongruent	1	0.699
sub-24406	incongruent	1	0.571
sub-24406	congruent	1	0.519
sub-24406	congruent	1	0.444
sub-24406	incongruent	1	0.561
sub-24406	incongruent	1	0.524
sub-24406	congruent	1	0.362
sub-24406	congruent	1	0.270
sub-24406	incongruent	0	0.322
sub-24406	congruent	1	1.152
sub-24406	congruent	1	0.287
sub-24406	incongruent	1	0.494
sub-24406	incongruent	0	0.370
sub-24406	incongruent	1	0.730
sub-24406	congruent	1	0.363
sub-24406	congruent	1	0.498
sub-24406	congruent	1	0.338
sub-24406	incongruent	0	0.310
sub-24406	incongruent	1	1.077
sub-24406	congruent	1	0.372
sub-24406	incongruent	1	0.544
sub-24406	incongruent	1	0.471
sub-24406	congruent	1	0.352
sub-24406	incongruent	1	0.547
sub-24406	congruent	1	0.360
sub-24406	congruent	1	0.468
sub-24406	incongruent	0	0.400
sub-24406	congruent	0	0.405
sub-24406	congruent	1	0.337
sub-24406	congruent	1	0.342
sub-24406	congruent	1	0.749
sub-24406	congruent	1	0.272
sub-24406	congruent	0	0.266
sub-24406	incongruent	0	0.277
sub-24406	incongruent	0	0.225
sub-24406	congruent	1	0.302
sub-24406	congruent	1	0.284
sub-24406	congruent	1	0.297
sub-24406	congruent	1	0.351
sub-24406	incongruent	1	0.477
sub-24406	incongruent	0	0.401
sub-24406	incongruent	1	0.530
sub-24406	congruent	1	0.413
sub-24406	congruent	1	0.042
sub-24406	congruent	1	0.187
sub-24406	congruent	0	0.199
sub-24406	incongruent	0	0.184
sub-24406	congruent	1	0.327
sub-24406	incongruent	1	0.293
sub-24406	incongruent	1	0.518
sub-24406	congruent	1	0.460
sub-24406	congruent	1	0.443
sub-24406	incongruent	1	0.469
sub-24406	congruent	1	0.680
sub-24406	congruent	1	0.405
sub-24406	incongruent	0	0.365
sub-24406	incongruent	1	0.515
sub-24406	incongruent	0	0.347
sub-24406	incongruent	1	0.510
sub-24406	incongruent	1	0.223
sub-24406	incongruent	1	0.467
sub-24406	congruent	1	0.335
sub-24406	incongruent	1	0.423
sub-24406	incongruent	1	0.477
sub-24406	incongruent	0	0.566
sub-24406	incongruent	1	0.615
sub-24406	incongruent	1	0.599
sub-24406	congruent	1	0.412
sub-24406	incongruent	0	0.426
sub-24406	congruent	1	0.373
sub-24406	congruent	1	0.312
sub-24406	congruent	1	0.323
sub-24406	incongruent	1	0.455
sub-24406	congruent	1	0.370
sub-24406	congruent	1	0.264
sub-24406	incongruent	0	0.288
sub-24406	incongruent	0	0.319
sub-24406	congruent	0	0.238
sub-24406	incongruent	0	0.406
sub-24406	incongruent	0	0.272
sub-24406	incongruent	0	0.336
sub-24406	incongruent	0	0.221
sub-24406	incongruent	1	0.285
sub-24406	incongruent	1	0.226
sub-24406	congruent	0	0.250
sub-24406	congruent	1	0.355
sub-24406	congruent	1	0.417
sub-24406	incongruent	1	0.450
sub-24406	incongruent	1	0.368
sub-24406	incongruent	0	0.648
sub-24406	congruent	1	0.593
sub-24406	incongruent	1	0.483
sub-24406	congruent	1	0.391
sub-24406	congruent	1	0.367
sub-24406	incongruent	0	0.369
sub-24406	incongruent	0	0.252
sub-24406	congruent	1	0.265
sub-24406	incongruent	0	0.239
sub-24406	congruent	1	0.390
sub-24406	congruent	1	0.397
sub-24406	incongruent	0	0.361
sub-24406	incongruent	0	0.320
sub-24406	congruent	1	0.347
sub-24406	incongruent	0	0.289
sub-24406	incongruent	1	0.346
sub-24406	congruent	1	0.069
sub-24406	incongruent	1	0.189
sub-24406	congruent	1	0.327
sub-24406	congruent	0	0.371
sub-24406	incongruent	0	0.208
sub-24406	incongruent	1	0.419
sub-24406	congruent	1	0.352
sub-24406	incongruent	0	0.358
sub-24406	incongruent	1	0.569
sub-24406	congruent	1	1.100
sub-24406	incongruent	0	0.245
sub-24406	incongruent	0	0.229
sub-24406	congruent	1	0.369
sub-24406	congruent	1	0.668
sub-24406	congruent	1	0.330
sub-24406	congruent	1	0.259
sub-24406	congruent	1	0.546
sub-24406	congruent	1	0.354
sub-24406	incongruent	0	0.388
sub-24406	incongruent	0	0.405
sub-24406	incongruent	1	0.588
sub-24406	congruent	1	0.349
sub-24406	congruent	1	0.486
sub-24406	congruent	1	0.506
sub-24406	incongruent	1	0.906
sub-24406	incongruent	1	0.508
sub-24406	congruent	1	0.388
sub-24406	congruent	1	0.268
sub-24406	congruent	1	0.305
sub-24406	congruent	1	0.308
sub-24406	incongruent	1	0.545
sub-24406	incongruent	1	0.697
sub-24406	incongruent	0	0.396
sub-24406	incongruent	1	0.489
sub-24406	incongruent	1	0.475
sub-24406	incongruent	0	0.345
sub-24406	incongruent	0	0.362
sub-24406	congruent	1	0.388
sub-24406	congruent	1	0.398
sub-24406	incongruent	1	0.444
sub-24406	incongruent	0	0.296
sub-24406	congruent	0	0.266
sub-24406	congruent	1	0.091
sub-24406	incongruent	0	0.186
sub-24406	incongruent	1	0.213
sub-24406	incongruent	1	0.231
sub-24406	incongruent	0	0.374
sub-24406	congruent	1	0.280
sub-24406	incongruent	1	0.860
sub-24406	incongruent	0	0.394
sub-24406	congruent	1	0.100
sub-24406	incongruent	0	0.279
sub-24406	congruent	1	0.340
sub-24406	incongruent	0	0.354
sub-24406	incongruent	1	0.048
sub-24406	incongruent	0	0.124
sub-24406	incongruent	1	0.558
sub-24406	congruent	0	0.416
sub-24406	incongruent	1	0.666
sub-24406	incongruent	1	0.460
sub-24406	congruent	1	0.551
sub-24406	congruent	1	0.524
sub-24406	congruent	1	0.366
sub-24406	congruent	1	0.397
sub-24406	congruent	1	0.280
sub-24406	incongruent	0	0.343
sub-24406	incongruent	1	0.598
sub-24406	congruent	1	0.521
sub-24406	incongruent	1	0.613
sub-24406	congruent	1	0.384
sub-24406	congruent	1	0.456
sub-24406	incongruent	1	0.523
sub-24406	incongruent	1	0.478
sub-24406	congruent	1	0.501
sub-24406	congruent	1	0.624
sub-24406	congruent	1	0.585
sub-24406	congruent	1	0.349
sub-24406	congruent	1	0.273
sub-24406	congruent	1	0.393
sub-24406	incongruent	1	0.474
sub-24406	congruent	1	0.371
sub-24406	congruent	1	0.333
sub-24406	congruent	1	0.348
sub-24406	congruent	1	0.401
