onset	duration	eye	startTime	stopTime
0.032	0.929	L	1923952	1924880
1.997	1.588	L	1925917	1927504
1.992	1.593	R	1925912	1927504
3.716	4.182	L	1927636	1931817
3.795	4.103	R	1927715	1931817
8.212	0.136	R	1932132	1932267
8.408	0.079	R	1932328	1932406
8.514	1.766	R	1932434	1934199
8.038	2.292	L	1931958	1934249
11.313	0.359	L	1935233	1935591
12.872	0.141	L	1936792	1936932
12.843	0.343	R	1936763	1937105
15.244	0.068	R	1939164	1939231
15.194	0.185	L	1939114	1939298
15.736	0.095	R	1939656	1939750
15.687	0.356	L	1939607	1939962
16.303	3.896	L	1940223	1944118
20.4	0.144	L	1944320	1944463
20.675	8.194	L	1944595	1952788
28.999	1.475	L	1952919	1954393
33.927	0.1	R	1957847	1957946
33.95	0.092	L	1957870	1957961
39.131	0.047	L	1963051	1963097
39.094	0.213	R	1963014	1963226
39.69	0.011	L	1963610	1963620
39.653	0.157	R	1963573	1963729
43.502	0.08	L	1967422	1967501
43.474	0.284	R	1967394	1967677
49.668	0.139	R	1973588	1973726
49.938	0.87	R	1973858	1974727
51.257	0.054	L	1975177	1975230
51.219	0.208	R	1975139	1975346
53.669	0.174	L	1977589	1977762
53.629	0.366	R	1977549	1977914
59.355	0.018	L	1983275	1983292
59.324	0.19	R	1983244	1983433
60.685	0.03	L	1984605	1984634
60.635	0.213	R	1984555	1984767
68.237	0.076	R	1992157	1992232
68.217	0.134	L	1992137	1992270
69.39	0.81	L	1993310	1994119
69.39	0.81	R	1993310	1994119
77.685	0.106	L	2001605	2001710
77.638	0.328	R	2001558	2001885
84.503	0.035	R	2008423	2008457
84.675	0.038	R	2008595	2008632
85.665	0.124	L	2009585	2009708
85.669	0.123	R	2009589	2009711
86.047	0.009	R	2009967	2009975
89.574	0.137	L	2013494	2013630
89.528	0.224	R	2013448	2013671
90.486	0.079	R	2014406	2014484
90.478	0.146	L	2014398	2014543
91.121	0.166	R	2015041	2015206
91.118	0.236	L	2015038	2015273
94.061	0.464	R	2017981	2018444
96.134	1.127	L	2020054	2021180
96.134	1.127	R	2020054	2021180
97.799	0.055	R	2021719	2021773
97.814	0.083	L	2021734	2021816
282.24	0.078	L	2206160	2206237
282.391	0.019	R	2206311	2206329
285.878	0.035	L	2209798	2209832
285.834	0.223	R	2209754	2209976
286.232	0.07	L	2210152	2210221
286.21	0.124	R	2210130	2210253
290.025	0.065	L	2213945	2214009
289.978	0.289	R	2213898	2214186
291.926	0.064	L	2215846	2215909
291.965	0.442	R	2215885	2216326
292.94	0.03	L	2216860	2216889
292.94	0.03	R	2216860	2216889
293.252	0.37	R	2217172	2217541
294.19	0.023	R	2218110	2218132
294.9	0.215	L	2218820	2219034
294.519	0.596	R	2218439	2219034
295.245	0.3	L	2219165	2219464
295.245	0.301	R	2219165	2219465
296.211	2.574	L	2220131	2222704
296.205	2.58	R	2220125	2222704
298.915	1.439	L	2222835	2224273
298.915	1.439	R	2222835	2224273
300.487	0.072	L	2224407	2224478
300.467	0.208	R	2224387	2224594
308.043	0.018	R	2231963	2231980
308.071	0.009	L	2231991	2231999
312.119	0.031	R	2236039	2236069
312.126	0.035	L	2236046	2236080
312.754	0.109	L	2236674	2236782
312.747	0.123	R	2236667	2236789
316.604	0.105	L	2240524	2240628
316.583	0.14	R	2240503	2240642
319.731	0.124	R	2243651	2243774
319.726	0.145	L	2243646	2243790
320.44	0.175	R	2244360	2244534
320.436	0.196	L	2244356	2244551
321.434	0.189	R	2245354	2245542
321.434	0.193	L	2245354	2245546
322.251	0.087	R	2246171	2246257
322.245	0.105	L	2246165	2246269
326.998	0.06	R	2250918	2250977
326.993	0.081	L	2250913	2250993
331.029	0.068	R	2254949	2255016
331.024	0.088	L	2254944	2255031
334.244	0.033	R	2258164	2258196
334.242	0.054	L	2258162	2258215
334.416	0.126	R	2258336	2258461
334.417	0.131	L	2258337	2258467
345.442	0.077	R	2269362	2269438
345.452	0.08	L	2269372	2269451
345.663	0.092	R	2269583	2269674
345.677	0.086	L	2269597	2269682
349.887	0.115	R	2273807	2273921
349.889	0.172	L	2273809	2273980
359.178	0.006	L	2283098	2283103
359.167	0.031	R	2283087	2283117
359.805	0.029	L	2283725	2283753
359.816	0.027	R	2283736	2283762
364.331	0.088	R	2288251	2288338
364.341	0.106	L	2288261	2288366
365.536	0.135	R	2289456	2289590
365.54	0.17	L	2289460	2289629
371.404	0.939	R	2295324	2296262
371.632	0.748	L	2295552	2296299
376.131	0.12	R	2300051	2300170
376.139	0.169	L	2300059	2300227
379.564	0.052	R	2303484	2303535
379.579	0.045	L	2303499	2303543
379.876	0.053	R	2303796	2303848
379.858	0.095	L	2303778	2303872
384.053	0.132	R	2307973	2308104
384.063	0.147	L	2307983	2308129
386.524	0.196	R	2310444	2310639
386.522	0.222	L	2310442	2310663
390.209	0.124	R	2314129	2314252
390.221	0.124	L	2314141	2314264
391.704	0.13	R	2315624	2315753
391.697	0.144	L	2315617	2315760
395.08	0.148	R	2319000	2319147
395.096	0.136	L	2319016	2319151
402.32	0.218	L	2326240	2326457
402.319	0.262	R	2326239	2326500
402.637	0.007	R	2326557	2326563
409.594	0.183	R	2333514	2333696
409.591	0.216	L	2333511	2333726
411.413	0.074	L	2335333	2335406
411.42	0.069	R	2335340	2335408
413.041	0.091	L	2336961	2337051
413.045	0.109	R	2336965	2337073
414.316	0.133	R	2338236	2338368
414.311	0.146	L	2338231	2338376
418.227	0.112	L	2342147	2342258
418.176	0.292	R	2342096	2342387
419.473	0.063	R	2343393	2343455
419.458	0.09	L	2343378	2343467
421.268	0.085	R	2345188	2345272
421.27	0.115	L	2345190	2345304
425.589	0.067	L	2349509	2349575
425.58	0.082	R	2349500	2349581
432.726	0.107	L	2356646	2356752
432.717	0.129	R	2356637	2356765
435.619	0.039	L	2359539	2359577
435.609	0.079	R	2359529	2359607
435.994	0.084	L	2359914	2359997
435.998	0.096	R	2359918	2360013
440.555	0.285	R	2364475	2364759
441.377	0.129	L	2365297	2365425
441.371	0.195	R	2365291	2365485
445.282	0.139	L	2369202	2369340
445.284	0.158	R	2369204	2369361
449.405	0.097	L	2373325	2373421
449.4	0.139	R	2373320	2373458
451.022	0.162	L	2374942	2375103
451.015	0.184	R	2374935	2375118
452.414	0.123	L	2376334	2376456
452.419	0.132	R	2376339	2376470
459.522	0.061	L	2383442	2383502
459.524	0.069	R	2383444	2383512
589.649	0.003	R	2513569	2513571
590.113	0.016	R	2514033	2514048
591.36	0.13	L	2515280	2515409
591.31	0.528	R	2515230	2515757
597.204	0.183	L	2521124	2521306
597.569	0.23	L	2521489	2521718
597.171	0.635	R	2521091	2521725
598.068	0.094	R	2521988	2522081
598.065	0.119	L	2521985	2522103
603.94	0.046	R	2527860	2527905
603.933	0.074	L	2527853	2527926
604.292	0.115	R	2528212	2528326
604.288	0.129	L	2528208	2528336
607.816	0.105	R	2531736	2531840
607.808	0.124	L	2531728	2531851
608.147	0.071	R	2532067	2532137
608.139	0.088	L	2532059	2532146
608.523	0.068	R	2532443	2532510
608.523	0.072	L	2532443	2532514
614.451	0.129	R	2538371	2538499
614.445	0.146	L	2538365	2538510
614.769	0.115	R	2538689	2538803
614.762	0.14	L	2538682	2538821
620.99	0.051	R	2544910	2544960
620.962	0.135	L	2544882	2545016
623.984	0.169	R	2547904	2548072
623.965	0.202	L	2547885	2548086
629.404	0.265	R	2553324	2553588
629.401	0.312	L	2553321	2553632
634.784	0.074	L	2558704	2558777
636.111	0.183	R	2560031	2560213
636.553	0.252	R	2560473	2560724
636.936	0.547	R	2560856	2561402
638.775	0.09	L	2562695	2562784
638.719	0.188	R	2562639	2562826
639.159	0.164	R	2563079	2563242
639.145	0.211	L	2563065	2563275
640.021	0.164	R	2563941	2564104
640.016	0.19	L	2563936	2564125
645.883	0.121	L	2569803	2569923
645.883	0.145	R	2569803	2569947
646.272	0.111	R	2570192	2570302
646.269	0.127	L	2570189	2570315
650.916	0.006	R	2574836	2574841
650.906	0.063	L	2574826	2574888
656.895	0.25	L	2580815	2581064
656.884	0.267	R	2580804	2581070
657.579	0.121	L	2581499	2581619
657.585	0.13	R	2581505	2581634
663.026	0.16	R	2586946	2587105
663.018	0.224	L	2586938	2587161
669.206	0.059	R	2593126	2593184
669.198	0.076	L	2593118	2593193
672.552	0.128	R	2596472	2596599
672.539	0.171	L	2596459	2596629
676.053	0.171	R	2599973	2600143
676.036	0.235	L	2599956	2600190
679.688	0.112	L	2603608	2603719
679.694	0.13	R	2603614	2603743
680.081	0.138	L	2604001	2604138
680.09	0.141	R	2604010	2604150
681.807	0.132	R	2605727	2605858
681.798	0.171	L	2605718	2605888
687.071	0.051	R	2610991	2611041
687.042	0.14	L	2610962	2611101
689.4	0.09	L	2613320	2613409
689.406	0.09	R	2613326	2613415
690.8	0.089	R	2614720	2614808
690.806	0.133	L	2614726	2614858
691.511	0.156	R	2615431	2615586
691.511	0.214	L	2615431	2615644
695.759	0.134	L	2619679	2619812
695.767	0.144	R	2619687	2619830
701.577	0.068	L	2625497	2625564
701.584	0.069	R	2625504	2625572
701.868	0.12	L	2625788	2625907
701.874	0.116	R	2625794	2625909
705.686	0.104	L	2629606	2629709
706.465	0.37	R	2630385	2630754
705.947	0.93	L	2629867	2630796
707.252	0.277	R	2631172	2631448
707.233	0.358	L	2631153	2631510
708.27	0.502	R	2632190	2632691
708.261	0.527	L	2632181	2632707
713.458	0.242	R	2637378	2637619
713.434	0.329	L	2637354	2637682
714.735	0.229	R	2638655	2638883
714.722	0.313	L	2638642	2638954
717.717	0.001	L	2641637	2641637
717.783	0.45	L	2641703	2642152
718.282	0.04	L	2642202	2642241
719.319	0.255	R	2643239	2643493
719.316	0.303	L	2643236	2643538
719.734	0.027	L	2643654	2643680
720.042	0.401	L	2643962	2644362
720.042	0.443	R	2643962	2644404
720.519	0.021	L	2644439	2644459
720.596	0.025	L	2644516	2644540
725.204	0.153	R	2649124	2649276
724.992	0.537	L	2648912	2649448
726.656	0.155	L	2650576	2650730
726.645	0.257	R	2650565	2650821
728.582	0.005	L	2652502	2652506
728.767	0.101	R	2652687	2652787
728.759	0.159	L	2652679	2652837
733.236	0.162	R	2657156	2657317
733.235	0.194	L	2657155	2657348
736.559	0.038	R	2660479	2660516
736.551	0.084	L	2660471	2660554
738.585	0.021	L	2662505	2662525
738.529	0.077	R	2662449	2662525
738.735	0.139	L	2662655	2662793
738.735	0.223	R	2662655	2662877
739.292	0.071	L	2663212	2663282
739.266	0.176	R	2663186	2663361
750.703	0.18	R	2674623	2674802
750.698	0.209	L	2674618	2674826
751.209	0.148	R	2675129	2675276
751.202	0.203	L	2675122	2675324
758.894	0.109	R	2682814	2682922
758.889	0.166	L	2682809	2682974
759.289	0.12	R	2683209	2683328
759.301	0.151	L	2683221	2683371
761.966	0.15	R	2685886	2686035
761.959	0.218	L	2685879	2686096
762.806	0.51	R	2686726	2687235
762.806	0.524	L	2686726	2687249
763.834	0.161	R	2687754	2687914
763.832	0.208	L	2687752	2687959
765.005	0.329	R	2688925	2689253
765.002	0.341	L	2688922	2689262
765.96	0.19	L	2689880	2690069
765.94	0.231	R	2689860	2690090
767.054	0.072	L	2690974	2691045
767.064	0.062	R	2690984	2691045
767.981	0.243	L	2691901	2692143
767.992	0.236	R	2691912	2692147
854.249	0.145	R	2778169	2778313
854.243	0.209	L	2778163	2778371
857.249	0.196	R	2781169	2781364
857.241	0.272	L	2781161	2781432
860.346	0.403	R	2784266	2784668
860.342	0.456	L	2784262	2784717
864.524	0.218	R	2788444	2788661
864.519	0.265	L	2788439	2788703
868.452	0.117	R	2792372	2792488
868.444	0.206	L	2792364	2792569
871.437	0.252	R	2795357	2795608
871.42	0.345	L	2795340	2795684
873.325	0.154	R	2797245	2797398
873.33	1.631	L	2797250	2798880
876.912	0.055	L	2800832	2800886
877.143	0.053	R	2801063	2801115
877.242	0.103	R	2801162	2801264
877.057	0.848	L	2800977	2801824
879.103	1.055	R	2803023	2804077
879.101	1.079	L	2803021	2804099
883.122	0.266	L	2807042	2807307
883.121	0.268	R	2807041	2807308
883.637	0.151	L	2807557	2807707
883.634	0.167	R	2807554	2807720
884.153	0.11	L	2808073	2808182
884.154	0.122	R	2808074	2808195
884.834	0.15	R	2808754	2808903
884.841	0.215	L	2808761	2808975
887.235	0.181	R	2811155	2811335
887.231	0.243	L	2811151	2811393
887.689	0.153	R	2811609	2811761
887.688	0.207	L	2811608	2811814
890.99	0.136	R	2814910	2815045
890.995	0.159	L	2814915	2815073
891.963	0.093	R	2815883	2815975
891.96	0.108	L	2815880	2815987
892.383	0.095	R	2816303	2816397
892.374	0.17	L	2816294	2816463
901.811	0.162	R	2825731	2825892
901.798	0.234	L	2825718	2825951
902.335	0.191	R	2826255	2826445
902.328	0.216	L	2826248	2826463
908.179	0.101	R	2832099	2832199
908.168	0.121	L	2832088	2832208
917.719	0.149	R	2841639	2841787
917.711	0.206	L	2841631	2841836
925.505	0.183	R	2849425	2849607
925.493	0.205	L	2849413	2849617
931.995	0.067	R	2855915	2855981
931.989	0.117	L	2855909	2856025
933.069	0.229	R	2856989	2857217
933.062	0.296	L	2856982	2857277
940.814	0.14	R	2864734	2864873
940.814	0.265	L	2864734	2864998
941.328	0.051	R	2865248	2865298
941.325	0.095	L	2865245	2865339
941.863	0.203	L	2865783	2865985
941.852	0.222	R	2865772	2865993
942.188	1.181	R	2866108	2867288
944.468	0.007	R	2868388	2868394
947.876	0.03	L	2871796	2871825
947.876	0.03	R	2871796	2871825
950.922	0.064	L	2874842	2874905
950.88	0.16	R	2874800	2874959
951.42	0.136	R	2875340	2875475
951.415	0.142	L	2875335	2875476
952.64	0.222	R	2876560	2876781
952.642	0.521	L	2876562	2877082
952.91	0.56	R	2876830	2877389
