onset	duration	eye	startTime	stopTime
0.002	0.316	R	1477184	1477498
50.262	0.054	L	1527444	1527496
50.242	0.112	R	1527424	1527534
58.474	0.086	L	1535656	1535740
58.464	0.108	R	1535646	1535752
71.744	0.03	L	1548926	1548954
71.734	0.078	R	1548916	1548992
75.336	0.102	L	1552518	1552618
75.328	0.136	R	1552510	1552644
75.758	0.072	L	1552940	1553010
75.748	0.102	R	1552930	1553030
91.998	0.098	L	1569180	1569276
91.996	0.128	R	1569178	1569304
96.28	0.108	L	1573462	1573568
96.266	0.158	R	1573448	1573604
147.27	0.966	R	1624452	1625416
150.816	1.096	R	1627998	1629092
233.012	0.092	L	1710194	1710284
233.006	0.112	R	1710188	1710298
257.064	0.152	L	1734246	1734396
257.038	0.228	R	1734220	1734446
270.888	0.01	R	1748070	1748078
280.29	0.014	R	1757472	1757484
295.208	0.172	L	1772390	1772560
295.196	0.204	R	1772378	1772580
394.062	0.09	R	1871244	1871332
401.64	0.096	L	1878822	1878916
401.566	0.21	R	1878748	1878956
420.872	0.056	R	1898054	1898108
421.048	0.144	L	1898230	1898372
421.042	0.19	R	1898224	1898412
426.56	0.016	R	1903742	1903756
434.382	0.062	R	1911564	1911624
442.034	0.026	R	1919216	1919240
457.5	0.042	R	1934682	1934722
462.222	0.056	R	1939404	1939458
466.748	0.062	R	1943930	1943990
470.328	0.054	L	1947510	1947562
470.602	0.06	L	1947784	1947842
470.32	0.396	R	1947502	1947896
476.458	0.038	R	1953640	1953676
477.628	0.086	L	1954810	1954894
477.62	0.144	R	1954802	1954944
478.004	0.036	L	1955186	1955220
477.994	0.076	R	1955176	1955250
483.704	0.03	R	1960886	1960914
514.948	0.048	L	1992130	1992176
515.192	0.09	L	1992374	1992462
514.92	0.438	R	1992102	1992538
516.148	0.066	L	1993330	1993394
516.128	0.142	R	1993310	1993450
529.488	0.026	R	2006670	2006694
584.45	0.36	L	2061632	2061990
584.366	0.494	R	2061548	2062040
591.698	0.798	R	2068880	2069676
593.846	0.682	L	2071028	2071708
593.644	1.142	R	2070826	2071966
601.142	0.01	R	2078324	2078332
639.346	0.37	L	2116528	2116896
639.356	0.392	R	2116538	2116928
639.902	0.122	L	2117084	2117204
639.896	0.16	R	2117078	2117236
670.112	0.04	R	2147294	2147332
677.41	0.034	R	2154592	2154624
692.834	0.062	R	2170016	2170076
721.784	0.034	R	2198966	2198998
727.116	0.044	L	2204298	2204340
727.092	0.126	R	2204274	2204398
740.858	0.002	R	2218040	2218040
743.818	0.58	R	2221000	2221578
749.888	0.162	L	2227070	2227230
749.828	0.23	R	2227010	2227238
