onset	duration	eye	startTime	stopTime
1.98	0.096	L	2549479	2549574
1.98	0.097	R	2549479	2549575
9.959	0.058	L	2557458	2557515
9.957	0.066	R	2557456	2557521
14.753	0.039	L	2562252	2562290
14.755	0.039	R	2562254	2562292
19.008	0.052	L	2566507	2566558
19.006	0.056	R	2566505	2566560
20.212	0.346	L	2567711	2568056
20.688	0.375	L	2568187	2568561
24.09	0.6	L	2571589	2572188
38.029	0.062	L	2585528	2585589
38.026	0.07	R	2585525	2585594
44.439	0.014	L	2591938	2591951
44.432	0.036	R	2591931	2591966
45.693	0.14	L	2593192	2593331
46.247	0.006	R	2593746	2593751
45.968	1.153	L	2593467	2594619
48.508	0.091	L	2596007	2596097
48.508	0.093	R	2596007	2596099
56.265	0.037	L	2603764	2603800
56.261	0.045	R	2603760	2603804
60.976	0.024	L	2608475	2608498
60.976	0.028	R	2608475	2608502
62.01	0.26	R	2609509	2609768
67.681	0.037	R	2615180	2615216
67.679	0.042	L	2615178	2615219
74.61	0.013	R	2622109	2622121
74.611	0.421	L	2622110	2622530
77.706	0.068	R	2625205	2625272
77.7	0.081	L	2625199	2625279
78.875	0.01	R	2626374	2626383
81.222	0.08	R	2628721	2628800
81.221	0.082	L	2628720	2628801
84.521	0.028	L	2632020	2632047
84.521	0.029	R	2632020	2632048
89.76	0.055	R	2637259	2637313
89.757	0.061	L	2637256	2637316
91.71	0.387	R	2639209	2639595
92.236	0.554	R	2639735	2640288
95.424	0.035	L	2642923	2642957
95.423	0.039	R	2642922	2642960
105.536	0.06	R	2653035	2653094
105.538	0.059	L	2653037	2653095
108.526	0.063	R	2656025	2656087
108.524	0.071	L	2656023	2656093
115.07	0.037	L	2662569	2662605
115.066	0.046	R	2662565	2662610
121.084	0.024	L	2668583	2668606
121.077	0.046	R	2668576	2668621
123.696	0.189	L	2671195	2671383
127.152	0.068	L	2674651	2674718
127.152	0.069	R	2674651	2674719
133.326	0.059	L	2680825	2680883
133.326	0.065	R	2680825	2680889
138.665	0.312	R	2686164	2686475
146.995	0.014	L	2694494	2694507
146.99	0.028	R	2694489	2694516
166.672	0.012	L	2714171	2714182
166.668	0.022	R	2714167	2714188
178.167	0.056	R	2725666	2725721
178.16	0.071	L	2725659	2725729
184.351	0.092	R	2731850	2731941
184.348	0.101	L	2731847	2731947
200.807	0.047	R	2748306	2748352
200.804	0.057	L	2748303	2748359
205.215	0.015	L	2752714	2752728
206.665	0.004	R	2754164	2754167
208.86	0.066	R	2756359	2756424
208.858	0.076	L	2756357	2756432
217.687	0.112	R	2765186	2765297
218.596	0.013	R	2766095	2766107
218.659	0.212	R	2766158	2766369
218.927	0.046	R	2766426	2766471
224.39	0.054	R	2771889	2771942
224.389	0.061	L	2771888	2771948
235.982	0.054	L	2783481	2783534
235.983	0.055	R	2783482	2783536
237.363	0.059	R	2784862	2784920
