onset	duration	eye	startTime	stopTime
0.062	0.037	L	467978	468014
0.054	0.067	R	467970	468036
5.341	0.056	R	473257	473312
6.325	0.03	L	474241	474270
6.312	0.069	R	474228	474296
9.755	0.082	L	477671	477752
9.536	0.31	R	477452	477761
15.538	0.391	L	483454	483844
18.4	0.048	L	486316	486363
18.333	0.13	R	486249	486378
21.912	0.088	R	489828	489915
26.638	0.027	L	494554	494580
26.631	0.061	R	494547	494607
32.147	0.074	R	500063	500136
34.826	0.03	R	502742	502771
38.743	0.053	R	506659	506711
39.111	0.041	L	507027	507067
39.256	0.046	L	507172	507217
39.102	0.24	R	507018	507257
43.325	0.027	L	511241	511267
43.314	0.06	R	511230	511289
46.4	0.043	L	514316	514358
46.399	0.049	R	514315	514363
54.409	0.042	L	522325	522366
54.393	0.077	R	522309	522385
56.431	0.035	L	524347	524381
56.422	0.062	R	524338	524399
63.708	0.15	L	531624	531773
63.705	0.177	R	531621	531797
69.854	0.013	L	537770	537782
69.84	0.068	R	537756	537823
82.608	0.088	R	550524	550611
88.189	0.165	L	556105	556269
88.173	0.183	R	556089	556271
89.189	0.277	L	557105	557381
89.186	0.3	R	557102	557401
94.069	0.219	L	561985	562203
94.069	0.239	R	561985	562223
97.979	0.044	L	565895	565938
97.967	0.079	R	565883	565961
127.773	0.004	R	595689	595692
127.762	0.018	L	595678	595695
131.368	0.1	L	599284	599383
131.381	0.091	R	599297	599387
133.734	0.055	R	601650	601704
137.686	0.024	L	605602	605625
137.684	0.027	R	605600	605626
144.106	0.055	R	612022	612076
144.105	0.057	L	612021	612077
149.047	0.068	R	616963	617030
149.043	0.09	L	616959	617048
152.834	0.059	L	620750	620808
152.83	0.074	R	620746	620819
161.183	0.056	L	629099	629154
161.066	0.196	R	628982	629177
168.236	0.49	L	636152	636641
168.24	0.505	R	636156	636660
179.12	0.101	L	647036	647136
179.109	0.142	R	647025	647166
184.182	0.044	L	652098	652141
184.171	0.082	R	652087	652168
186.467	0.006	R	654383	654388
186.458	0.029	L	654374	654402
187.693	0.079	L	655609	655687
187.694	0.099	R	655610	655708
192.997	0.037	R	660913	660949
192.998	0.037	L	660914	660950
197.71	0.078	L	665626	665703
197.709	0.099	R	665625	665723
200.125	0.022	L	668041	668062
200.115	0.06	R	668031	668090
203.501	0.015	R	671417	671431
206.098	0.108	L	674014	674121
206.101	0.109	R	674017	674125
210.877	0.053	R	678793	678845
210.875	0.056	L	678791	678846
213.696	0.086	L	681612	681697
213.702	0.082	R	681618	681699
214.72	0.099	R	682636	682734
214.713	0.107	L	682629	682735
216.81	0.096	L	684726	684821
216.811	0.097	R	684727	684823
220.428	0.057	L	688344	688400
220.421	0.095	R	688337	688431
224.47	0.085	L	692386	692470
224.47	0.092	R	692386	692477
229.919	0.037	L	697835	697871
229.915	0.056	R	697831	697886
232.654	0.079	L	700570	700648
232.654	0.091	R	700570	700660
235.709	0.211	R	703625	703835
235.719	0.205	L	703635	703839
239.552	0.153	L	707468	707620
239.556	0.157	R	707472	707628
244.439	0.108	R	712355	712462
247.536	0.163	L	715452	715614
247.539	0.164	R	715455	715618
250.277	0.016	L	718193	718208
250.278	0.027	R	718194	718220
255.033	0.049	L	722949	722997
255.023	0.088	R	722939	723026
256.02	0.005	L	723936	723940
256.003	0.044	R	723919	723962
258.726	0.06	L	726642	726701
258.714	0.097	R	726630	726726
261.862	0.117	L	729778	729894
261.899	0.082	R	729815	729896
266.494	0.014	R	734410	734423
271.775	0.058	L	739691	739748
271.773	0.072	R	739689	739760
277.587	0.071	L	745503	745573
277.586	0.073	R	745502	745574
279.086	0.06	L	747002	747061
279.081	0.086	R	746997	747082
280.638	0.025	L	748554	748578
280.63	0.075	R	748546	748620
285.083	0.132	L	752999	753130
285.079	0.158	R	752995	753152
296.141	0.073	L	764057	764129
296.136	0.099	R	764052	764150
300.148	0.028	L	768064	768091
300.146	0.052	R	768062	768113
300.572	0.074	L	768488	768561
300.569	0.092	R	768485	768576
372.987	0.05	L	840903	840952
372.985	0.059	R	840901	840959
378.677	0.224	L	846593	846816
378.677	0.236	R	846593	846828
381.821	0.07	L	849737	849806
381.978	0.117	L	849894	850010
381.83	0.267	R	849746	850012
386.984	0.058	L	854900	854957
386.982	0.063	R	854898	854960
389.625	0.071	L	857541	857611
389.629	0.067	R	857545	857611
391.505	0.067	L	859421	859487
391.501	0.084	R	859417	859500
392.266	0.059	L	860182	860240
392.252	0.102	R	860168	860269
398.261	0.085	R	866177	866261
398.258	0.09	L	866174	866263
404.724	0.073	L	872640	872712
404.71	0.139	R	872626	872764
409.304	0.184	L	877220	877403
409.304	0.212	R	877220	877431
416.289	0.062	L	884205	884266
416.277	0.111	R	884193	884303
419.812	0.122	L	887728	887849
419.804	0.154	R	887720	887873
420.746	0.082	L	888662	888743
420.723	0.182	R	888639	888820
423.698	0.18	L	891614	891793
423.705	0.195	R	891621	891815
431.29	0.119	L	899206	899324
431.291	0.154	R	899207	899360
435.131	0.066	L	903047	903112
435.137	0.065	R	903053	903117
440.826	0.005	L	908742	908746
440.808	0.068	R	908724	908791
442.748	0.056	L	910664	910719
442.751	0.055	R	910667	910721
446.258	0.101	L	914174	914274
446.258	0.122	R	914174	914295
447.801	0.076	L	915717	915792
447.787	0.135	R	915703	915837
453.884	0.044	R	921800	921843
456.87	0.088	L	924786	924873
456.858	0.159	R	924774	924932
457.708	0.059	R	925624	925682
458.475	0.055	L	926391	926445
458.471	0.077	R	926387	926463
461.596	0.131	L	929512	929642
461.566	0.21	R	929482	929691
462.37	0.078	L	930286	930363
462.351	0.184	R	930267	930450
465.019	0.045	L	932935	932979
465.014	0.065	R	932930	932994
465.481	0.037	L	933397	933433
465.473	0.07	R	933389	933458
465.903	0.044	L	933819	933862
465.892	0.081	R	933808	933888
466.975	0.074	L	934891	934964
466.974	0.112	R	934890	935001
469.255	0.132	L	937171	937302
469.251	0.157	R	937167	937323
470.558	0.093	L	938474	938566
470.539	0.205	R	938455	938659
