onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.019	R	467928	467946	666.0	445.0	561
0.012	0.026	L	467928	467953	664.3	481.8	674
0.157	0.265	L	468073	468337	637.7	412.9	704
0.162	0.26	R	468078	468337	661.3	392.6	596
0.449	0.15	L	468365	468514	930.7	535.0	762
0.615	2.497	L	468531	471027	978.2	567.1	869
0.448	2.664	R	468364	471027	981.7	579.6	699
3.188	0.287	L	471104	471390	214.2	361.7	873
3.189	0.287	R	471105	471391	225.2	446.5	756
3.497	0.081	L	471413	471493	164.7	325.1	878
3.494	0.084	R	471410	471493	183.6	403.1	760
3.72	0.6	R	471636	472235	200.7	421.0	732
3.72	0.601	L	471636	472236	193.0	318.5	865
4.368	0.107	R	472284	472390	783.8	516.6	729
4.368	0.109	L	472284	472392	790.8	495.5	901
4.497	0.816	R	472413	473228	940.4	595.7	790
4.498	0.833	L	472414	473246	949.5	549.4	953
5.442	0.844	R	473358	474201	976.6	584.2	674
5.4	0.897	L	473316	474212	988.8	585.5	850
6.43	2.316	R	474346	476661	982.3	551.0	661
8.761	0.749	R	476677	477425	987.5	553.1	594
6.4	3.112	L	474316	477427	980.2	575.8	821
9.595	0.032	L	477511	477542	978.7	607.5	711
9.69	0.038	L	477606	477643	1028.4	707.7	668
9.905	1.132	R	477821	478952	974.0	554.6	577
9.886	1.152	L	477802	478953	971.5	587.9	763
11.07	0.832	L	478986	479817	1347.3	638.1	851
11.078	0.824	R	478994	479817	1369.9	650.2	672
12.048	0.522	R	479964	480485	1052.5	602.7	783
12.048	0.913	L	479964	480876	1044.1	577.7	936
12.588	0.373	R	480504	480876	1122.9	580.2	734
12.983	2.375	L	480899	483273	965.5	569.8	910
12.984	2.375	R	480900	483274	993.9	579.9	734
15.398	0.126	L	483314	483439	380.3	458.2	1037
15.4	0.361	R	483316	483676	275.6	439.8	937
15.78	0.321	R	483696	484016	269.1	392.2	867
15.948	0.154	L	483864	484017	335.5	506.4	675
16.122	0.051	L	484038	484088	372.7	544.6	716
16.121	0.052	R	484037	484088	321.7	456.5	794
16.318	0.361	R	484234	484594	773.0	450.0	819
16.318	0.362	L	484234	484595	815.0	567.5	836
16.704	0.444	L	484620	485063	986.8	624.2	960
16.711	0.437	R	484627	485063	964.3	524.0	887
17.167	0.278	L	485083	485360	868.7	598.6	939
17.169	0.278	R	485085	485362	865.1	485.9	811
17.461	0.836	R	485377	486212	927.2	495.1	801
17.462	0.851	L	485378	486228	922.1	610.0	932
18.511	3.386	R	486427	489812	966.6	547.2	728
18.498	3.419	L	486414	489832	952.2	593.7	874
22.045	1.692	R	489961	491652	959.3	558.2	734
22.02	1.718	L	489936	491653	950.8	582.0	883
23.781	0.639	L	491697	492335	1324.6	560.2	1015
24.439	0.059	L	492355	492413	1341.1	606.3	1071
23.789	0.709	R	491705	492413	1352.4	560.6	794
24.641	0.932	L	492557	493488	1045.4	563.7	1084
24.641	0.933	R	492557	493489	1081.7	579.7	816
25.594	0.654	L	493510	494163	972.1	574.3	1028
25.594	0.654	R	493510	494163	992.1	582.6	799
26.313	0.171	L	494229	494399	1514.4	460.8	931
26.31	0.174	R	494226	494399	1531.0	442.9	692
26.527	0.077	R	494443	494519	1011.2	518.1	724
26.524	0.081	L	494440	494520	972.3	530.5	957
26.738	0.228	L	494654	494881	958.7	606.3	922
26.987	0.901	L	494903	495803	949.4	597.2	913
26.758	1.132	R	494674	495805	993.0	588.5	708
27.93	0.112	L	495846	495957	370.1	528.6	951
27.932	0.111	R	495848	495958	408.0	529.5	796
28.064	0.129	L	495980	496108	239.5	548.6	1001
28.064	0.129	R	495980	496108	283.5	539.6	866
28.212	0.557	L	496128	496684	317.7	553.9	980
28.219	0.55	R	496135	496684	368.5	528.0	848
28.913	0.02	R	496829	496848	367.5	555.1	801
28.913	0.021	L	496829	496849	324.6	561.6	929
28.973	0.881	R	496889	497769	919.1	571.4	786
28.975	0.88	L	496891	497770	874.4	578.2	958
29.874	1.189	L	497790	498978	968.4	575.1	896
