onset	duration	eye	startTime	stopTime
0.971	0.054	R	586603	586656
0.964	0.062	L	586596	586657
5.155	0.162	R	590787	590948
5.148	0.177	L	590780	590956
11.92	0.074	L	597552	597625
11.894	0.21	R	597526	597735
19.425	0.072	L	605057	605128
19.417	0.101	R	605049	605149
23.035	0.014	L	608667	608680
23.01	0.083	R	608642	608724
27.324	0.007	L	612956	612962
27.28	0.21	R	612912	613121
34.629	0.177	R	620261	620437
34.629	0.179	L	620261	620439
47.656	0.019	R	633288	633306
47.629	0.07	L	633261	633330
59.708	0.169	R	645340	645508
59.711	0.168	L	645343	645510
60.412	0.236	L	646044	646279
60.419	0.231	R	646051	646281
64.121	0.101	R	649753	649853
64.124	0.106	L	649756	649861
77.177	0.087	L	662809	662895
77.187	0.087	R	662819	662905
89.543	0.101	R	675175	675275
89.528	0.122	L	675160	675281
134.906	0.096	R	720538	720633
134.903	0.1	L	720535	720634
138.219	0.499	R	723851	724349
138.227	0.511	L	723859	724369
150.266	0.088	L	735898	735985
150.26	0.109	R	735892	736000
157.784	0.168	L	743416	743583
157.774	0.227	R	743406	743632
166.358	0.124	L	751990	752113
166.36	0.13	R	751992	752121
185.157	0.118	L	770789	770906
185.143	0.177	R	770775	770951
195.907	0.159	L	781539	781697
195.896	0.183	R	781528	781710
196.289	0.043	R	781921	781963
198.406	0.071	R	784038	784108
198.41	0.069	L	784042	784110
207.076	0.274	L	792708	792981
207.068	0.287	R	792700	792986
214.52	0.184	L	800152	800335
214.509	0.223	R	800141	800363
227.544	0.114	L	813176	813289
227.526	0.238	R	813158	813395
234.564	0.244	L	820196	820439
234.561	0.256	R	820193	820448
235.729	0.172	L	821361	821532
235.741	0.166	R	821373	821538
249.302	0.045	R	834934	834978
249.284	0.097	L	834916	835012
257.249	0.025	R	842881	842905
257.252	0.023	L	842884	842906
265.359	0.005	R	850991	850995
283.488	0.124	L	869120	869243
283.487	0.139	R	869119	869257
290.739	0.043	L	876371	876413
306.601	0.026	L	892233	892258
306.598	0.035	R	892230	892264
309.253	0.168	L	894885	895052
309.251	0.265	R	894883	895147
309.691	0.413	L	895323	895735
310.197	0.102	L	895829	895930
309.692	0.766	R	895324	896089
311.53	0.094	L	897162	897255
311.487	0.838	R	897119	897956
411.779	0.044	R	997411	997454
411.779	0.056	L	997411	997466
412.956	0.442	R	998588	999029
422.516	0.067	L	1008148	1008214
422.516	0.087	R	1008148	1008234
423.698	0.152	L	1009330	1009481
423.666	0.486	R	1009298	1009783
424.907	0.074	L	1010539	1010612
424.809	0.467	R	1010441	1010907
425.733	0.075	R	1011365	1011439
425.971	0.127	L	1011603	1011729
425.969	0.328	R	1011601	1011928
430.22	0.139	L	1015852	1015990
430.192	0.713	R	1015824	1016536
433.392	0.042	R	1019024	1019065
433.536	0.016	R	1019168	1019183
434.885	0.202	L	1020517	1020718
434.761	0.486	R	1020393	1020878
436.73	0.25	L	1022362	1022611
436.689	0.735	R	1022321	1023055
440.818	0.128	L	1026450	1026577
440.789	0.376	R	1026421	1026796
441.315	0.286	R	1026947	1027232
445.132	0.14	L	1030764	1030903
445.117	1.148	R	1030749	1031896
