participant_id	condition	accuracy	reaction_time
sub-23636	incongruent	1	0.520
sub-23636	congruent	1	0.385
sub-23636	incongruent	1	0.450
sub-23636	incongruent	1	0.504
sub-23636	incongruent	1	0.467
sub-23636	incongruent	0	0.330
sub-23636	incongruent	1	0.447
sub-23636	incongruent	1	0.436
sub-23636	congruent	1	0.376
sub-23636	incongruent	1	0.417
sub-23636	congruent	1	0.383
sub-23636	incongruent	0	0.322
sub-23636	incongruent	1	0.487
sub-23636	congruent	1	0.402
sub-23636	congruent	1	0.349
sub-23636	incongruent	1	0.440
sub-23636	congruent	1	0.370
sub-23636	incongruent	1	0.426
sub-23636	congruent	1	0.348
sub-23636	congruent	1	0.378
sub-23636	incongruent	1	0.454
sub-23636	incongruent	1	0.424
sub-23636	congruent	1	0.364
sub-23636	congruent	1	0.382
sub-23636	congruent	1	0.381
sub-23636	congruent	1	0.342
sub-23636	incongruent	1	0.472
sub-23636	incongruent	1	0.413
sub-23636	congruent	1	0.336
sub-23636	incongruent	1	0.428
sub-23636	incongruent	1	0.423
sub-23636	incongruent	1	0.401
sub-23636	congruent	1	0.328
sub-23636	congruent	1	0.367
sub-23636	incongruent	1	0.415
sub-23636	incongruent	1	0.444
sub-23636	congruent	1	0.395
sub-23636	incongruent	1	0.502
sub-23636	congruent	1	0.352
sub-23636	incongruent	1	0.462
sub-23636	incongruent	1	0.461
sub-23636	congruent	1	0.386
sub-23636	incongruent	1	0.442
sub-23636	congruent	1	0.360
sub-23636	congruent	1	0.378
sub-23636	incongruent	0	0.323
sub-23636	congruent	1	0.350
sub-23636	congruent	1	0.314
sub-23636	congruent	1	0.357
sub-23636	incongruent	1	0.511
sub-23636	congruent	1	0.316
sub-23636	congruent	1	0.340
sub-23636	incongruent	0	0.336
sub-23636	congruent	1	0.372
sub-23636	congruent	1	0.371
sub-23636	congruent	1	0.338
sub-23636	congruent	1	0.346
sub-23636	congruent	1	0.367
sub-23636	incongruent	1	0.503
sub-23636	incongruent	1	0.482
sub-23636	incongruent	1	0.466
sub-23636	congruent	1	0.318
sub-23636	congruent	1	0.326
sub-23636	congruent	1	0.345
sub-23636	congruent	1	0.329
sub-23636	congruent	1	0.314
sub-23636	congruent	1	0.369
sub-23636	congruent	1	0.279
sub-23636	incongruent	0	0.298
sub-23636	congruent	1	0.367
sub-23636	congruent	1	0.291
sub-23636	congruent	1	0.307
sub-23636	incongruent	0	0.270
sub-23636	congruent	1	0.348
sub-23636	incongruent	1	0.534
sub-23636	congruent	1	0.338
sub-23636	incongruent	0	0.351
sub-23636	incongruent	1	0.407
sub-23636	incongruent	1	0.440
sub-23636	incongruent	1	0.432
sub-23636	congruent	1	0.338
sub-23636	congruent	1	0.321
sub-23636	congruent	1	0.335
sub-23636	congruent	1	0.318
sub-23636	congruent	1	0.345
sub-23636	congruent	1	0.345
sub-23636	congruent	1	0.317
sub-23636	incongruent	0	0.314
sub-23636	incongruent	0	0.340
sub-23636	incongruent	1	0.450
sub-23636	incongruent	0	0.318
sub-23636	incongruent	1	0.393
sub-23636	congruent	1	0.410
sub-23636	incongruent	0	0.339
sub-23636	incongruent	1	0.470
sub-23636	incongruent	1	0.479
sub-23636	incongruent	1	0.438
sub-23636	incongruent	1	0.422
sub-23636	incongruent	1	0.448
sub-23636	incongruent	1	0.477
sub-23636	congruent	1	0.325
sub-23636	incongruent	1	0.430
sub-23636	incongruent	1	0.429
sub-23636	incongruent	1	0.386
sub-23636	incongruent	1	0.414
sub-23636	incongruent	1	0.394
sub-23636	congruent	1	0.322
sub-23636	incongruent	1	0.397
sub-23636	congruent	1	0.297
sub-23636	incongruent	0	0.341
sub-23636	congruent	1	0.377
sub-23636	incongruent	1	0.438
sub-23636	congruent	1	0.379
sub-23636	incongruent	1	0.397
sub-23636	congruent	1	0.297
sub-23636	incongruent	0	0.355
sub-23636	congruent	1	0.370
sub-23636	congruent	1	0.364
sub-23636	congruent	1	0.369
sub-23636	congruent	1	0.317
sub-23636	congruent	1	0.384
sub-23636	incongruent	0	0.350
sub-23636	congruent	1	0.355
sub-23636	incongruent	1	0.430
sub-23636	incongruent	0	0.308
sub-23636	congruent	1	0.324
sub-23636	congruent	1	0.371
sub-23636	congruent	1	0.359
sub-23636	congruent	1	0.328
sub-23636	incongruent	1	0.379
sub-23636	incongruent	0	0.266
sub-23636	congruent	1	0.357
sub-23636	incongruent	1	0.376
sub-23636	incongruent	1	0.410
sub-23636	congruent	1	0.320
sub-23636	congruent	1	0.300
sub-23636	incongruent	0	0.314
sub-23636	incongruent	0	0.342
sub-23636	incongruent	0	0.417
sub-23636	congruent	1	0.341
sub-23636	incongruent	1	0.432
sub-23636	incongruent	1	0.407
sub-23636	congruent	1	0.311
sub-23636	congruent	1	0.360
sub-23636	incongruent	0	0.361
sub-23636	incongruent	1	0.451
sub-23636	incongruent	1	0.472
sub-23636	congruent	1	0.315
sub-23636	congruent	1	0.306
sub-23636	incongruent	0	0.298
sub-23636	congruent	1	0.438
sub-23636	congruent	1	0.356
sub-23636	incongruent	0	0.345
sub-23636	incongruent	1	0.461
sub-23636	incongruent	1	0.442
sub-23636	incongruent	1	0.447
sub-23636	congruent	1	0.344
sub-23636	incongruent	1	0.529
sub-23636	incongruent	0	0.361
sub-23636	congruent	1	0.338
sub-23636	congruent	1	0.326
sub-23636	congruent	1	0.326
sub-23636	incongruent	1	0.458
sub-23636	congruent	1	0.346
sub-23636	incongruent	1	0.405
sub-23636	incongruent	1	0.427
sub-23636	incongruent	1	0.375
sub-23636	congruent	1	0.400
sub-23636	congruent	1	0.335
sub-23636	congruent	1	0.312
sub-23636	congruent	1	0.307
sub-23636	incongruent	0	0.323
sub-23636	congruent	1	0.371
sub-23636	congruent	1	0.421
sub-23636	congruent	1	0.330
sub-23636	incongruent	0	0.339
sub-23636	congruent	1	0.342
sub-23636	congruent	0	0.394
sub-23636	incongruent	1	0.419
sub-23636	incongruent	1	0.441
sub-23636	congruent	1	0.431
sub-23636	incongruent	1	0.420
sub-23636	congruent	1	0.360
sub-23636	congruent	1	0.316
sub-23636	incongruent	0	0.403
sub-23636	incongruent	1	0.409
sub-23636	incongruent	1	0.408
sub-23636	congruent	1	0.343
sub-23636	congruent	1	0.313
sub-23636	congruent	1	0.338
sub-23636	incongruent	1	0.429
sub-23636	congruent	1	0.329
sub-23636	incongruent	0	0.332
sub-23636	congruent	1	0.345
sub-23636	incongruent	0	0.378
sub-23636	congruent	1	0.338
sub-23636	congruent	1	0.325
sub-23636	congruent	1	0.355
sub-23636	congruent	1	0.325
sub-23636	incongruent	1	0.384
sub-23636	incongruent	0	0.263
sub-23636	congruent	1	0.290
sub-23636	incongruent	0	0.317
sub-23636	congruent	1	0.342
sub-23636	incongruent	1	0.387
sub-23636	incongruent	1	0.322
sub-23636	incongruent	0	0.313
sub-23636	incongruent	0	0.352
sub-23636	congruent	1	0.347
sub-23636	incongruent	1	0.483
sub-23636	incongruent	1	0.446
sub-23636	congruent	0	0.379
sub-23636	incongruent	0	0.336
sub-23636	incongruent	1	0.503
sub-23636	incongruent	0	0.340
sub-23636	congruent	1	0.481
sub-23636	congruent	1	0.366
sub-23636	incongruent	0	0.281
sub-23636	incongruent	1	0.428
sub-23636	incongruent	1	0.533
sub-23636	incongruent	1	0.439
sub-23636	congruent	1	0.360
sub-23636	congruent	1	0.391
sub-23636	incongruent	1	0.431
sub-23636	incongruent	1	0.450
sub-23636	incongruent	1	0.421
sub-23636	congruent	1	0.331
sub-23636	incongruent	1	0.395
sub-23636	incongruent	0	0.348
sub-23636	congruent	1	0.356
sub-23636	congruent	1	0.361
sub-23636	incongruent	1	0.383
sub-23636	congruent	1	0.335
sub-23636	incongruent	0	0.303
sub-23636	congruent	1	0.523
sub-23636	congruent	1	0.349
sub-23636	congruent	1	0.307
sub-23636	congruent	1	0.294
sub-23636	congruent	1	0.315
sub-23636	congruent	1	0.304
