onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.396	L	799768	800162	800.6	615.7	838
0.01	0.396	R	799768	800162	837.3	595.2	763
0.432	2.178	R	800190	802366	937.7	505.0	684
0.432	2.18	L	800190	802368	925.6	523.7	778
2.628	0.242	L	802386	802626	883.1	516.1	814
2.628	0.244	R	802386	802628	891.6	504.0	713
2.89	0.276	L	802648	802922	836.1	494.8	811
2.888	0.28	R	802646	802924	850.7	478.5	764
3.196	0.13	L	802954	803082	643.7	509.4	775
3.198	0.128	R	802956	803082	658.6	496.8	755
3.342	0.244	L	803100	803342	606.9	520.7	764
3.344	0.242	R	803102	803342	623.7	505.3	762
3.734	0.066	L	803492	803556	612.3	516.9	767
3.734	0.066	R	803492	803556	627.5	501.0	760
3.834	2.702	L	803592	806292	923.7	520.8	760
3.834	2.704	R	803592	806294	927.9	522.2	695
6.594	0.338	L	806352	806688	353.0	553.1	878
6.596	0.338	R	806354	806690	340.7	545.8	868
6.96	0.546	L	806718	807262	168.5	551.4	866
6.962	0.546	R	806720	807264	165.9	558.9	870
7.53	0.336	L	807288	807622	93.3	562.5	865
7.53	0.336	R	807288	807622	97.5	577.0	871
7.922	0.228	L	807680	807906	924.4	562.0	901
7.922	0.228	R	807680	807906	946.7	543.4	837
8.166	0.808	L	807924	808730	909.3	528.8	879
8.168	0.808	R	807926	808732	917.9	506.1	813
9.018	0.244	L	808776	809018	649.0	534.0	877
9.02	0.244	R	808778	809020	636.8	517.8	835
9.294	0.604	L	809052	809654	402.9	522.8	865
9.296	0.604	R	809054	809656	391.0	535.7	846
9.922	1.228	L	809680	810906	349.5	565.3	941
9.922	1.228	R	809680	810906	342.3	563.0	911
11.208	0.228	L	810966	811192	1198.3	572.7	1016
11.452	0.46	L	811210	811668	1215.9	542.2	1068
11.208	0.704	R	810966	811668	1260.0	538.2	953
12.088	1.142	L	811846	812986	974.6	534.6	995
13.246	6.096	L	813004	819098	932.7	525.5	790
12.09	7.252	R	811848	819098	954.9	521.8	743
19.392	0.844	L	819150	819992	1565.6	524.7	753
19.392	0.844	R	819150	819992	1581.4	531.0	634
20.386	0.05	L	820144	820192	1581.5	532.2	797
20.386	0.05	R	820144	820192	1590.6	527.1	660
20.486	0.506	R	820244	820748	994.4	490.8	827
20.484	0.51	L	820242	820750	988.3	511.2	894
21.012	0.286	R	820770	821054	1064.2	498.0	804
21.012	0.288	L	820770	821056	1029.3	518.3	892
21.322	0.99	L	821080	822068	928.1	539.2	852
21.322	0.99	R	821080	822068	952.8	512.4	758
22.376	0.678	L	822134	822810	1603.8	531.0	804
22.372	0.682	R	822130	822810	1639.9	546.5	665
23.076	0.548	R	822834	823380	1553.2	538.6	779
23.078	0.548	L	822836	823382	1526.1	515.3	877
23.642	0.478	L	823400	823876	1494.7	508.7	873
23.64	0.48	R	823398	823876	1524.7	526.2	771
24.14	0.272	L	823898	824168	1448.0	495.1	914
24.14	0.272	R	823898	824168	1487.4	501.4	820
24.432	0.124	L	824190	824312	1377.2	478.6	954
24.434	0.122	R	824192	824312	1413.0	482.4	869
24.706	0.904	L	824464	825366	960.1	515.3	1096
24.706	0.904	R	824464	825366	993.6	499.6	1008
25.628	0.22	L	825386	825604	923.0	529.3	1140
25.628	0.678	R	825386	826062	942.4	493.8	1054
25.866	0.448	L	825624	826070	892.2	522.1	1153
26.514	3.316	L	826272	829586	928.2	532.6	866
26.486	3.356	R	826244	829598	926.8	541.8	788
30.022	0.68	L	829780	830458	932.5	535.2	814
30.72	1.274	L	830478	831750	936.3	548.9	792
30.012	1.984	R	829770	831752	924.3	536.4	727
32.06	0.806	L	831818	832622	305.7	565.7	848
32.058	0.808	R	831816	832622	296.9	571.9	852
33.014	0.36	L	832772	833130	322.4	587.6	924
33.014	0.36	R	832772	833130	307.2	571.9	907
33.424	6.344	L	833182	839524	923.1	548.4	966
