participant_id	condition	accuracy	reaction_time
sub-24151	congruent	1	0.648
sub-24151	congruent	1	0.427
sub-24151	congruent	1	0.394
sub-24151	incongruent	1	0.627
sub-24151	incongruent	1	0.577
sub-24151	incongruent	1	0.587
sub-24151	congruent	1	0.419
sub-24151	congruent	1	0.460
sub-24151	incongruent	1	0.595
sub-24151	congruent	1	0.493
sub-24151	incongruent	1	0.580
sub-24151	congruent	1	0.444
sub-24151	incongruent	1	0.572
sub-24151	congruent	1	0.422
sub-24151	incongruent	1	0.502
sub-24151	incongruent	1	0.561
sub-24151	incongruent	1	0.509
sub-24151	congruent	1	0.454
sub-24151	incongruent	1	0.585
sub-24151	congruent	1	0.547
sub-24151	incongruent	1	0.564
sub-24151	incongruent	1	0.570
sub-24151	congruent	1	0.472
sub-24151	incongruent	1	0.556
sub-24151	incongruent	1	0.581
sub-24151	incongruent	1	0.758
sub-24151	congruent	1	0.577
sub-24151	incongruent	1	0.597
sub-24151	congruent	1	0.527
sub-24151	incongruent	1	0.639
sub-24151	congruent	1	0.456
sub-24151	incongruent	1	0.586
sub-24151	congruent	1	0.510
sub-24151	congruent	1	0.599
sub-24151	congruent	1	0.506
sub-24151	congruent	1	0.499
sub-24151	incongruent	1	0.581
sub-24151	incongruent	1	0.543
sub-24151	incongruent	1	0.519
sub-24151	incongruent	1	0.623
sub-24151	congruent	1	0.570
sub-24151	incongruent	1	0.571
sub-24151	incongruent	1	0.531
sub-24151	incongruent	1	0.626
sub-24151	congruent	1	0.523
sub-24151	congruent	1	0.645
sub-24151	congruent	1	0.632
sub-24151	congruent	1	0.517
sub-24151	congruent	1	0.536
sub-24151	congruent	1	0.465
sub-24151	congruent	1	0.473
sub-24151	congruent	1	0.434
sub-24151	incongruent	1	0.592
sub-24151	congruent	1	0.463
sub-24151	incongruent	1	0.848
sub-24151	congruent	1	0.406
sub-24151	incongruent	1	0.569
sub-24151	incongruent	1	0.536
sub-24151	incongruent	1	0.562
sub-24151	congruent	1	0.554
sub-24151	incongruent	1	0.609
sub-24151	congruent	1	0.367
sub-24151	incongruent	1	0.497
sub-24151	incongruent	0	0.358
sub-24151	congruent	1	0.398
sub-24151	incongruent	1	0.540
sub-24151	congruent	1	0.385
sub-24151	congruent	1	0.371
sub-24151	congruent	1	0.398
sub-24151	incongruent	1	0.453
sub-24151	incongruent	1	0.623
sub-24151	incongruent	1	0.546
sub-24151	congruent	1	0.418
sub-24151	congruent	1	0.358
sub-24151	congruent	1	0.455
