onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.359	L	942957	943315	456.1	371.2	693
0.012	0.359	R	942957	943315	482.4	386.9	772
0.409	1.124	L	943354	944477	976.2	511.3	593
0.408	1.125	R	943353	944477	976.0	525.2	643
1.758	1.481	L	944703	946183	989.4	502.1	534
1.763	1.479	R	944708	946186	959.3	529.0	534
3.258	0.157	L	946203	946359	917.1	489.7	653
3.256	0.159	R	946201	946359	897.3	528.4	665
3.434	0.171	R	946379	946549	960.4	545.6	694
3.434	0.172	L	946379	946550	973.8	521.3	685
3.812	0.105	L	946757	946861	904.6	517.1	711
3.823	0.095	R	946768	946862	933.8	482.7	764
3.933	2.82	L	946878	949697	982.1	533.1	598
3.938	2.816	R	946883	949698	975.3	550.8	607
6.812	0.775	L	949757	950531	664.7	494.0	600
6.813	0.774	R	949758	950531	643.1	528.7	647
7.732	0.272	R	950677	950948	895.4	532.6	638
7.732	0.273	L	950677	950949	900.1	493.5	640
8.031	0.204	L	950976	951179	1039.3	527.9	694
8.031	0.205	R	950976	951180	1049.5	515.5	666
8.44	0.185	R	951385	951569	1079.2	504.9	682
8.448	0.249	L	951393	951641	1046.3	517.3	681
8.645	0.052	R	951590	951641	1086.4	464.0	725
8.718	1.359	R	951663	953021	973.1	549.1	708
8.717	1.363	L	951662	953024	958.5	541.7	699
10.094	0.032	R	953039	953070	997.6	555.6	742
10.094	0.034	L	953039	953072	958.6	526.0	722
10.142	2.517	L	953087	955603	949.0	546.8	740
10.143	2.516	R	953088	955603	964.6	539.4	770
12.685	0.143	R	955630	955772	1159.1	527.6	790
12.686	0.143	L	955631	955773	1133.3	598.3	769
13.017	2.074	L	955962	958035	970.9	546.0	636
13.028	2.064	R	955973	958036	974.6	532.0	645
15.123	0.124	R	958068	958191	647.8	533.5	702
15.122	0.126	L	958067	958192	626.0	492.2	676
15.303	0.2	R	958248	958447	1712.8	498.7	651
15.306	0.199	L	958251	958449	1649.9	549.5	684
15.53	0.382	L	958475	958856	1639.0	574.9	728
15.526	0.386	R	958471	958856	1675.3	580.7	692
16.036	0.077	L	958981	959057	1626.6	582.0	782
16.036	0.078	R	958981	959058	1683.6	596.8	754
16.168	0.299	L	959113	959411	881.9	536.6	796
16.178	0.293	R	959123	959415	937.4	575.2	823
16.759	1.13	L	959704	960833	952.8	502.6	736
17.905	0.174	L	960850	961023	926.7	507.3	688
16.757	1.324	R	959702	961025	995.2	549.9	728
18.099	0.744	R	961044	961787	980.0	562.1	789
18.866	0.757	R	961811	962567	1008.9	543.3	707
18.094	1.53	L	961039	962568	950.3	513.2	710
19.69	0.543	L	962635	963177	1615.3	558.4	668
19.678	0.555	R	962623	963177	1660.6	553.9	666
20.377	0.035	L	963322	963356	1618.6	569.7	738
20.377	0.036	R	963322	963357	1663.3	580.8	715
20.477	0.255	R	963422	963676	978.6	581.6	824
20.465	0.268	L	963410	963677	919.7	533.5	799
20.753	0.211	L	963698	963908	833.9	510.8	823
20.753	0.215	R	963698	963912	899.4	571.6	869
21.225	0.232	R	964170	964401	988.4	495.5	763
21.21	0.25	L	964155	964404	933.0	483.9	712
21.475	0.934	L	964420	965353	960.1	521.1	728
21.474	0.936	R	964419	965354	1000.9	547.7	734
22.433	0.247	L	965378	965624	883.1	480.3	734
22.432	0.249	R	965377	965625	913.1	494.1	764
22.703	1.522	R	965648	967169	982.5	549.9	737
22.702	1.525	L	965647	967171	957.3	546.7	712
24.258	0.409	L	967203	967611	751.3	499.1	741
24.26	0.411	R	967205	967615	789.2	503.4	775
24.904	0.121	R	967849	967969	851.3	417.2	774
24.9	0.126	L	967845	967970	814.6	475.9	702
25.049	0.921	L	967994	968914	963.5	543.4	676
25.051	0.919	R	967996	968914	985.7	557.6	686
26.005	0.26	R	968950	969209	876.3	414.3	668
25.997	0.271	L	968942	969212	848.2	436.4	651
26.291	0.363	R	969236	969598	973.3	580.3	716
26.294	1.454	L	969239	970692	951.0	564.2	703
26.672	1.076	R	969617	970692	986.6	563.5	736
27.779	0.779	L	970724	971502	1259.8	564.4	667
27.777	0.781	R	970722	971502	1296.9	563.5	696
28.738	0.423	L	971683	972105	921.2	484.5	534
28.741	0.42	R	971686	972105	931.4	510.3	522
29.397	0.315	R	972342	972656	1028.9	467.0	645
29.391	0.322	L	972336	972657	987.3	488.9	632
29.727	1.301	L	972672	973972	952.2	515.8	652
29.729	1.502	R	972674	974175	978.6	533.8	664
31.045	0.556	L	973990	974545	930.1	511.9	637
31.247	0.356	R	974192	974547	965.9	535.4	656
31.617	0.181	L	974562	974742	993.4	522.4	589
31.619	0.181	R	974564	974744	1016.0	525.8	607
31.814	1.29	L	974759	976048	958.4	526.7	595
31.815	1.29	R	974760	976049	977.0	555.3	614
33.128	0.176	L	976073	976248	1054.9	509.6	618
33.129	0.176	R	976074	976249	1074.5	519.3	647
33.326	0.389	L	976271	976659	955.6	518.1	663
33.328	0.391	R	976273	976663	971.8	526.2	698
34.055	0.481	L	977000	977480	963.7	534.3	643
34.046	0.492	R	976991	977482	981.6	511.5	693
34.551	0.288	L	977496	977783	965.2	494.1	531
34.553	0.286	R	977498	977783	927.4	490.3	533
34.856	0.172	L	977801	977972	1025.5	507.4	539
34.86	0.171	R	977805	977975	991.1	502.0	546
35.044	0.991	L	977989	978979	972.1	535.4	628
35.046	0.991	R	977991	978981	957.5	533.7	657
36.087	0.215	L	979032	979246	351.2	499.3	671
36.089	0.214	R	979034	979247	360.4	520.8	738
36.317	0.494	R	979262	979755	304.6	518.6	665
36.319	0.494	L	979264	979757	306.1	501.1	619
37.026	0.22	L	979971	980190	1615.9	561.9	710
37.026	0.222	R	979971	980192	1638.8	556.6	678
37.302	0.463	L	980247	980709	859.7	518.7	761
37.314	0.455	R	980259	980713	897.0	556.5	789
38.033	0.265	R	980978	981242	957.1	534.0	737
38.027	1.683	L	980972	982654	978.4	523.9	547
38.313	1.398	R	981258	982655	968.0	532.1	492
40.012	0.274	L	982957	983230	1004.9	447.2	463
40.018	0.268	R	982963	983230	976.9	422.6	425
40.313	0.216	L	983258	983473	699.2	462.2	492
40.315	0.214	R	983260	983473	666.5	483.9	510
40.595	0.274	R	983540	983813	1520.6	569.9	515
40.598	0.272	L	983543	983814	1545.0	566.7	526
40.896	0.307	L	983841	984147	1622.5	566.1	580
40.897	0.306	R	983842	984147	1608.9	587.1	536
41.347	0.013	L	984292	984304	1632.3	566.0	584
41.347	0.013	R	984292	984304	1634.4	582.3	532
41.412	0.58	L	984357	984936	909.8	496.4	639
41.413	0.586	R	984358	984943	913.9	527.2	654
42.315	0.36	L	985260	985619	1064.7	465.6	647
42.323	0.353	R	985268	985620	1085.5	469.5	665
42.7	1.061	R	985645	986705	951.1	528.7	623
42.699	2.168	L	985644	987811	961.9	514.9	629
43.776	1.091	R	986721	987811	978.7	527.6	687
44.903	0.133	R	987848	987980	1540.6	539.2	743
44.93	0.107	L	987875	987981	1547.4	572.8	706
45.065	0.409	L	988010	988418	1604.4	572.4	684
45.056	0.418	R	988001	988418	1604.5	562.0	702
45.66	0.273	R	988605	988877	939.5	513.6	670
45.658	0.278	L	988603	988880	926.8	488.1	611
46.166	0.467	L	989111	989577	905.5	510.6	745
46.188	0.446	R	989133	989578	935.2	522.2	829
46.65	0.783	L	989595	990377	948.5	523.3	626
46.65	0.783	R	989595	990377	963.4	561.2	654
47.447	0.272	L	990392	990663	976.8	508.3	615
47.448	0.272	R	990393	990664	994.7	532.7	649
47.736	0.491	L	990681	991171	931.7	512.8	696
47.735	0.492	R	990680	991171	947.9	529.4	731
48.243	1.973	L	991188	993160	944.3	539.8	686
48.244	1.977	R	991189	993165	971.3	535.9	742
50.45	0.38	L	993395	993774	946.3	511.1	617
50.447	0.385	R	993392	993776	982.3	455.3	677
50.848	1.182	L	993793	994974	962.3	553.8	640
50.85	1.182	R	993795	994976	982.4	544.9	657
52.047	0.294	R	994992	995285	947.0	532.1	729
52.048	0.909	L	994993	995901	928.8	543.0	683
52.357	0.601	R	995302	995902	979.0	541.8	736
52.999	0.8	L	995944	996743	307.0	508.0	655
53.009	0.79	R	995954	996743	313.3	516.2	724
53.957	0.296	L	996902	997197	870.4	491.7	591
53.956	0.302	R	996901	997202	893.4	475.6	585
54.529	0.367	L	997474	997840	1071.4	515.3	652
54.558	0.339	R	997503	997841	1111.1	449.2	707
54.921	1.563	R	997866	999428	967.7	537.0	623
54.919	1.568	L	997864	999431	974.9	533.7	594
56.507	0.146	L	999452	999597	1014.0	521.3	639
56.506	0.147	R	999451	999597	1023.4	531.3	675
56.672	0.557	R	999617	1000173	959.1	544.7	715
56.671	0.56	L	999616	1000175	951.9	540.7	671
57.258	0.144	L	1000203	1000346	1213.8	568.7	706
57.258	0.145	R	1000203	1000347	1241.1	534.5	744
57.419	0.701	L	1000364	1001064	1263.3	578.2	679
57.426	0.694	R	1000371	1001064	1280.5	547.1	693
58.291	0.13	L	1001236	1001365	903.0	511.4	612
58.293	0.134	R	1001238	1001371	934.5	498.3	646
58.631	1.322	R	1001576	1002897	966.3	524.8	676
59.97	2.586	R	1002915	1005500	980.6	543.7	696
58.655	3.917	L	1001600	1005516	950.9	537.0	665
62.761	1.255	R	1005706	1006960	972.7	491.9	603
62.781	1.236	L	1005726	1006961	961.8	529.2	589
64.039	0.216	L	1006984	1007199	1031.7	521.9	641
64.038	0.217	R	1006983	1007199	1053.0	480.9	626
64.276	0.427	R	1007221	1007647	960.1	495.5	692
