onset	duration	eye	startTime	stopTime
1.553	0.155	R	944498	944652
1.547	0.171	L	944492	944662
3.621	0.151	L	946566	946716
3.627	0.152	R	946572	946723
8.259	0.123	R	951204	951326
8.25	0.15	L	951195	951344
12.846	0.132	R	955791	955922
12.845	0.145	L	955790	955934
16.486	0.22	R	959431	959650
16.48	0.236	L	959425	959660
20.983	0.173	R	963928	964100
20.978	0.2	L	963923	964122
24.689	0.152	R	967634	967785
24.682	0.184	L	967627	967810
29.175	0.17	L	972120	972289
29.186	0.159	R	972131	972289
33.738	0.252	R	976683	976934
33.728	0.264	L	976673	976936
37.785	0.206	R	980730	980935
37.781	0.214	L	980726	980939
39.732	0.217	L	982677	982893
39.736	0.217	R	982681	982897
42.017	0.232	R	984962	985193
42.009	0.25	L	984954	985203
45.953	0.18	L	988898	989077
45.955	0.179	R	988900	989078
50.244	0.132	R	993189	993320
50.232	0.173	L	993177	993349
54.282	0.189	R	997227	997415
54.271	0.207	L	997216	997422
58.443	0.132	R	1001388	1001519
58.435	0.17	L	1001380	1001549
62.617	0.08	R	1005562	1005641
62.59	0.139	L	1005535	1005673
68.265	0.185	R	1011210	1011394
68.262	0.202	L	1011207	1011408
72.312	0.126	R	1015257	1015382
72.301	0.16	L	1015246	1015405
77.126	0.118	R	1020071	1020188
77.122	0.131	L	1020067	1020197
83.706	0.184	R	1026651	1026834
83.703	0.2	L	1026648	1026847
88.495	0.209	R	1031440	1031648
88.493	0.219	L	1031438	1031656
93.448	0.116	R	1036393	1036508
93.442	0.145	L	1036387	1036531
132.468	0.114	R	1075413	1075526
132.466	0.126	L	1075411	1075536
136.074	0.149	R	1079019	1079167
136.07	0.169	L	1079015	1079183
138.471	0.128	R	1081416	1081543
138.467	0.146	L	1081412	1081557
142.991	0.126	R	1085936	1086061
142.988	0.148	L	1085933	1086080
147.026	0.154	R	1089971	1090124
147.018	0.194	L	1089963	1090156
150.134	0.146	R	1093079	1093224
150.132	0.161	L	1093077	1093237
156.726	0.111	L	1099671	1099781
156.728	0.11	R	1099673	1099782
158.634	0.221	R	1101579	1101799
158.627	0.244	L	1101572	1101815
162.025	0.112	R	1104970	1105081
162.016	0.166	L	1104961	1105126
166.321	0.17	L	1109266	1109435
166.315	0.197	R	1109260	1109456
174.836	0.12	R	1117781	1117900
174.829	0.138	L	1117774	1117911
188.958	0.321	R	1131903	1132223
188.95	0.341	L	1131895	1132235
195.143	0.141	L	1138088	1138228
195.138	0.169	R	1138083	1138251
198.914	0.125	R	1141859	1141983
198.93	0.135	L	1141875	1142009
201.035	0.209	R	1143980	1144188
201.023	0.252	L	1143968	1144219
203.759	0.121	R	1146704	1146824
203.757	0.141	L	1146702	1146842
213.077	0.228	R	1156022	1156249
213.078	0.262	L	1156023	1156284
215.58	0.176	R	1158525	1158700
215.566	0.227	L	1158511	1158737
219.631	0.145	R	1162576	1162720
219.629	0.155	L	1162574	1162728
225.384	0.22	L	1168329	1168548
236.378	0.085	R	1179323	1179407
236.371	0.112	L	1179316	1179427
237.971	0.121	R	1180916	1181036
237.969	0.136	L	1180914	1181049
240.803	0.12	R	1183748	1183867
240.79	0.156	L	1183735	1183890
245.45	0.154	R	1188395	1188548
245.443	0.192	L	1188388	1188579
248.551	0.166	R	1191496	1191661
248.545	0.193	L	1191490	1191682
252.713	0.097	R	1195658	1195754
252.705	0.13	L	1195650	1195779
255.35	0.121	R	1198295	1198415
255.339	0.184	L	1198284	1198467
258.621	0.08	L	1201566	1201645
258.629	0.072	R	1201574	1201645
258.893	0.2	R	1201838	1202037
258.83	0.301	L	1201775	1202075
262.678	0.147	R	1205623	1205769
262.67	0.172	L	1205615	1205786
265.056	0.192	L	1208001	1208192
265.068	0.182	R	1208013	1208194
268.861	0.451	R	1211806	1212256
268.859	0.504	L	1211804	1212307
273.155	0.118	R	1216100	1216217
273.144	0.195	L	1216089	1216283
278.145	0.15	R	1221090	1221239
278.136	0.197	L	1221081	1221277
281.978	0.169	R	1224923	1225091
281.974	0.2	L	1224919	1225118
283.937	0.137	R	1226882	1227018
283.932	0.183	L	1226877	1227059
288.847	0.13	R	1231792	1231921
288.832	0.207	L	1231777	1231983
291.492	0.035	R	1234437	1234471
291.471	0.108	L	1234416	1234523
294.814	0.141	L	1237759	1237899
294.818	0.14	R	1237763	1237902
297.676	0.14	R	1240621	1240760
297.668	0.188	L	1240613	1240800
