participant_id	condition	accuracy	reaction_time
sub-24018	incongruent	1	0.903
sub-24018	incongruent	1	0.631
sub-24018	incongruent	1	0.623
sub-24018	incongruent	1	0.548
sub-24018	incongruent	1	0.644
sub-24018	congruent	1	0.502
sub-24018	congruent	1	0.402
sub-24018	congruent	1	0.480
sub-24018	incongruent	1	0.528
sub-24018	congruent	1	0.407
sub-24018	incongruent	1	0.564
sub-24018	congruent	1	0.368
sub-24018	incongruent	1	0.510
sub-24018	congruent	1	0.351
sub-24018	congruent	1	0.243
sub-24018	congruent	1	0.291
sub-24018	congruent	1	0.341
sub-24018	congruent	1	0.414
sub-24018	incongruent	0	0.329
sub-24018	congruent	1	0.534
sub-24018	incongruent	1	0.565
sub-24018	congruent	1	0.427
sub-24018	incongruent	1	0.618
sub-24018	congruent	1	0.413
sub-24018	incongruent	1	0.619
sub-24018	congruent	1	0.368
sub-24018	incongruent	1	0.581
sub-24018	incongruent	1	0.572
sub-24018	incongruent	0	0.346
sub-24018	incongruent	1	0.551
sub-24018	incongruent	1	0.586
sub-24018	congruent	1	0.384
sub-24018	congruent	1	0.403
sub-24018	incongruent	1	0.621
sub-24018	incongruent	1	0.637
sub-24018	incongruent	1	0.574
sub-24018	incongruent	0	0.453
sub-24018	congruent	1	0.479
sub-24018	congruent	1	0.509
sub-24018	congruent	1	0.602
sub-24018	incongruent	1	0.777
sub-24018	congruent	1	0.422
sub-24018	congruent	1	0.566
sub-24018	congruent	1	0.466
sub-24018	congruent	1	0.384
sub-24018	incongruent	1	0.556
sub-24018	incongruent	1	0.596
sub-24018	incongruent	0	0.370
sub-24018	congruent	1	0.474
sub-24018	congruent	1	0.383
sub-24018	congruent	1	0.507
sub-24018	incongruent	1	0.754
sub-24018	congruent	1	0.381
sub-24018	incongruent	1	0.765
sub-24018	incongruent	0	0.327
sub-24018	incongruent	1	0.548
sub-24018	incongruent	1	0.680
sub-24018	congruent	1	0.567
sub-24018	congruent	1	0.460
sub-24018	congruent	1	0.336
sub-24018	incongruent	1	0.669
sub-24018	incongruent	1	0.584
sub-24018	incongruent	1	0.525
sub-24018	congruent	1	0.482
sub-24018	incongruent	1	0.601
sub-24018	congruent	1	0.346
sub-24018	incongruent	0	0.335
sub-24018	congruent	1	0.336
sub-24018	incongruent	1	0.662
sub-24018	incongruent	0	0.363
sub-24018	incongruent	1	0.594
sub-24018	congruent	1	0.485
sub-24018	incongruent	1	0.539
sub-24018	congruent	1	0.449
sub-24018	incongruent	0	0.320
sub-24018	incongruent	1	0.715
sub-24018	congruent	1	0.528
sub-24018	incongruent	1	0.494
sub-24018	incongruent	1	0.553
sub-24018	congruent	1	0.534
sub-24018	congruent	1	0.425
sub-24018	congruent	1	0.464
sub-24018	incongruent	0	0.392
sub-24018	incongruent	1	0.522
sub-24018	congruent	1	0.372
sub-24018	congruent	1	0.371
sub-24018	incongruent	1	0.523
sub-24018	congruent	1	0.453
sub-24018	incongruent	1	0.628
sub-24018	incongruent	0	0.745
sub-24018	congruent	1	0.518
sub-24018	congruent	1	0.369
sub-24018	incongruent	1	0.578
sub-24018	congruent	1	0.356
sub-24018	congruent	1	0.356
sub-24018	congruent	1	0.496
sub-24018	incongruent	0	0.337
sub-24018	incongruent	1	0.980
sub-24018	incongruent	1	0.975
sub-24018	congruent	1	0.424
sub-24018	congruent	1	0.444
sub-24018	congruent	1	0.430
sub-24018	congruent	1	0.399
sub-24018	congruent	1	0.469
sub-24018	incongruent	1	0.745
sub-24018	congruent	1	0.445
sub-24018	congruent	1	0.434
sub-24018	congruent	1	0.543
sub-24018	incongruent	1	0.849
sub-24018	incongruent	1	0.626
sub-24018	congruent	1	0.473
sub-24018	congruent	1	0.376
sub-24018	incongruent	1	0.836
sub-24018	congruent	1	0.485
sub-24018	incongruent	0	0.366
sub-24018	incongruent	1	0.540
sub-24018	incongruent	1	0.659
sub-24018	congruent	1	0.427
sub-24018	congruent	1	0.689
sub-24018	incongruent	1	0.740
sub-24018	congruent	1	0.642
sub-24018	incongruent	1	0.570
sub-24018	congruent	1	0.592
sub-24018	incongruent	1	0.668
sub-24018	incongruent	0	0.374
sub-24018	incongruent	1	0.604
sub-24018	incongruent	1	0.641
sub-24018	congruent	1	0.477
sub-24018	congruent	1	0.496
sub-24018	congruent	1	0.477
sub-24018	incongruent	1	0.666
sub-24018	incongruent	1	0.667
sub-24018	congruent	1	0.555
sub-24018	incongruent	1	0.629
sub-24018	congruent	1	0.442
sub-24018	congruent	1	0.489
sub-24018	incongruent	1	0.506
sub-24018	incongruent	1	0.597
sub-24018	congruent	1	0.518
sub-24018	incongruent	0	0.532
sub-24018	congruent	1	0.744
sub-24018	incongruent	1	0.549
sub-24018	congruent	1	0.526
sub-24018	congruent	1	0.471
sub-24018	congruent	1	0.510
sub-24018	incongruent	1	0.793
sub-24018	incongruent	1	0.741
sub-24018	congruent	1	0.508
sub-24018	incongruent	1	0.863
sub-24018	incongruent	1	0.631
sub-24018	congruent	1	0.410
sub-24018	congruent	1	0.528
sub-24018	congruent	1	0.501
sub-24018	incongruent	1	0.644
sub-24018	congruent	1	0.454
sub-24018	incongruent	1	0.919
sub-24018	incongruent	1	0.786
sub-24018	congruent	1	0.404
sub-24018	congruent	1	0.477
sub-24018	congruent	1	0.384
sub-24018	incongruent	1	0.551
sub-24018	incongruent	1	0.608
sub-24018	incongruent	1	0.862
sub-24018	incongruent	1	0.623
sub-24018	incongruent	1	0.591
sub-24018	incongruent	1	0.687
sub-24018	congruent	1	0.465
