participant_id	condition	accuracy	reaction_time
sub-23991	incongruent	1	0.649
sub-23991	incongruent	1	0.553
sub-23991	incongruent	1	0.541
sub-23991	congruent	1	0.441
sub-23991	congruent	1	0.444
sub-23991	incongruent	1	0.599
sub-23991	congruent	1	0.474
sub-23991	congruent	1	0.477
sub-23991	congruent	1	0.441
sub-23991	incongruent	1	0.768
sub-23991	incongruent	1	0.559
sub-23991	congruent	1	0.407
sub-23991	congruent	1	0.451
sub-23991	incongruent	1	0.579
sub-23991	congruent	1	0.451
sub-23991	incongruent	1	0.511
sub-23991	congruent	1	0.505
sub-23991	congruent	1	0.459
sub-23991	incongruent	1	0.542
sub-23991	incongruent	1	0.560
sub-23991	incongruent	1	0.578
sub-23991	incongruent	1	0.602
sub-23991	congruent	1	0.390
sub-23991	congruent	1	0.396
sub-23991	congruent	1	0.448
sub-23991	congruent	1	0.467
sub-23991	incongruent	1	0.494
sub-23991	incongruent	1	0.581
sub-23991	congruent	1	0.394
sub-23991	congruent	1	0.424
sub-23991	incongruent	1	0.457
sub-23991	incongruent	1	0.534
sub-23991	incongruent	1	0.575
sub-23991	congruent	1	0.397
sub-23991	congruent	1	0.602
sub-23991	congruent	1	0.435
sub-23991	congruent	1	0.589
sub-23991	incongruent	1	0.648
sub-23991	incongruent	1	0.586
sub-23991	congruent	1	0.462
sub-23991	incongruent	1	0.479
sub-23991	incongruent	1	0.491
sub-23991	incongruent	1	0.537
sub-23991	incongruent	1	0.512
sub-23991	congruent	1	0.414
sub-23991	incongruent	1	0.528
sub-23991	congruent	1	0.468
sub-23991	congruent	1	0.414
sub-23991	congruent	1	0.398
sub-23991	congruent	1	0.357
sub-23991	congruent	1	0.420
sub-23991	incongruent	1	0.531
sub-23991	congruent	1	0.396
sub-23991	incongruent	1	0.524
sub-23991	incongruent	1	0.542
sub-23991	incongruent	1	0.613
sub-23991	incongruent	1	0.526
sub-23991	incongruent	1	0.434
sub-23991	congruent	1	0.401
sub-23991	congruent	1	0.396
sub-23991	incongruent	1	0.607
sub-23991	incongruent	1	0.431
sub-23991	incongruent	0	0.403
sub-23991	incongruent	1	0.515
sub-23991	congruent	1	0.333
sub-23991	incongruent	1	0.465
sub-23991	congruent	1	0.422
sub-23991	congruent	1	0.415
sub-23991	congruent	1	0.331
sub-23991	congruent	1	0.440
sub-23991	congruent	1	0.410
sub-23991	congruent	1	0.389
sub-23991	congruent	1	0.470
sub-23991	congruent	1	0.343
sub-23991	congruent	1	0.527
sub-23991	incongruent	1	0.500
sub-23991	congruent	1	0.410
sub-23991	congruent	1	0.589
sub-23991	congruent	1	0.334
sub-23991	incongruent	1	0.469
sub-23991	incongruent	1	0.529
sub-23991	congruent	1	0.455
sub-23991	incongruent	1	0.442
sub-23991	congruent	1	0.409
sub-23991	congruent	1	0.377
sub-23991	congruent	1	0.384
sub-23991	incongruent	1	0.409
sub-23991	congruent	1	0.400
sub-23991	incongruent	1	0.448
sub-23991	incongruent	0	0.418
sub-23991	incongruent	1	0.572
sub-23991	incongruent	1	0.469
sub-23991	incongruent	1	0.492
sub-23991	incongruent	1	0.587
sub-23991	incongruent	1	0.545
sub-23991	congruent	1	0.438
sub-23991	incongruent	0	0.370
sub-23991	congruent	1	0.479
sub-23991	incongruent	1	0.529
sub-23991	incongruent	1	0.604
sub-23991	congruent	1	0.418
sub-23991	congruent	1	0.375
sub-23991	congruent	1	0.344
sub-23991	incongruent	1	0.537
sub-23991	incongruent	1	0.462
sub-23991	congruent	1	0.330
sub-23991	congruent	1	0.368
sub-23991	congruent	1	0.416
sub-23991	incongruent	1	0.582
sub-23991	incongruent	1	0.484
sub-23991	incongruent	1	0.541
sub-23991	incongruent	1	0.507
sub-23991	incongruent	1	0.525
sub-23991	congruent	1	0.406
sub-23991	congruent	1	0.359
sub-23991	incongruent	1	0.578
sub-23991	congruent	1	0.363
sub-23991	incongruent	1	0.520
sub-23991	incongruent	1	0.535
sub-23991	congruent	1	0.431
sub-23991	incongruent	1	0.556
sub-23991	incongruent	0	0.325
sub-23991	congruent	1	0.391
sub-23991	incongruent	1	0.484
sub-23991	incongruent	1	0.462
sub-23991	congruent	1	0.377
sub-23991	congruent	1	0.355
sub-23991	congruent	1	0.353
sub-23991	congruent	1	0.418
sub-23991	incongruent	1	0.511
sub-23991	incongruent	1	0.471
sub-23991	congruent	1	0.333
sub-23991	congruent	1	0.381
sub-23991	congruent	1	0.394
sub-23991	incongruent	1	0.438
sub-23991	incongruent	1	0.435
sub-23991	congruent	1	0.322
sub-23991	incongruent	1	0.551
sub-23991	congruent	1	0.429
sub-23991	congruent	1	0.366
sub-23991	incongruent	0	0.332
sub-23991	congruent	1	0.390
sub-23991	incongruent	1	0.504
sub-23991	congruent	1	0.352
sub-23991	incongruent	0	0.408
sub-23991	incongruent	1	0.486
sub-23991	congruent	1	0.331
sub-23991	congruent	1	0.439
sub-23991	incongruent	1	0.493
sub-23991	congruent	1	0.468
sub-23991	congruent	1	0.447
sub-23991	incongruent	0	0.442
sub-23991	congruent	1	0.444
sub-23991	incongruent	1	0.624
