participant_id	condition	accuracy	reaction_time
sub-22705	congruent	1	0.877
sub-22705	incongruent	1	0.532
sub-22705	incongruent	1	0.485
sub-22705	congruent	1	0.459
sub-22705	congruent	1	0.466
sub-22705	congruent	1	0.465
sub-22705	incongruent	1	0.649
sub-22705	incongruent	1	0.532
sub-22705	incongruent	1	0.493
sub-22705	congruent	1	0.447
sub-22705	incongruent	1	0.576
sub-22705	congruent	1	0.420
sub-22705	incongruent	1	0.521
sub-22705	incongruent	0	0.714
sub-22705	congruent	1	0.373
sub-22705	congruent	1	0.399
sub-22705	incongruent	1	0.536
sub-22705	incongruent	0	0.374
sub-22705	congruent	1	0.387
sub-22705	incongruent	1	0.484
sub-22705	congruent	1	0.371
sub-22705	congruent	1	0.398
sub-22705	congruent	1	0.382
sub-22705	congruent	1	0.366
sub-22705	incongruent	1	0.492
sub-22705	incongruent	1	0.514
sub-22705	incongruent	0	0.498
sub-22705	congruent	1	0.400
sub-22705	incongruent	1	0.569
sub-22705	congruent	1	0.414
sub-22705	incongruent	1	0.555
sub-22705	congruent	1	0.478
sub-22705	congruent	1	0.454
sub-22705	congruent	1	0.434
sub-22705	incongruent	1	0.459
sub-22705	incongruent	1	0.454
sub-22705	congruent	1	0.891
sub-22705	incongruent	1	0.523
sub-22705	congruent	1	0.493
sub-22705	incongruent	1	0.535
sub-22705	incongruent	0	0.624
sub-22705	incongruent	1	0.581
sub-22705	congruent	1	0.488
sub-22705	incongruent	1	0.722
sub-22705	congruent	1	0.480
sub-22705	incongruent	0	0.700
sub-22705	incongruent	1	1.100
sub-22705	congruent	1	1.403
sub-22705	congruent	1	0.665
sub-22705	incongruent	1	0.735
sub-22705	congruent	1	0.542
sub-22705	congruent	1	0.518
sub-22705	incongruent	1	0.510
sub-22705	congruent	1	0.723
sub-22705	congruent	1	0.627
sub-22705	incongruent	1	0.888
sub-22705	incongruent	0	1.067
sub-22705	congruent	1	1.104
sub-22705	congruent	1	0.428
sub-22705	incongruent	1	1.400
sub-22705	congruent	1	0.908
sub-22705	congruent	1	0.503
sub-22705	congruent	1	0.432
sub-22705	congruent	1	0.368
sub-22705	congruent	1	0.362
sub-22705	incongruent	0	0.420
sub-22705	congruent	1	0.407
sub-22705	incongruent	1	0.624
sub-22705	congruent	1	0.476
sub-22705	incongruent	1	0.538
sub-22705	incongruent	1	0.451
sub-22705	congruent	1	0.474
sub-22705	congruent	1	0.486
sub-22705	incongruent	0	0.614
sub-22705	congruent	1	0.364
sub-22705	congruent	1	0.440
sub-22705	congruent	1	0.420
sub-22705	incongruent	1	0.508
sub-22705	incongruent	1	0.541
sub-22705	incongruent	1	0.631
sub-22705	incongruent	1	0.515
sub-22705	congruent	1	0.399
sub-22705	incongruent	1	1.062
sub-22705	congruent	0	0.464
sub-22705	congruent	1	0.500
sub-22705	incongruent	0	0.602
sub-22705	incongruent	0	0.000
sub-22705	incongruent	1	0.593
sub-22705	incongruent	1	0.543
sub-22705	congruent	1	0.597
sub-22705	incongruent	1	0.659
sub-22705	congruent	1	0.369
sub-22705	congruent	1	0.211
sub-22705	congruent	0	0.384
sub-22705	congruent	1	0.488
sub-22705	congruent	0	0.686
