onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.152	2.0	1531556	1533588	ShowFixation	ANTI	1	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
2.184	0.2	1533588	1533824	BlankScreen	ANTI	1	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
2.42	1.0	1533824	1534865	ELCue	ANTI	1	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
3.878	2.0	1535282	1537909	ShowFixation	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
6.505	0.2	1537909	1538145	BlankScreen	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
6.741	1.0	1538145	1539186	ELCue	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
8.2	6.0	1539604	1546230	ShowFixation	VGS	3	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
14.826	0.2	1546230	1546470	BlankScreen	VGS	3	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
15.066	1.0	1546470	1547511	ELCue	VGS	3	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
16.525	2.0	1547929	1550555	ShowFixation	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.151	0.2	1550555	1550792	BlankScreen	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.388	1.0	1550792	1551829	ELCue	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
20.831	2.0	1552235	1554844	ShowFixation	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
23.44	0.2	1554844	1555063	BlankScreen	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
23.659	1.0	1555063	1556085	ELCue	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
25.102	6.0	1556506	1563131	ShowFixation	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.727	0.2	1563131	1563371	BlankScreen	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
