participant_id	condition	accuracy	reaction_time
sub-24129	incongruent	1	1.142
sub-24129	congruent	1	0.466
sub-24129	congruent	1	0.349
sub-24129	incongruent	0	0.483
sub-24129	incongruent	1	0.879
sub-24129	incongruent	1	0.681
sub-24129	congruent	1	0.743
sub-24129	congruent	1	0.415
sub-24129	congruent	1	0.380
sub-24129	congruent	1	0.331
sub-24129	incongruent	0	0.321
sub-24129	congruent	1	0.163
sub-24129	congruent	1	0.589
sub-24129	incongruent	0	0.257
sub-24129	congruent	1	0.643
sub-24129	incongruent	0	0.234
sub-24129	incongruent	0	0.632
sub-24129	incongruent	1	0.536
sub-24129	incongruent	0	0.479
sub-24129	incongruent	1	0.631
sub-24129	congruent	1	0.461
sub-24129	congruent	1	0.468
sub-24129	congruent	1	0.631
sub-24129	congruent	1	0.884
sub-24129	incongruent	0	0.744
sub-24129	incongruent	0	0.307
sub-24129	incongruent	1	0.572
sub-24129	congruent	1	0.402
sub-24129	congruent	1	0.383
sub-24129	incongruent	1	0.653
sub-24129	incongruent	0	0.392
sub-24129	incongruent	1	0.557
sub-24129	incongruent	1	0.477
sub-24129	congruent	1	0.407
sub-24129	incongruent	1	0.456
sub-24129	incongruent	1	0.610
sub-24129	congruent	1	0.365
sub-24129	congruent	1	0.375
sub-24129	incongruent	1	0.523
sub-24129	congruent	1	0.429
sub-24129	congruent	1	0.524
sub-24129	incongruent	0	0.368
sub-24129	congruent	1	0.374
sub-24129	incongruent	0	0.373
sub-24129	congruent	1	0.402
sub-24129	congruent	1	0.404
sub-24129	congruent	1	0.393
sub-24129	incongruent	0	0.407
sub-24129	incongruent	1	0.621
sub-24129	congruent	1	0.938
sub-24129	congruent	1	0.579
sub-24129	congruent	1	0.511
sub-24129	incongruent	1	0.614
sub-24129	congruent	1	0.366
sub-24129	incongruent	0	0.345
sub-24129	congruent	1	1.201
sub-24129	incongruent	1	0.784
sub-24129	incongruent	1	0.626
sub-24129	congruent	1	0.314
sub-24129	incongruent	0	1.896
