onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.15	2.0	1091830	1093865	ShowFixation	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
2.185	0.2	1093865	1094100	BlankScreen	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
2.42	1.0	1094100	1095140	ELCue	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
3.875	6.0	1095555	1102169	ShowFixation	ANTI	2	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
10.489	0.2	1102169	1102408	BlankScreen	ANTI	2	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
10.728	1.0	1102408	1103448	ELCue	ANTI	2	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
12.187	2.0	1103867	1106494	ShowFixation	ANTI	3	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
14.814	0.2	1106494	1106729	BlankScreen	ANTI	3	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
15.049	1.0	1106729	1107769	ELCue	ANTI	3	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
16.508	2.0	1108188	1110815	ShowFixation	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.135	0.2	1110815	1111050	BlankScreen	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.37	1.0	1111050	1112090	ELCue	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
20.824	2.0	1112504	1115136	ShowFixation	ANTI	5	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
23.456	0.2	1115136	1115371	BlankScreen	ANTI	5	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
23.691	1.0	1115371	1116411	ELCue	ANTI	5	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
25.153	2.0	1116833	1119456	ShowFixation	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
27.776	0.2	1119456	1119692	BlankScreen	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
28.012	1.0	1119692	1120732	ELCue	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
29.471	6.0	1121151	1127777	ShowFixation	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
36.097	0.2	1127777	1128017	BlankScreen	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
36.337	1.0	1128017	1129057	ELCue	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
37.797	2.0	1129477	1132086	ShowFixation	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
40.406	0.2	1132086	1132304	BlankScreen	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
40.624	1.0	1132304	1133328	ELCue	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
42.066	2.0	1133746	1136373	ShowFixation	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
44.693	0.2	1136373	1136608	BlankScreen	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
44.928	1.0	1136608	1137649	ELCue	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
46.386	6.0	1138066	1144694	ShowFixation	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
53.014	0.2	1144694	1144933	BlankScreen	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
53.253	1.0	1144933	1145974	ELCue	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
54.708	6.0	1146388	1153019	ShowFixation	VGS	11	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
61.339	0.2	1153019	1153258	BlankScreen	VGS	11	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
61.578	1.0	1153258	1154299	ELCue	VGS	11	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
63.035	2.0	1154715	1157344	ShowFixation	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
