onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.136	L	919554	919689	1160.3	481.7	1357
0.012	0.138	R	919554	919691	1232.4	499.3	1351
0.189	0.239	L	919731	919969	699.8	462.5	1311
0.19	0.239	R	919732	919970	791.9	457.9	1400
0.457	0.23	R	919999	920228	1014.2	568.6	1369
0.456	0.614	L	919998	920611	937.4	583.2	1321
0.703	0.367	R	920245	920611	1040.9	572.4	1373
1.113	0.237	L	920655	920891	566.8	422.5	1304
1.113	0.24	R	920655	920894	643.5	367.0	1359
1.366	0.181	L	920908	921088	550.5	477.2	1324
1.373	0.177	R	920915	921091	621.9	420.5	1393
1.702	0.147	L	921244	921390	215.2	226.6	1306
1.682	0.168	R	921224	921391	235.0	159.2	1409
1.909	0.394	R	921451	921844	1104.5	594.4	1412
1.908	0.396	L	921450	921845	1028.3	603.4	1415
2.483	0.234	L	922025	922258	1666.6	907.6	1305
2.494	0.224	R	922036	922259	1681.3	832.5	1306
2.766	0.403	L	922308	922710	942.2	536.7	1321
2.766	0.404	R	922308	922711	1009.1	523.6	1382
3.185	0.503	R	922727	923229	1044.6	546.3	1375
3.184	0.507	L	922726	923232	969.5	557.9	1353
3.741	0.161	R	923283	923443	1165.7	761.2	1386
3.758	0.145	L	923300	923444	1084.6	779.5	1372
3.938	0.244	L	923480	923723	1097.8	911.0	1358
3.936	0.248	R	923478	923725	1152.1	897.8	1378
4.225	0.171	L	923767	923937	1122.5	1143.3	1376
4.208	0.192	R	923750	923941	1156.2	1057.7	1399
4.47	0.192	R	924012	924203	1083.3	1458.2	1388
4.477	0.186	L	924019	924204	1136.5	1679.6	1387
4.714	0.138	L	924256	924393	794.0	818.7	1394
4.714	0.138	R	924256	924393	835.8	742.7	1412
4.884	0.454	R	924426	924879	1002.7	559.3	1360
4.884	0.456	L	924426	924881	940.0	564.1	1380
5.494	0.459	R	925036	925494	1044.5	571.1	1343
5.497	0.457	L	925039	925495	967.1	560.5	1365
6.143	0.56	R	925685	926244	1031.3	547.3	1351
6.155	0.549	L	925697	926245	941.7	558.0	1362
6.738	0.225	R	926280	926504	717.4	540.2	1421
6.738	0.226	L	926280	926505	641.3	540.3	1400
7.018	0.06	L	926560	926619	1103.8	459.2	1389
7.013	0.065	R	926555	926619	1168.9	481.2	1391
7.118	0.249	L	926660	926908	1488.5	474.6	1377
7.117	0.251	R	926659	926909	1558.6	487.9	1320
7.386	0.194	L	926928	927121	1407.1	490.3	1356
7.387	0.193	R	926929	927121	1486.0	495.5	1327
7.689	0.219	L	927231	927449	950.9	523.9	1390
7.689	0.219	R	927231	927449	1027.8	533.3	1391
7.929	0.206	L	927471	927676	874.7	558.4	1410
7.928	0.207	R	927470	927676	962.2	564.6	1427
8.161	0.372	L	927703	928074	1008.4	570.9	1377
8.161	0.373	R	927703	928075	1100.5	576.2	1356
8.558	0.236	L	928100	928335	906.9	565.2	1306
8.559	0.235	R	928101	928335	986.3	560.1	1284
8.812	1.933	L	928354	930286	958.4	552.3	1402
8.812	1.938	R	928354	930291	1039.9	550.9	1364
10.897	0.36	R	930439	930798	996.7	545.4	1481
10.908	0.35	L	930450	930799	913.3	539.3	1464
11.274	0.446	L	930816	931261	958.0	559.0	1459
11.273	0.448	R	930815	931262	1029.7	553.4	1448
11.744	0.171	L	931286	931456	858.9	549.7	1426
11.746	0.178	R	931288	931465	919.9	526.7	1428
12.125	0.634	L	931667	932300	942.5	570.9	1504
12.107	0.654	R	931649	932302	1030.0	617.0	1585
12.779	0.127	R	932321	932447	973.1	623.4	1591
12.779	0.13	L	932321	932450	862.1	568.3	1483
12.931	1.273	L	932473	933745	943.9	579.8	1560
12.927	1.372	R	932469	933840	1041.0	618.2	1633
14.52	0.542	L	934062	934603	964.6	587.1	1381
14.512	0.551	R	934054	934604	1029.8	568.8	1437
15.111	0.794	L	934653	935446	364.4	550.5	1299
15.113	0.792	R	934655	935446	414.2	500.1	1418
16.034	0.252	R	935576	935827	979.5	557.2	1469
16.034	0.253	L	935576	935828	906.1	558.3	1412
16.312	0.076	R	935854	935929	1106.0	575.4	1475
16.312	0.085	L	935854	935938	1021.2	558.9	1452
16.584	1.386	L	936126	937511	960.4	550.7	1306
16.582	1.388	R	936124	937511	1048.1	542.5	1386
18.031	0.304	R	937573	937876	1525.2	393.7	1363
18.031	0.305	L	937573	937877	1426.2	403.9	1358
18.367	0.212	L	937909	938120	1642.8	372.8	1368
18.367	0.213	R	937909	938121	1735.8	331.3	1327
18.641	0.233	L	938183	938415	1638.3	791.5	1358
18.626	0.248	R	938168	938415	1664.8	757.8	1330
18.924	0.166	L	938466	938631	1004.2	629.8	1379
18.925	0.165	R	938467	938631	1065.2	603.4	1440
19.117	0.396	R	938659	939054	898.9	573.9	1499
19.115	0.399	L	938657	939055	847.7	593.9	1429
19.567	0.257	L	939109	939365	1559.8	587.4	1468
19.567	0.258	R	939109	939366	1621.0	592.6	1422
19.88	0.047	L	939422	939468	783.8	588.9	1470
19.881	0.046	R	939423	939468	863.5	551.7	1475
19.962	0.264	L	939504	939767	467.0	598.0	1424
19.962	0.264	R	939504	939767	541.2	555.7	1492
20.368	0.025	R	939910	939934	540.7	554.1	1544
20.368	0.026	L	939910	939935	457.5	593.8	1483
20.436	0.208	L	939978	940185	930.3	520.2	1523
20.436	0.208	R	939978	940185	1010.2	527.4	1489
20.666	0.158	L	940208	940365	999.6	540.6	1523
20.667	0.173	R	940209	940381	1091.1	549.0	1435
21.02	1.23	L	940562	941791	961.2	544.9	1470
21.012	1.239	R	940554	941792	1022.7	558.8	1446
22.276	0.119	L	941818	941936	802.6	508.2	1528
22.278	0.117	R	941820	941936	869.1	512.5	1506
22.422	0.463	L	941964	942426	960.9	520.6	1512
