onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.46	R	4356773	4357232	128.9	1865.6	717
0.498	0.061	R	4357259	4357319	150.3	1866.9	722
0.012	0.688	L	4356773	4357460	173.9	1887.7	832
0.589	0.113	R	4357350	4357462	162.4	1865.1	738
2.943	0.071	R	4359704	4359774	1305.2	1323.7	1026
2.849	0.166	L	4359610	4359775	1347.9	1327.6	1146
3.182	0.298	L	4359943	4360240	536.1	396.8	1146
3.183	0.298	R	4359944	4360241	635.5	400.0	1065
3.517	0.067	L	4360278	4360344	474.9	378.1	1153
3.509	0.075	R	4360270	4360344	556.1	389.9	1095
3.728	0.183	L	4360489	4360671	824.2	561.0	1060
3.726	0.185	R	4360487	4360671	911.2	589.7	1006
3.94	0.47	L	4360701	4361170	793.8	529.9	1019
3.938	0.472	R	4360699	4361170	864.5	545.0	965
4.453	0.286	L	4361214	4361499	950.1	522.2	1129
4.442	0.298	R	4361203	4361500	1017.4	550.3	1046
4.775	0.255	L	4361536	4361790	874.5	519.6	1203
4.766	0.267	R	4361527	4361793	949.4	558.2	1091
5.054	0.715	L	4361815	4362529	896.1	532.4	1109
5.783	1.894	L	4362544	4364437	909.7	549.2	1093
5.055	2.622	R	4361816	4364437	967.0	562.9	999
7.748	0.157	L	4364509	4364665	1469.9	523.5	1011
7.737	0.168	R	4364498	4364665	1510.1	522.8	871
8.047	0.071	L	4364808	4364878	1473.2	530.2	974
8.047	0.072	R	4364808	4364879	1510.1	517.3	829
8.195	0.44	L	4364956	4365395	837.0	527.4	999
8.193	0.445	R	4364954	4365398	859.3	526.3	900
8.655	0.354	L	4365416	4365769	825.3	563.9	1069
8.653	0.357	R	4365414	4365770	866.5	553.3	954
9.04	0.173	L	4365801	4365973	924.4	549.4	1141
9.04	0.175	R	4365801	4365975	977.0	542.0	992
9.239	0.648	L	4366000	4366647	899.2	548.9	1121
9.234	0.658	R	4365995	4366652	953.6	546.7	987
10.06	0.406	L	4366821	4367226	903.2	558.6	1030
10.073	0.394	R	4366834	4367227	959.6	519.8	892
10.492	0.188	R	4367253	4367440	941.2	524.0	828
10.5	0.181	L	4367261	4367441	892.5	574.8	948
10.725	0.24	L	4367486	4367725	924.4	567.8	887
11.017	1.536	L	4367778	4369313	922.9	574.5	907
10.698	1.859	R	4367459	4369317	949.3	535.2	813
12.575	1.183	R	4369336	4370518	952.8	526.6	639
12.581	1.179	L	4369342	4370520	937.9	565.6	723
13.81	0.197	L	4370571	4370767	912.8	565.3	717
13.811	0.196	R	4370572	4370767	934.3	527.2	635
14.025	0.948	L	4370786	4371733	922.1	545.2	753
14.025	0.949	R	4370786	4371734	942.4	517.3	678
15.009	0.462	L	4371770	4372231	974.4	561.0	815
14.999	0.472	R	4371760	4372231	981.4	538.0	726
15.55	0.267	L	4372311	4372577	1651.3	511.4	840
15.547	0.271	R	4372308	4372578	1681.1	525.8	720
15.942	0.288	L	4372703	4372990	74.8	557.8	819
15.95	0.28	R	4372711	4372990	20.7	525.9	846
16.372	0.181	R	4373133	4373313	48.1	540.1	951
16.372	0.182	L	4373133	4373314	93.8	575.6	957
16.637	0.154	L	4373398	4373551	941.8	563.3	1038
16.624	0.167	R	4373385	4373551	954.1	530.8	955
16.829	0.079	L	4373590	4373668	828.9	580.0	1086
16.925	0.043	L	4373686	4373728	828.2	579.1	1114
16.819	0.545	R	4373580	4374124	842.8	553.8	1064
17.17	0.195	L	4373931	4374125	830.3	607.3	1197
17.403	1.223	L	4374164	4375386	914.9	587.0	1182
17.393	1.233	R	4374154	4375386	951.8	519.3	1047
18.657	0.163	R	4375418	4375580	919.7	572.8	1057
18.654	0.168	L	4375415	4375582	882.5	606.3	1171
18.886	1.04	L	4375647	4376686	906.9	555.0	1027
18.841	1.086	R	4375602	4376687	939.4	524.9	935
19.995	0.556	L	4376756	4377311	341.6	518.7	938
19.994	0.557	R	4376755	4377311	362.9	508.9	891
20.695	0.152	R	4377456	4377607	368.6	524.2	890
20.695	0.154	L	4377456	4377609	340.7	533.4	940
20.912	1.021	L	4377673	4378693	902.5	539.8	1049
20.909	1.045	R	4377670	4378714	969.4	526.6	949
22.158	0.405	L	4378919	4379323	918.3	570.8	910
22.162	4.992	R	4378923	4383914	946.6	539.9	790
22.589	4.579	L	4379350	4383928	918.0	552.4	868
27.397	0.227	L	4384158	4384384	954.5	565.0	597
27.639	0.515	L	4384400	4384914	952.6	553.4	574
27.411	0.744	R	4384172	4384915	940.7	538.5	513
28.221	0.236	L	4384982	4385217	1668.8	531.6	532
28.21	0.248	R	4384971	4385218	1680.7	538.8	433
28.481	0.395	L	4385242	4385636	1612.6	515.1	584
28.481	0.395	R	4385242	4385636	1627.3	525.6	478
29.018	0.058	R	4385779	4385836	1618.3	513.9	569
29.018	0.059	L	4385779	4385837	1593.0	524.8	690
29.141	0.53	R	4385902	4386431	942.6	512.0	700
29.153	0.519	L	4385914	4386432	943.1	538.9	787
29.7	0.267	R	4386461	4386727	821.1	573.9	748
29.7	0.268	L	4386461	4386728	824.8	538.4	828
29.996	1.117	L	4386757	4387873	940.2	558.6	798
