participant_id	condition	accuracy	reaction_time
sub-23855	congruent	1	0.850
sub-23855	congruent	1	0.543
sub-23855	incongruent	1	0.782
sub-23855	incongruent	1	0.574
sub-23855	incongruent	1	0.589
sub-23855	congruent	1	0.827
sub-23855	congruent	1	0.437
sub-23855	incongruent	1	0.640
sub-23855	incongruent	1	0.727
sub-23855	incongruent	1	0.769
sub-23855	congruent	1	0.699
sub-23855	incongruent	1	0.825
sub-23855	congruent	1	0.477
sub-23855	incongruent	1	0.610
sub-23855	incongruent	1	0.683
sub-23855	incongruent	1	0.695
sub-23855	incongruent	1	0.726
sub-23855	incongruent	1	0.702
sub-23855	congruent	1	0.571
sub-23855	congruent	1	1.019
sub-23855	congruent	1	0.875
sub-23855	congruent	1	0.619
sub-23855	incongruent	1	0.630
sub-23855	incongruent	1	0.713
sub-23855	congruent	1	0.541
sub-23855	congruent	1	0.603
sub-23855	congruent	1	0.387
sub-23855	incongruent	1	0.521
sub-23855	incongruent	1	0.663
sub-23855	congruent	1	0.610
sub-23855	incongruent	1	0.691
sub-23855	incongruent	1	0.584
sub-23855	congruent	1	0.583
sub-23855	incongruent	1	0.697
sub-23855	incongruent	1	0.560
sub-23855	incongruent	1	0.582
sub-23855	congruent	1	0.488
sub-23855	congruent	1	0.511
sub-23855	incongruent	1	0.615
sub-23855	incongruent	1	0.799
sub-23855	incongruent	1	0.615
sub-23855	incongruent	1	0.772
sub-23855	congruent	1	0.623
sub-23855	congruent	1	0.542
sub-23855	congruent	1	0.579
sub-23855	congruent	1	0.478
sub-23855	congruent	1	0.711
sub-23855	congruent	1	0.592
sub-23855	incongruent	1	0.981
sub-23855	congruent	1	0.649
sub-23855	congruent	1	0.889
sub-23855	congruent	1	0.859
sub-23855	congruent	1	0.656
sub-23855	congruent	1	0.912
sub-23855	congruent	1	0.575
sub-23855	incongruent	1	0.648
sub-23855	incongruent	1	0.571
sub-23855	incongruent	1	0.558
sub-23855	incongruent	1	0.670
sub-23855	congruent	1	0.557
sub-23855	incongruent	1	0.601
sub-23855	incongruent	1	0.589
sub-23855	incongruent	1	0.534
sub-23855	congruent	1	0.913
sub-23855	incongruent	1	0.593
sub-23855	incongruent	1	0.623
sub-23855	congruent	1	0.387
sub-23855	congruent	1	0.437
sub-23855	incongruent	1	0.520
sub-23855	congruent	1	0.415
sub-23855	congruent	1	0.412
sub-23855	incongruent	0	0.491
sub-23855	incongruent	1	0.536
sub-23855	incongruent	1	0.523
sub-23855	incongruent	1	0.517
sub-23855	congruent	1	0.636
sub-23855	congruent	1	0.569
sub-23855	incongruent	1	0.712
sub-23855	congruent	1	0.726
sub-23855	congruent	1	0.740
sub-23855	congruent	1	0.669
sub-23855	congruent	1	0.615
sub-23855	incongruent	1	0.633
sub-23855	congruent	1	0.509
sub-23855	congruent	1	0.502
sub-23855	congruent	1	0.629
sub-23855	congruent	1	0.443
sub-23855	incongruent	1	0.636
sub-23855	congruent	1	0.749
sub-23855	congruent	1	0.496
sub-23855	congruent	1	0.393
sub-23855	incongruent	1	0.590
sub-23855	incongruent	1	0.482
sub-23855	incongruent	0	0.535
sub-23855	congruent	1	0.600
sub-23855	incongruent	1	0.566
sub-23855	congruent	1	0.551
sub-23855	incongruent	1	0.584
sub-23855	congruent	1	0.391
sub-23855	incongruent	1	0.571
sub-23855	incongruent	1	0.615
sub-23855	congruent	1	0.410
sub-23855	congruent	1	0.573
sub-23855	congruent	1	0.411
sub-23855	incongruent	0	0.768
sub-23855	congruent	1	0.883
sub-23855	congruent	1	0.450
sub-23855	incongruent	1	0.758
sub-23855	incongruent	1	0.858
