onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.278	0.044	L	247272	247314	715.2	426.0	1126.5	433.0	8.61	330
0.278	0.044	R	247272	247314	733.1	433.5	1145.2	441.0	8.63	342
0.462	0.03	L	247456	247484	1122.7	436.8	919.0	515.0	4.58	253
0.462	0.03	R	247456	247484	1141.6	452.0	943.6	533.8	4.50	239
2.028	0.034	L	249022	249054	941.8	548.0	779.0	473.8	3.78	152
2.028	0.034	R	249022	249054	933.4	561.7	797.3	485.0	3.30	124
2.31	0.028	L	249304	249330	772.8	475.7	933.6	520.9	3.52	193
2.308	0.03	R	249302	249330	775.9	486.9	933.5	544.7	3.54	181
2.772	0.038	L	249766	249802	937.1	552.7	610.6	529.7	6.87	302
2.772	0.038	R	249766	249802	932.3	561.7	612.9	533.4	6.73	295
4.09	0.022	R	251084	251104	876.3	582.6	817.8	569.8	1.26	79
4.09	0.024	L	251084	251106	892.5	559.5	817.6	557.0	1.58	92
4.332	0.028	L	251326	251352	823.7	560.9	945.4	553.5	2.57	136
4.334	0.028	R	251328	251354	818.8	582.5	941.7	574.9	2.59	142
7.15	0.052	L	254144	254194	925.5	559.7	297.6	530.1	12.97	428
7.15	0.054	R	254144	254196	919.9	597.5	342.7	534.9	11.99	378
7.484	0.018	R	254478	254494	320.7	544.2	279.7	552.4	0.84	67
7.482	0.02	L	254476	254494	320.4	534.9	268.9	544.7	1.06	77
8.988	0.022	L	255982	256002	851.3	561.9	914.7	555.0	1.34	89
8.99	0.02	R	255984	256002	868.3	567.0	917.4	563.3	1.04	72
11.506	0.144	L	258500	258642	929.6	571.4	930.9	534.7	0.78	3270
11.508	0.148	R	258502	258648	924.6	593.7	944.3	564.3	0.75	3270
12.296	0.212	L	259290	259500	932.3	580.0	930.8	547.2	0.70	3270
12.304	0.206	R	259298	259502	931.3	576.2	947.3	567.2	0.39	3270
13.534	0.164	R	260528	260690	945.5	548.6	944.8	584.3	0.76	2868
13.53	0.17	L	260524	260692	945.5	551.8	941.7	549.6	0.09	3270
14.644	0.038	R	261638	261674	948.4	544.7	1202.0	427.5	5.86	236
14.644	0.04	L	261638	261676	958.7	533.5	1196.7	420.8	5.52	213
14.97	0.07	L	261964	262032	1200.6	410.3	1914.4	345.2	13.98	292
14.97	0.072	R	261964	262034	1186.4	422.0	1957.6	357.0	15.08	318
15.198	0.052	L	262192	262242	1898.2	363.2	980.1	578.1	18.61	653
15.196	0.056	R	262190	262244	1915.7	365.2	1001.8	554.3	18.41	601
15.74	0.034	L	262734	262766	1012.5	571.7	714.0	535.3	6.33	340
15.74	0.034	R	262734	262766	1005.3	572.3	724.9	554.6	5.92	307
16.634	0.036	L	263628	263662	670.8	553.4	999.2	551.4	6.90	325
16.634	0.036	R	263628	263662	643.2	551.8	979.1	551.0	7.06	328
16.85	0.018	L	263844	263860	1000.1	560.6	1035.0	571.3	0.77	58
17.056	0.186	R	264050	264234	1007.3	578.2	989.3	560.3	0.53	2537
17.054	0.202	L	264048	264248	1033.8	580.5	1010.1	546.3	0.88	1976
17.348	0.018	R	264342	264358	984.6	559.8	944.4	564.0	0.85	64
17.346	0.022	L	264340	264360	1008.0	550.0	956.5	559.3	1.10	75
18.712	0.026	R	265706	265730	942.8	585.8	1053.5	858.8	6.23	443
18.93	0.022	R	265924	265944	958.8	743.6	1008.2	756.3	1.08	66
19.144	0.018	R	266138	266154	1051.9	767.9	1001.3	781.6	1.12	86
19.184	0.02	R	266178	266196	979.1	770.0	931.1	731.8	1.31	79
19.592	0.028	R	266586	266612	1019.6	744.4	1000.7	779.5	0.86	190
19.688	0.022	R	266682	266702	1005.2	813.5	946.1	705.6	2.65	211
19.734	0.034	L	266728	266760	874.9	592.2	568.0	577.7	6.54	322
19.732	0.036	R	266726	266760	930.4	684.7	613.8	584.7	7.07	307
