onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.268	L	247004	247270	713.9	430.4	704
0.01	0.268	R	247004	247270	732.7	433.6	716
0.322	0.14	L	247316	247454	1125.4	436.4	680
0.322	0.14	R	247316	247454	1146.3	448.1	699
0.492	1.536	L	247486	249020	936.4	555.3	617
0.492	1.536	R	247486	249020	944.2	560.2	637
2.062	0.246	R	249056	249300	779.1	479.8	653
2.062	0.248	L	249056	249302	773.2	470.3	626
2.338	0.434	L	249332	249764	936.8	543.2	620
2.338	0.434	R	249332	249764	934.7	559.5	643
2.81	0.832	L	249804	250634	627.7	545.8	682
2.81	0.832	R	249804	250634	624.3	554.3	713
3.788	0.302	L	250782	251082	907.5	563.7	691
3.788	0.302	R	250782	251082	888.1	582.3	717
4.114	0.218	L	251108	251324	820.3	556.8	727
4.112	0.222	R	251106	251326	816.1	577.8	751
4.36	2.79	L	251354	254142	925.7	551.7	796
4.362	2.788	R	251356	254142	926.4	584.7	815
7.202	0.28	L	254196	254474	317.4	530.0	871
7.204	0.28	R	254198	254476	328.2	531.8	939
7.502	0.41	L	254496	254904	274.8	550.0	808
7.502	0.41	R	254496	254904	272.8	547.0	825
8.104	0.884	L	255098	255980	877.0	561.3	718
8.104	0.886	R	255098	255982	882.0	563.3	722
9.01	2.496	L	256004	258498	928.9	558.8	737
9.01	2.498	R	256004	258500	930.7	578.1	750
11.65	0.646	L	258644	259288	924.7	569.4	752
11.656	0.648	R	258650	259296	939.0	579.1	757
12.508	1.022	L	259502	260522	940.2	552.6	596
12.51	1.024	R	259504	260526	950.0	560.2	603
13.7	0.944	L	260694	261636	949.7	551.0	514
13.698	0.946	R	260692	261636	945.5	548.9	532
14.684	0.286	L	261678	261962	1203.6	410.9	486
14.682	0.288	R	261676	261962	1197.2	418.4	503
15.042	0.154	R	262036	262188	1933.5	360.6	511
15.04	0.158	L	262034	262190	1912.3	352.0	519
