participant_id	trial_type	accuracy
sub-24035	BY	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BY	1
sub-24035	BY	1
sub-24035	AY	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AY	1
sub-24035	BY	1
sub-24035	AX	1
sub-24035	AY	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BY	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BX	1
sub-24035	AX	1
sub-24035	BY	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AY	0
sub-24035	AX	0
sub-24035	AX	1
sub-24035	BY	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BY	1
sub-24035	AX	1
sub-24035	BX	0
sub-24035	AX	1
sub-24035	AY	1
sub-24035	AX	1
sub-24035	AY	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AY	0
sub-24035	n/a	n/a
sub-24035	AY	0
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BX	0
sub-24035	BY	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AY	0
sub-24035	AX	1
sub-24035	AY	1
sub-24035	AY	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BY	0
sub-24035	AX	0
sub-24035	BX	1
sub-24035	AX	1
sub-24035	BX	1
sub-24035	AX	1
sub-24035	BX	1
sub-24035	BX	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	BY	1
sub-24035	AX	0
sub-24035	BY	1
sub-24035	AY	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BX	1
sub-24035	AX	1
sub-24035	BX	1
sub-24035	n/a	n/a
sub-24035	AX	1
sub-24035	BX	1
sub-24035	AY	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	0
sub-24035	BY	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	BY	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	BX	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AY	0
sub-24035	AX	0
sub-24035	AX	0
sub-24035	AX	1
sub-24035	BY	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BX	0
sub-24035	AX	1
sub-24035	BX	0
sub-24035	AY	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	BX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	0
sub-24035	AX	0
sub-24035	BX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	AX	1
sub-24035	n/a	n/a
