participant_id	condition	accuracy	reaction_time
sub-24035	incongruent	1	0.908
sub-24035	congruent	1	0.551
sub-24035	incongruent	1	0.538
sub-24035	congruent	1	0.436
sub-24035	incongruent	1	0.852
sub-24035	incongruent	1	0.609
sub-24035	incongruent	1	0.661
sub-24035	incongruent	1	0.625
sub-24035	incongruent	1	0.591
sub-24035	congruent	1	0.468
sub-24035	congruent	1	0.510
sub-24035	incongruent	1	0.550
sub-24035	incongruent	1	0.698
sub-24035	congruent	1	0.704
sub-24035	congruent	1	0.473
sub-24035	incongruent	1	0.701
sub-24035	incongruent	1	0.575
sub-24035	congruent	1	0.563
sub-24035	congruent	1	0.440
sub-24035	incongruent	1	0.618
sub-24035	congruent	1	0.412
sub-24035	incongruent	1	0.611
sub-24035	congruent	1	0.496
sub-24035	incongruent	1	0.535
sub-24035	congruent	1	0.601
sub-24035	congruent	1	0.463
sub-24035	congruent	1	0.415
sub-24035	incongruent	1	0.584
sub-24035	congruent	1	0.715
sub-24035	incongruent	1	0.550
sub-24035	incongruent	1	0.571
sub-24035	incongruent	1	0.689
sub-24035	congruent	1	0.462
sub-24035	congruent	1	0.424
sub-24035	incongruent	1	0.636
sub-24035	incongruent	1	0.687
sub-24035	incongruent	1	0.542
sub-24035	incongruent	1	0.941
sub-24035	incongruent	1	0.626
sub-24035	congruent	1	0.497
sub-24035	incongruent	1	0.611
sub-24035	congruent	1	0.532
sub-24035	congruent	1	0.358
sub-24035	congruent	1	0.350
sub-24035	congruent	1	0.396
sub-24035	incongruent	0	0.377
sub-24035	incongruent	1	0.925
sub-24035	congruent	1	0.499
sub-24035	incongruent	1	0.587
sub-24035	congruent	1	0.499
sub-24035	congruent	1	0.578
sub-24035	incongruent	1	0.562
sub-24035	congruent	1	0.758
sub-24035	incongruent	1	0.602
sub-24035	congruent	1	0.605
sub-24035	congruent	1	0.523
sub-24035	incongruent	1	0.514
sub-24035	congruent	1	0.736
sub-24035	congruent	1	0.541
sub-24035	congruent	1	0.492
sub-24035	incongruent	1	0.601
sub-24035	incongruent	0	0.466
sub-24035	congruent	1	0.359
sub-24035	congruent	1	0.433
sub-24035	congruent	1	0.470
sub-24035	congruent	1	0.402
sub-24035	congruent	1	0.385
sub-24035	congruent	1	0.394
sub-24035	incongruent	1	0.569
sub-24035	congruent	1	0.448
sub-24035	incongruent	1	0.491
sub-24035	incongruent	1	0.601
sub-24035	incongruent	1	0.491
sub-24035	congruent	1	0.364
sub-24035	incongruent	1	0.547
sub-24035	incongruent	1	0.549
sub-24035	incongruent	1	0.491
sub-24035	incongruent	1	0.531
sub-24035	congruent	1	0.408
sub-24035	congruent	1	0.359
sub-24035	congruent	1	0.412
sub-24035	congruent	1	0.441
sub-24035	incongruent	1	0.484
sub-24035	incongruent	1	0.518
sub-24035	incongruent	1	0.517
sub-24035	incongruent	1	0.463
sub-24035	congruent	1	0.430
sub-24035	congruent	1	0.494
sub-24035	incongruent	0	0.464
sub-24035	incongruent	1	0.705
sub-24035	incongruent	1	0.431
sub-24035	incongruent	1	0.461
sub-24035	congruent	1	0.571
sub-24035	congruent	1	0.456
sub-24035	incongruent	1	0.518
sub-24035	incongruent	0	0.400
sub-24035	congruent	1	0.382
sub-24035	congruent	1	0.338
sub-24035	congruent	1	0.499
sub-24035	incongruent	0	0.393
sub-24035	incongruent	0	0.391
sub-24035	incongruent	1	0.594
sub-24035	congruent	1	0.464
sub-24035	congruent	1	0.474
sub-24035	incongruent	0	0.487
sub-24035	congruent	1	0.372
sub-24035	congruent	1	0.421
sub-24035	congruent	1	0.567
sub-24035	incongruent	1	0.572
sub-24035	incongruent	1	0.718
sub-24035	congruent	1	0.607
sub-24035	incongruent	0	0.453
sub-24035	congruent	1	0.430
sub-24035	incongruent	0	0.734
sub-24035	congruent	0	0.416
sub-24035	incongruent	1	0.777
sub-24035	incongruent	1	0.512
sub-24035	congruent	1	0.579
sub-24035	congruent	1	0.447
sub-24035	congruent	1	0.537
sub-24035	incongruent	1	0.552
sub-24035	incongruent	1	0.600
sub-24035	congruent	1	0.396
sub-24035	congruent	1	0.329
sub-24035	incongruent	0	0.353
sub-24035	incongruent	1	0.484
sub-24035	congruent	1	0.450
sub-24035	congruent	1	0.579
sub-24035	incongruent	1	0.671
sub-24035	congruent	1	0.566
sub-24035	incongruent	1	0.710
sub-24035	congruent	1	0.580
sub-24035	incongruent	1	0.394
sub-24035	congruent	1	0.406
sub-24035	congruent	1	0.374
sub-24035	congruent	1	0.335
sub-24035	incongruent	0	0.299
sub-24035	incongruent	1	0.614
sub-24035	incongruent	1	0.659
sub-24035	incongruent	1	0.575
sub-24035	incongruent	1	0.359
sub-24035	congruent	1	0.715
sub-24035	congruent	1	0.444
sub-24035	incongruent	1	0.871
