participant_id	condition	accuracy	reaction_time
sub-24039	incongruent	0	1.280
sub-24039	congruent	1	0.874
sub-24039	incongruent	0	0.394
sub-24039	congruent	1	0.341
sub-24039	congruent	1	0.495
sub-24039	congruent	1	0.450
sub-24039	incongruent	1	0.556
sub-24039	congruent	0	0.499
sub-24039	congruent	1	0.457
sub-24039	congruent	1	0.542
sub-24039	congruent	1	0.355
sub-24039	congruent	1	0.352
sub-24039	incongruent	0	0.492
sub-24039	incongruent	1	0.740
sub-24039	incongruent	1	0.625
sub-24039	congruent	1	0.518
sub-24039	congruent	1	0.436
sub-24039	congruent	1	0.552
sub-24039	incongruent	1	0.577
sub-24039	congruent	1	0.527
sub-24039	incongruent	1	0.483
sub-24039	incongruent	1	0.507
sub-24039	congruent	1	0.528
sub-24039	congruent	1	0.546
sub-24039	congruent	1	0.435
sub-24039	congruent	1	0.509
sub-24039	incongruent	1	1.066
sub-24039	congruent	1	0.422
sub-24039	congruent	1	0.437
sub-24039	incongruent	1	0.630
sub-24039	incongruent	1	0.889
sub-24039	congruent	1	0.422
sub-24039	congruent	1	0.468
sub-24039	incongruent	1	0.592
sub-24039	incongruent	1	0.501
sub-24039	congruent	1	0.540
sub-24039	incongruent	1	0.622
sub-24039	congruent	1	0.392
sub-24039	incongruent	1	1.286
sub-24039	incongruent	0	0.423
sub-24039	congruent	1	0.458
sub-24039	incongruent	0	0.429
sub-24039	incongruent	1	0.562
sub-24039	congruent	1	0.407
sub-24039	incongruent	1	0.676
sub-24039	incongruent	1	0.858
sub-24039	incongruent	1	0.582
sub-24039	incongruent	1	0.685
sub-24039	congruent	1	0.413
sub-24039	congruent	1	0.484
sub-24039	incongruent	1	0.946
sub-24039	congruent	1	0.522
sub-24039	congruent	1	0.565
sub-24039	incongruent	1	0.622
sub-24039	incongruent	1	0.638
sub-24039	incongruent	1	0.731
sub-24039	incongruent	1	0.992
sub-24039	congruent	1	0.580
sub-24039	incongruent	1	0.611
sub-24039	incongruent	1	0.633
sub-24039	incongruent	1	1.130
sub-24039	incongruent	1	0.490
sub-24039	congruent	1	0.353
sub-24039	congruent	1	0.271
sub-24039	incongruent	1	0.510
sub-24039	incongruent	0	0.446
sub-24039	congruent	1	0.539
sub-24039	congruent	1	0.424
sub-24039	incongruent	1	0.625
sub-24039	congruent	1	0.538
sub-24039	incongruent	1	0.629
sub-24039	incongruent	1	0.498
