onset	duration	eye	startTime	stopTime
-65.062	0.274	R	2151924	2152196
-65.062	0.534	L	2151924	2152456
-64.474	0.076	L	2152512	2152586
-64.734	0.336	R	2152252	2152586
-64.344	0.076	L	2152642	2152716
-64.344	0.076	R	2152642	2152716
-64.214	0.076	L	2152772	2152846
-64.214	0.076	R	2152772	2152846
-63.83	0.146	L	2153156	2153300
-63.836	0.17	R	2153150	2153318
-51.804	0.118	L	2165182	2165298
-51.808	0.14	R	2165178	2165316
-45.738	0.054	L	2171248	2171300
-45.738	0.066	R	2171248	2171312
-44.706	0.058	L	2172280	2172336
-44.71	0.088	R	2172276	2172362
-23.084	0.022	L	2193902	2193922
-23.1	0.092	R	2193886	2193976
-18.058	0.134	L	2198928	2199060
-18.062	0.142	R	2198924	2199064
-17.482	0.102	R	2199504	2199604
-16.236	0.012	R	2200750	2200760
-16.01	0.232	R	2200976	2201206
-12.932	0.024	R	2204054	2204076
-12.522	0.328	R	2204464	2204790
-6.73	0.47	L	2210256	2210724
-6.732	0.492	R	2210254	2210744
-5.976	0.132	R	2211010	2211140
-5.706	0.112	L	2211280	2211390
-5.72	0.132	R	2211266	2211396
12.766	0.126	L	2229752	2229876
12.762	0.158	R	2229748	2229904
18.19	0.11	L	2235176	2235284
18.188	0.128	R	2235174	2235300
27.012	0.11	L	2243998	2244106
27.012	0.134	R	2243998	2244130
34.14	0.098	L	2251126	2251222
34.138	0.12	R	2251124	2251242
44.346	0.068	L	2261332	2261398
44.346	0.072	R	2261332	2261402
46.866	0.124	L	2263852	2263974
46.862	0.152	R	2263848	2263998
54.292	0.14	L	2271278	2271416
54.29	0.162	R	2271276	2271436
54.922	0.104	L	2271908	2272010
54.92	0.114	R	2271906	2272018
56.116	0.112	L	2273102	2273212
56.118	0.124	R	2273104	2273226
58.922	0.112	L	2275908	2276018
58.918	0.136	R	2275904	2276038
63.928	0.15	L	2280914	2281062
63.926	0.174	R	2280912	2281084
68.564	0.076	L	2285550	2285624
68.564	0.086	R	2285550	2285634
72.232	0.142	L	2289218	2289358
72.228	0.168	R	2289214	2289380
77.906	0.076	L	2294892	2294966
77.904	0.094	R	2294890	2294982
79.736	0.168	L	2296722	2296888
79.73	0.192	R	2296716	2296906
80.972	0.134	L	2297958	2298090
80.968	0.16	R	2297954	2298112
85.39	0.112	L	2302376	2302486
85.386	0.136	R	2302372	2302506
88.414	0.076	L	2305400	2305474
88.414	0.088	R	2305400	2305486
92.426	0.096	L	2309412	2309506
92.42	0.122	R	2309406	2309526
95.556	0.126	L	2312542	2312666
95.554	0.152	R	2312540	2312690
171.736	0.076	L	2388722	2388796
171.73	0.104	R	2388716	2388818
179.112	0.094	L	2396098	2396190
179.116	0.09	R	2396102	2396190
192.016	0.108	L	2409002	2409108
192.012	0.148	R	2408998	2409144
199.52	0.144	L	2416506	2416648
199.514	0.182	R	2416500	2416680
207.894	0.098	L	2424880	2424976
207.89	0.124	R	2424876	2424998
218.068	0.088	L	2435054	2435140
218.06	0.122	R	2435046	2435166
285.824	0.092	L	2502810	2502900
285.818	0.122	R	2502804	2502924
289.376	0.138	L	2506362	2506498
289.372	0.174	R	2506358	2506530
305.016	0.158	L	2522002	2522158
305.01	0.206	R	2521996	2522200
339.206	0.128	L	2556192	2556318
339.2	0.164	R	2556186	2556348
343.552	0.116	L	2560538	2560652
343.546	0.146	R	2560532	2560676
449.662	0.068	L	2666648	2666714
449.66	0.086	R	2666646	2666730
475.0	0.108	L	2691986	2692092
474.994	0.144	R	2691980	2692122
482.196	0.096	L	2699182	2699276
482.19	0.13	R	2699176	2699304
490.598	0.122	L	2707584	2707704
490.592	0.154	R	2707578	2707730
505.82	0.14	L	2722806	2722944
505.814	0.182	R	2722800	2722980
516.678	0.136	L	2733664	2733798
516.676	0.168	R	2733662	2733828
558.56	0.056	L	2775546	2775600
558.554	0.086	R	2775540	2775624
565.734	0.088	L	2782720	2782806
565.73	0.12	R	2782716	2782834
584.458	0.142	L	2801444	2801584
584.446	0.188	R	2801432	2801618
608.256	0.13	L	2825242	2825370
608.248	0.176	R	2825234	2825408
777.006	0.116	L	2993992	2994106
777.008	0.132	R	2993994	2994124
799.242	0.078	L	3016228	3016304
799.244	0.084	R	3016230	3016312
814.218	0.126	L	3031204	3031328
814.222	0.126	R	3031208	3031332
832.764	0.148	L	3049750	3049896
832.766	0.164	R	3049752	3049914
