onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
-65.062	0.29	R	2151924	2152212	.	.	-296.9	331.8	2.8e+006	725
-65.062	0.55	L	2151924	2152472	.	.	-3.6	258.6	2.9e+006	866
-64.484	0.102	L	2152502	2152602	21.5	275.7	19.9	290.9	0.36	65
-64.744	0.362	R	2152242	2152602	-297.9	340.4	172.8	257.5	9.72	827
-64.354	0.102	L	2152632	2152732	53.0	330.9	48.8	333.8	0.11	35
-64.354	0.102	R	2152632	2152732	172.6	288.1	175.1	291.1	0.09	22
-64.224	0.118	L	2152762	2152878	846.3	469.4	967.9	431.4	3.15	227
-64.224	0.12	R	2152762	2152880	972.0	518.8	1074.5	473.5	2.78	172
-63.88	0.27	L	2153106	2153374	949.4	416.5	931.1	356.9	1.49	1195
-63.882	0.278	R	2153104	2153380	1048.9	466.1	1049.4	384.0	1.96	1523
-63.32	0.026	L	2153666	2153690	942.5	332.0	985.1	242.7	2.28	131
-63.318	0.026	R	2153668	2153692	1021.1	408.3	1065.3	326.9	2.13	110
-62.904	0.04	R	2154082	2154120	1058.3	300.7	794.8	255.2	6.03	208
-62.906	0.044	L	2154080	2154122	989.9	226.8	706.9	193.3	6.43	219
-62.606	0.052	L	2154380	2154430	689.6	180.7	1040.0	209.3	7.91	212
-62.606	0.052	R	2154380	2154430	756.1	246.3	1114.1	287.0	8.11	221
-61.72	0.028	L	2155266	2155292	1059.3	229.8	962.9	339.0	3.36	184
-61.722	0.032	R	2155264	2155294	1125.7	281.5	1032.6	408.3	3.63	178
-61.538	0.038	L	2155448	2155484	948.9	377.3	642.2	378.6	7.00	305
-61.538	0.038	R	2155448	2155484	1020.1	432.1	727.9	412.0	6.69	281
-61.234	0.03	L	2155752	2155780	642.1	412.6	783.2	395.8	3.23	158
-61.232	0.032	R	2155754	2155784	719.4	424.4	869.9	416.6	3.43	142
-61.076	0.054	R	2155910	2155962	889.4	424.5	1345.2	442.7	10.40	293
-61.076	0.054	L	2155910	2155962	810.9	400.5	1271.3	414.1	10.50	281
-60.552	0.06	L	2156434	2156492	1255.4	409.4	537.8	537.7	16.47	425
-60.554	0.064	R	2156432	2156494	1331.9	440.4	599.6	550.1	16.72	387
-60.216	0.032	L	2156770	2156800	521.4	584.0	435.0	422.8	4.14	188
