participant_id	trial_type	accuracy
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	BY	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AY	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	BY	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AY	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	0
sub-24236	BX	1
sub-24236	AX	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AY	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AY	1
sub-24236	n/a	n/a
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	0
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AY	0
sub-24236	AX	0
sub-24236	AY	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AY	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	n/a	n/a
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AX	1
sub-24236	BX	1
sub-24236	AY	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	0
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	AX	1
sub-24236	BX	0
sub-24236	AX	1
sub-24236	AX	0
sub-24236	AX	1
sub-24236	n/a	n/a
