onset	duration	eye	startTime	stopTime
4.63	0.04	L	2807706	2807745
15.543	0.007	R	2818619	2818625
34.137	0.102	R	2837213	2837314
34.07	0.194	L	2837146	2837339
42.16	0.038	R	2845236	2845273
42.132	0.099	L	2845208	2845306
58.694	0.127	L	2861770	2861896
63.403	0.001	R	2866479	2866479
63.364	0.103	L	2866440	2866542
70.992	0.137	R	2874068	2874204
70.949	0.21	L	2874025	2874234
78.301	0.064	L	2881377	2881440
80.288	0.025	R	2883364	2883388
80.267	0.078	L	2883343	2883420
84.071	0.101	L	2887147	2887247
84.073	0.114	R	2887149	2887262
84.545	0.006	R	2887621	2887626
89.649	0.093	R	2892725	2892817
89.628	0.156	L	2892704	2892859
91.955	0.203	R	2895031	2895233
91.925	0.259	L	2895001	2895259
96.18	0.107	R	2899256	2899362
96.15	0.17	L	2899226	2899395
99.781	0.04	L	2902857	2902896
138.936	0.061	R	2942012	2942072
138.917	0.115	L	2941993	2942107
150.213	0.147	R	2953289	2953435
150.213	0.157	L	2953289	2953445
162.639	0.194	R	2965715	2965908
162.638	0.196	L	2965714	2965909
182.497	0.034	L	2985573	2985606
184.164	0.066	R	2987240	2987305
184.134	0.149	L	2987210	2987358
184.887	0.067	R	2987963	2988029
184.872	0.108	L	2987948	2988055
191.904	0.185	R	2994980	2995164
191.846	0.311	L	2994922	2995232
195.737	0.109	R	2998813	2998921
195.687	0.194	L	2998763	2998956
199.443	0.17	L	3002519	3002688
199.448	0.174	R	3002524	3002697
206.692	0.006	L	3009768	3009773
210.455	0.152	R	3013531	3013682
210.458	0.153	L	3013534	3013686
218.066	0.283	R	3021142	3021424
218.059	0.333	L	3021135	3021467
229.237	0.215	R	3032313	3032527
229.206	0.255	L	3032282	3032536
236.98	0.603	L	3040056	3040658
236.957	0.732	R	3040033	3040764
237.784	0.136	R	3040860	3040995
237.782	0.155	L	3040858	3041012
238.178	0.116	R	3041254	3041369
238.175	0.142	L	3041251	3041392
238.668	0.247	R	3041744	3041990
238.662	0.259	L	3041738	3041996
263.545	0.014	R	3066621	3066634
264.122	0.279	L	3067198	3067476
263.643	0.92	R	3066719	3067638
270.825	0.048	R	3073901	3073948
270.804	0.095	L	3073880	3073974
273.466	0.047	R	3076542	3076588
278.57	0.695	L	3081646	3082340
278.525	0.927	R	3081601	3082527
282.882	0.06	L	3085958	3086017
282.899	0.135	R	3085975	3086109
284.185	0.014	R	3087261	3087274
284.175	0.039	L	3087251	3087289
286.227	0.088	L	3089303	3089390
294.071	0.011	R	3097147	3097157
294.011	0.129	L	3097087	3097215
296.063	0.072	R	3099139	3099210
296.054	0.125	L	3099130	3099254
296.247	0.006	L	3099323	3099328
301.566	0.357	L	3104642	3104998
302.289	0.162	L	3105365	3105526
302.715	0.229	L	3105791	3106019
301.574	1.82	R	3104650	3106469
328.043	0.85	R	3131119	3131968
328.043	1.452	L	3131119	3132570
332.64	0.114	R	3135716	3135829
332.644	0.39	L	3135720	3136109
333.113	1.106	R	3136189	3137294
334.796	0.002	R	3137872	3137873
336.408	0.462	R	3139484	3139945
336.392	6.873	L	3139468	3146340
337.166	6.099	R	3140242	3146340
343.394	0.913	L	3146470	3147382
343.394	0.971	R	3146470	3147440
345.989	0.015	L	3149065	3149079
347.573	0.006	L	3150649	3150654
347.827	0.166	L	3150903	3151068
348.324	0.024	R	3151400	3151423
348.673	0.002	R	3151749	3151750
349.258	1.681	L	3152334	3154014
351.696	0.007	R	3154772	3154778
351.068	0.759	L	3154144	3154902
351.789	0.372	R	3154865	3155236
353.248	0.002	L	3156324	3156325
353.296	0.414	L	3156372	3156785
354.171	0.438	L	3157247	3157684
354.74	2.101	L	3157816	3159916
357.724	0.556	L	3160800	3161355
358.057	0.223	R	3161133	3161355
358.412	0.35	R	3161488	3161837
358.412	0.394	L	3161488	3161881
366.679	0.138	R	3169755	3169892
366.67	0.173	L	3169746	3169918
374.368	0.096	R	3177444	3177539
374.351	0.139	L	3177427	3177565
377.86	0.1	L	3180936	3181035
377.82	0.146	R	3180896	3181041
385.751	0.249	R	3188827	3189075
385.751	0.263	L	3188827	3189089
393.074	0.102	R	3196150	3196251
393.064	0.135	L	3196140	3196274
400.562	0.122	L	3203638	3203759
400.548	0.283	R	3203624	3203906
401.165	0.023	R	3204241	3204263
423.081	0.099	L	3226157	3226255
423.098	0.166	R	3226174	3226339
434.507	0.266	R	3237583	3237848
441.418	0.18	L	3244494	3244673
441.423	0.2	R	3244499	3244698
457.249	0.275	L	3260325	3260599
457.259	0.28	R	3260335	3260614
457.823	0.508	L	3260899	3261406
457.82	0.53	R	3260896	3261425
461.141	0.5	L	3264217	3264716
461.159	0.501	R	3264235	3264735
465.508	0.087	L	3268584	3268670
465.508	0.102	R	3268584	3268685
472.707	0.105	L	3275783	3275887
472.707	0.122	R	3275783	3275904
480.5	0.446	L	3283576	3284021
480.482	0.475	R	3283558	3284032
483.599	0.113	L	3286675	3286787
483.596	0.121	R	3286672	3286792
486.273	0.043	L	3289349	3289391
486.267	0.088	R	3289343	3289430
491.998	0.145	L	3295074	3295218
491.985	0.178	R	3295061	3295238
493.305	0.111	L	3296381	3296491
493.304	0.113	R	3296380	3296492
499.293	0.087	R	3302369	3302455
499.278	0.129	L	3302354	3302482
502.869	0.208	L	3305945	3306152
502.882	0.239	R	3305958	3306196
541.253	0.066	L	3344329	3344394
541.242	0.077	R	3344318	3344394
548.913	0.104	R	3351989	3352092
548.93	0.094	L	3352006	3352099
549.533	0.27	R	3352609	3352878
549.532	0.28	L	3352608	3352887
556.346	0.143	L	3359422	3359564
556.335	0.155	R	3359411	3359565
565.573	0.008	R	3368649	3368656
565.581	0.004	L	3368657	3368660
624.646	0.038	L	3427722	3427759
632.668	0.017	R	3435744	3435760
632.634	0.065	L	3435710	3435774
655.005	0.117	R	3458081	3458197
655.29	0.288	R	3458366	3458653
654.839	0.797	L	3457915	3458711
656.521	0.331	R	3459597	3459927
656.493	0.388	L	3459569	3459956
657.616	0.084	R	3460692	3460775
657.613	0.091	L	3460689	3460779
682.296	0.357	R	3485372	3485728
682.282	0.422	L	3485358	3485779
683.016	0.194	R	3486092	3486285
683.003	0.237	L	3486079	3486315
684.335	0.076	R	3487411	3487486
684.314	0.143	L	3487390	3487532
684.73	0.197	R	3487806	3488002
684.729	0.199	L	3487805	3488003
689.648	0.101	R	3492724	3492824
689.641	0.129	L	3492717	3492845
701.396	0.081	L	3504472	3504552
702.082	0.062	R	3505158	3505219
702.051	0.121	L	3505127	3505247
703.22	0.036	R	3506296	3506331
703.187	0.086	L	3506263	3506348
704.014	0.094	R	3507090	3507183
704.006	0.12	L	3507082	3507201
708.774	0.474	R	3511850	3512323
708.739	0.534	L	3511815	3512348
709.862	0.175	R	3512938	3513112
709.88	0.161	L	3512956	3513116
712.515	0.117	R	3515591	3515707
712.492	0.167	L	3515568	3515734
719.549	0.03	R	3522625	3522654
719.532	0.066	L	3522608	3522673
