onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.335	0.028	L	2803411	2803438	842.1	495.4	964.4	582.4	3.87	207
0.335	0.028	R	2803411	2803438	828.0	441.8	952.7	531.1	3.96	216
2.826	0.097	R	2805902	2805998	951.2	555.9	50.7	506.0	21.35	291
2.825	0.099	L	2805901	2805999	967.3	613.7	10.1	489.4	22.87	298
3.326	0.021	R	2806402	2806422	82.7	510.6	139.6	552.1	1.63	123
3.327	0.023	L	2806403	2806425	89.0	532.6	149.2	574.5	1.70	95
3.467	0.07	R	2806543	2806612	130.5	548.3	1258.3	551.2	27.01	614
3.467	0.074	L	2806543	2806616	155.0	588.2	1227.5	580.3	25.69	537
3.813	0.031	R	2806889	2806919	1094.1	561.1	897.0	581.9	5.07	263
3.813	0.032	L	2806889	2806920	1087.5	594.7	896.3	604.1	4.90	238
4.595	0.125	R	2807671	2807795	906.5	577.5	962.0	504.6	2.36	948
4.592	0.148	L	2807668	2807815	901.3	596.6	964.7	548.8	2.04	954
6.86	0.027	L	2809936	2809962	972.6	612.5	1058.4	591.4	2.26	96
6.858	0.03	R	2809934	2809963	965.7	565.9	1084.1	530.2	3.17	132
7.161	0.025	L	2810237	2810261	1066.6	596.8	987.8	593.1	2.03	103
7.159	0.027	R	2810235	2810261	1079.8	545.6	990.7	540.4	2.29	109
9.872	0.018	L	2812948	2812965	957.5	580.8	995.4	578.7	0.97	69
9.872	0.019	R	2812948	2812966	954.6	567.6	1003.3	561.6	1.26	98
10.026	0.016	L	2813102	2813117	993.2	579.2	964.1	582.2	0.75	72
10.025	0.017	R	2813101	2813117	993.8	553.5	955.1	558.5	1.00	84
11.006	0.058	R	2814082	2814139	946.9	569.8	1613.9	599.9	16.51	482
11.008	0.06	L	2814084	2814143	968.2	611.9	1598.8	543.2	15.67	396
12.168	0.022	R	2815244	2815265	939.7	563.3	868.7	589.5	1.94	142
12.169	0.022	L	2815245	2815266	959.3	602.8	894.2	631.2	1.82	129
12.763	0.059	R	2815839	2815897	874.5	586.4	1485.3	654.1	15.39	387
12.765	0.06	L	2815841	2815900	898.8	624.5	1459.8	654.1	14.05	327
13.083	0.047	L	2816159	2816205	1430.1	660.7	923.9	630.9	12.71	434
13.084	0.048	R	2816160	2816207	1455.9	646.0	917.4	573.9	13.64	461
14.849	0.017	L	2817925	2817941	966.9	612.7	998.4	606.2	0.83	64
14.847	0.023	R	2817923	2817945	946.2	570.2	1008.1	556.9	1.62	98
15.098	0.026	R	2818174	2818199	1008.4	555.2	907.0	548.9	2.61	152
15.099	0.026	L	2818175	2818200	1014.6	605.4	929.5	591.9	2.21	119
15.486	0.113	R	2818562	2818674	887.7	559.2	1601.4	574.7	17.65	1546
15.487	0.113	L	2818563	2818675	915.5	611.2	1587.2	538.3	16.71	1668
16.795	0.059	L	2819871	2819929	1579.3	550.0	877.2	595.2	17.40	466
16.796	0.062	R	2819872	2819933	1567.0	570.2	851.4	547.2	17.70	453
17.255	0.019	L	2820331	2820349	921.8	588.5	966.8	599.0	1.18	92
17.253	0.021	R	2820329	2820349	891.3	547.0	943.2	557.9	1.36	95
18.13	0.015	L	2821206	2821220	967.0	599.7	994.6	591.1	0.74	65
18.128	0.017	R	2821204	2821220	937.8	563.5	975.7	557.4	0.98	81
21.236	0.018	R	2824312	2824329	931.7	568.9	967.2	553.7	0.99	79
23.051	0.015	R	2826127	2826141	929.3	565.5	956.2	568.2	0.69	66
23.628	0.057	L	2826704	2826760	968.8	590.7	356.7	599.3	15.06	399
23.63	0.057	R	2826706	2826762	928.6	569.3	313.8	586.5	15.13	395
24.914	0.06	R	2827990	2828049	322.2	583.8	852.9	604.7	13.05	345
24.915	0.061	L	2827991	2828051	371.4	597.3	875.2	595.1	12.38	327
