onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.323	L	2803088	2803410	837.6	491.9	1215
0.012	0.323	R	2803088	2803410	821.2	449.9	981
0.363	2.462	L	2803439	2805900	974.7	619.7	1123
0.363	2.463	R	2803439	2805901	955.0	556.4	909
2.923	0.403	R	2805999	2806401	71.1	507.2	1063
2.924	0.403	L	2806000	2806402	76.0	525.0	1215
3.35	0.117	L	2806426	2806542	152.0	580.6	1243
3.347	0.12	R	2806423	2806542	138.0	554.8	1060
3.541	0.039	L	2806617	2806655	1212.7	590.5	1236
3.537	0.043	R	2806613	2806655	1223.9	550.8	940
3.725	0.088	L	2806801	2806888	1088.8	594.3	1316
3.725	0.088	R	2806801	2806888	1091.6	555.2	964
3.845	0.747	L	2806921	2807667	907.3	605.0	1397
3.844	0.751	R	2806920	2807670	904.2	578.7	1056
4.72	2.138	R	2807796	2809933	954.8	555.2	946
4.74	2.12	L	2807816	2809935	961.4	615.0	1229
6.888	0.271	R	2809964	2810234	1091.8	538.3	1045
6.887	0.274	L	2809963	2810236	1079.1	592.8	1347
7.186	2.686	L	2810262	2812947	954.4	594.7	1265
7.186	2.686	R	2810262	2812947	944.4	561.7	985
9.891	0.134	R	2812967	2813100	1001.8	554.8	1072
9.89	0.136	L	2812966	2813101	999.9	579.0	1358
10.042	0.964	R	2813118	2814081	949.9	561.1	985
10.042	0.966	L	2813118	2814083	968.0	599.2	1257
11.068	0.837	L	2814144	2814980	1563.4	547.7	1178
11.064	0.841	R	2814140	2814980	1567.8	580.9	838
12.05	0.118	R	2815126	2815243	933.2	556.0	988
12.05	0.119	L	2815126	2815244	958.8	602.0	1244
12.19	0.573	R	2815266	2815838	873.7	584.0	1022
12.191	0.574	L	2815267	2815840	893.4	626.1	1300
12.825	0.258	L	2815901	2816158	1433.4	662.2	1134
12.822	0.262	R	2815898	2816159	1460.2	655.7	830
13.132	1.715	R	2816208	2817922	942.7	568.5	831
13.13	1.719	L	2816206	2817924	967.7	610.6	1048
14.87	0.228	R	2817946	2818173	1013.0	550.6	901
14.866	0.233	L	2817942	2818174	1015.8	602.2	1147
15.124	0.362	R	2818200	2818561	886.8	551.4	907
15.125	0.362	L	2818201	2818562	916.9	603.5	1146
15.6	0.576	L	2818676	2819251	1582.7	560.9	1029
15.599	0.577	R	2818675	2819251	1573.9	588.4	736
16.32	0.475	L	2819396	2819870	1588.5	553.8	911
16.32	0.476	R	2819396	2819871	1576.3	575.5	649
16.858	0.395	R	2819934	2820328	877.5	557.8	850
16.854	0.401	L	2819930	2820330	914.9	595.4	1054
17.274	0.854	R	2820350	2821203	939.0	567.3	745
17.274	0.856	L	2820350	2821205	963.3	604.3	925
18.145	3.091	R	2821221	2824311	944.6	558.2	745
21.254	1.797	R	2824330	2826126	941.5	560.2	792
18.145	5.483	L	2821221	2826703	977.0	597.1	961
23.066	0.564	R	2826142	2826705	941.3	566.7	832
23.685	0.816	L	2826761	2827576	376.5	593.2	1134
23.687	0.814	R	2826763	2827576	325.1	585.4	926
24.627	0.287	R	2827703	2827989	325.6	588.0	902
24.627	0.288	L	2827703	2827990	368.0	598.1	1100
24.974	0.398	R	2828050	2828447	821.8	604.2	834
24.976	0.398	L	2828052	2828449	857.5	602.0	1103
25.399	0.238	R	2828475	2828712	910.6	571.3	763
25.652	2.952	R	2828728	2831679	940.1	576.6	797
25.4	3.419	L	2828476	2831894	960.8	600.5	1034
28.62	0.199	R	2831696	2831894	958.3	565.6	1007
28.833	2.08	R	2831909	2833988	922.6	565.1	980
28.834	3.228	L	2831910	2835137	951.9	579.4	1311
30.928	1.289	R	2834004	2835292	919.5	566.1	1030
32.111	0.108	L	2835187	2835294	987.2	620.9	1306
32.312	0.308	L	2835388	2835695	1834.9	381.5	1279
32.308	0.315	R	2835384	2835698	1789.4	553.5	853
32.647	0.162	L	2835723	2835884	1828.1	314.5	1274
32.651	0.158	R	2835727	2835884	1755.4	466.8	818
32.953	1.048	L	2836029	2837076	1797.7	229.7	1234
32.953	1.048	R	2836029	2837076	1731.0	400.2	780
34.333	0.195	L	2837409	2837603	1376.2	406.1	1169
34.306	0.222	R	2837382	2837603	1352.0	429.8	850
34.571	0.217	L	2837647	2837863	973.7	553.1	1252
34.57	0.218	R	2837646	2837863	928.8	538.7	963
34.804	0.612	L	2837880	2838491	965.2	591.1	1043
34.806	0.61	R	2837882	2838491	927.2	555.1	812
35.441	0.186	L	2838517	2838702	1041.0	570.4	933
35.439	0.189	R	2838515	2838703	997.0	536.1	714
35.648	3.327	R	2838724	2842050	947.1	553.9	720
38.99	1.477	R	2842066	2843542	946.1	556.4	748
35.649	4.819	L	2838725	2843543	968.7	595.0	919
40.577	0.321	L	2843653	2843973	1846.7	399.8	993
40.919	0.215	L	2843995	2844209	1842.4	347.4	1045
40.616	0.518	R	2843692	2844209	1790.8	507.7	630
41.276	0.162	L	2844352	2844513	1838.4	364.6	1008
41.276	0.492	R	2844352	2844843	1781.2	494.3	609
41.456	0.315	L	2844532	2844846	1859.4	329.7	989
41.786	0.261	L	2844862	2845122	1820.3	293.6	1004
41.785	0.265	R	2844861	2845125	1756.8	448.9	638
42.292	0.13	R	2845368	2845497	1068.5	456.9	760
42.318	0.105	L	2845394	2845498	1072.4	477.0	1002
42.449	0.099	L	2845525	2845623	1002.0	530.4	1031
42.447	0.102	R	2845523	2845624	969.7	503.0	806
42.568	0.739	R	2845644	2846382	940.6	560.7	755
42.571	0.737	L	2845647	2846383	965.9	591.3	953
43.352	0.49	L	2846428	2846917	1202.5	584.0	873
43.351	0.492	R	2846427	2846918	1196.7	532.9	678
43.879	0.201	L	2846955	2847155	1028.0	584.3	929
43.877	0.203	R	2846953	2847155	1000.8	544.1	742
44.102	0.442	L	2847178	2847619	957.2	600.4	934
44.102	0.442	R	2847178	2847619	933.1	558.2	748
44.592	0.096	R	2847668	2847763	1375.7	548.2	691
44.595	0.095	L	2847671	2847765	1364.6	564.4	918
44.889	0.078	L	2847965	2848042	530.4	462.2	982
44.849	0.119	R	2847925	2848043	498.6	474.9	800
45.003	0.402	L	2848079	2848480	303.9	441.6	1146
45.002	0.403	R	2848078	2848480	280.2	466.6	918
45.55	1.421	R	2848626	2850046	286.7	488.4	885
45.55	1.422	L	2848626	2850047	315.1	456.3	1116
47.032	0.133	R	2850108	2850240	933.9	523.6	769
47.036	0.131	L	2850112	2850242	952.0	548.9	988
47.185	5.689	R	2850261	2855949	939.1	566.9	728
47.185	5.691	L	2850261	2855951	967.8	608.6	923
52.92	0.81	L	2855996	2856805	1283.8	580.4	866
52.917	0.813	R	2855993	2856805	1271.3	542.3	650
53.871	0.638	L	2856947	2857584	980.3	591.9	922
53.871	0.638	R	2856947	2857584	949.3	550.5	743
54.53	0.298	L	2857606	2857903	1038.8	586.4	902
54.528	0.301	R	2857604	2857904	1005.9	553.6	705
54.85	2.572	L	2857926	2860497	969.9	606.1	810
54.85	2.585	R	2857926	2860510	948.5	557.2	649
57.557	0.444	L	2860633	2861076	337.5	539.4	992
57.531	0.47	R	2860607	2861076	291.3	531.0	818
58.144	0.477	L	2861220	2861696	357.7	570.6	1047
58.144	0.508	R	2861220	2861727	294.3	528.0	828
58.893	0.086	L	2861969	2862054	449.4	668.1	1021
58.85	0.129	R	2861926	2862054	401.7	638.9	819
59.009	0.074	R	2862085	2862158	537.7	650.3	854
59.004	0.083	L	2862080	2862162	559.6	673.2	1068
59.127	0.155	L	2862203	2862357	770.5	627.1	1030
59.127	0.155	R	2862203	2862357	758.1	632.3	814
59.318	2.332	R	2862394	2864725	937.2	552.4	675
59.32	2.331	L	2862396	2864726	964.5	599.5	835
61.709	0.613	L	2864785	2865397	1416.8	520.7	1046
61.74	0.582	R	2864816	2865397	1430.6	520.8	784
62.464	0.841	L	2865540	2866380	921.1	586.4	1225
62.464	0.849	R	2865540	2866388	909.5	558.2	961
63.575	1.348	L	2866651	2867998	966.0	591.3	982
63.529	1.395	R	2866605	2867999	935.5	547.7	787
64.958	0.234	R	2868034	2868267	773.9	579.3	788
64.957	0.236	L	2868033	2868268	810.8	604.0	978
65.219	0.214	R	2868295	2868508	876.0	544.6	765
65.217	0.218	L	2868293	2868510	896.8	582.1	961
65.453	2.156	R	2868529	2870684	929.4	554.4	714
65.456	2.154	L	2868532	2870685	955.8	594.3	889
67.636	1.048	R	2870712	2871759	989.2	543.4	686
67.634	1.053	L	2870710	2871762	1028.0	597.9	860
68.706	1.066	L	2871782	2872847	966.1	594.3	872
68.7	1.073	R	2871776	2872848	944.9	548.9	692
69.81	0.836	L	2872886	2873721	676.3	603.6	965
69.811	0.835	R	2872887	2873721	627.3	597.4	784
70.788	0.094	L	2873864	2873957	819.8	584.1	990
70.788	0.116	R	2873864	2873979	781.1	575.8	791
71.194	0.03	R	2874270	2874299	1106.2	799.9	778
71.253	0.606	L	2874329	2874934	991.7	789.8	984
71.25	0.609	R	2874326	2874934	960.0	765.9	788
71.931	0.301	L	2875007	2875307	452.3	795.3	862
71.933	0.299	R	2875009	2875307	356.9	747.3	760
72.292	0.188	L	2875368	2875555	979.0	592.5	879
72.29	0.19	R	2875366	2875555	949.0	574.6	713
72.5	0.946	R	2875576	2876521	944.9	548.1	667
72.5	0.947	L	2875576	2876522	979.7	578.9	849
73.469	0.174	R	2876545	2876718	992.5	541.7	663
