participant_id	condition	accuracy	reaction_time
sub-23807	incongruent	1	0.591
sub-23807	incongruent	1	0.565
sub-23807	congruent	1	0.655
sub-23807	congruent	1	0.454
sub-23807	incongruent	1	0.561
sub-23807	incongruent	1	0.539
sub-23807	congruent	1	0.429
sub-23807	congruent	1	0.439
sub-23807	incongruent	1	0.411
sub-23807	incongruent	1	0.557
sub-23807	congruent	1	0.386
sub-23807	incongruent	1	0.623
sub-23807	incongruent	0	0.413
sub-23807	incongruent	1	0.480
sub-23807	congruent	1	0.394
sub-23807	congruent	1	0.474
sub-23807	incongruent	1	0.520
sub-23807	congruent	1	0.465
sub-23807	congruent	1	0.472
sub-23807	congruent	1	0.464
sub-23807	incongruent	0	0.590
sub-23807	congruent	0	0.414
sub-23807	congruent	1	0.583
sub-23807	incongruent	1	0.489
sub-23807	incongruent	1	0.628
sub-23807	incongruent	1	0.486
sub-23807	congruent	1	0.435
sub-23807	congruent	0	0.552
sub-23807	congruent	1	0.427
sub-23807	congruent	1	0.561
sub-23807	incongruent	1	0.445
sub-23807	incongruent	1	0.548
sub-23807	congruent	1	0.534
sub-23807	congruent	0	0.225
sub-23807	incongruent	1	0.639
sub-23807	incongruent	1	0.497
sub-23807	congruent	1	0.451
sub-23807	congruent	1	0.444
sub-23807	incongruent	1	0.589
sub-23807	congruent	1	0.483
sub-23807	congruent	1	0.377
sub-23807	incongruent	1	0.544
sub-23807	congruent	1	0.428
sub-23807	congruent	1	0.776
sub-23807	incongruent	1	0.455
sub-23807	incongruent	1	0.444
sub-23807	incongruent	1	0.616
sub-23807	incongruent	1	0.505
sub-23807	congruent	1	0.449
sub-23807	congruent	1	0.415
sub-23807	incongruent	1	0.544
sub-23807	incongruent	1	0.505
sub-23807	congruent	1	0.485
sub-23807	incongruent	1	0.506
sub-23807	congruent	1	0.804
sub-23807	incongruent	1	0.459
sub-23807	incongruent	1	0.503
sub-23807	incongruent	1	0.385
sub-23807	congruent	1	0.552
sub-23807	congruent	1	0.453
sub-23807	incongruent	1	0.526
sub-23807	incongruent	0	0.391
sub-23807	congruent	1	0.484
sub-23807	incongruent	1	0.418
sub-23807	congruent	1	0.412
sub-23807	incongruent	0	0.420
sub-23807	incongruent	1	0.507
sub-23807	congruent	1	0.452
sub-23807	incongruent	0	0.366
sub-23807	incongruent	1	0.452
sub-23807	incongruent	0	0.461
sub-23807	congruent	1	0.409
sub-23807	incongruent	1	0.570
sub-23807	congruent	1	0.496
sub-23807	incongruent	1	0.600
sub-23807	congruent	1	0.408
sub-23807	incongruent	1	0.569
sub-23807	incongruent	1	0.397
sub-23807	incongruent	1	0.459
sub-23807	congruent	1	0.432
sub-23807	congruent	1	0.546
sub-23807	incongruent	0	0.355
sub-23807	incongruent	1	0.541
sub-23807	congruent	1	0.407
sub-23807	congruent	1	0.454
sub-23807	congruent	1	0.467
sub-23807	incongruent	1	0.406
sub-23807	incongruent	1	0.523
sub-23807	congruent	1	0.326
sub-23807	congruent	1	0.434
sub-23807	congruent	0	0.312
sub-23807	incongruent	0	0.383
sub-23807	congruent	1	0.455
sub-23807	congruent	1	0.422
sub-23807	incongruent	1	0.134
sub-23807	congruent	1	0.397
sub-23807	congruent	1	0.490
sub-23807	congruent	1	0.472
sub-23807	congruent	1	0.417
sub-23807	congruent	0	0.288
sub-23807	congruent	1	0.387
sub-23807	congruent	1	0.365
sub-23807	incongruent	1	0.516
sub-23807	congruent	1	0.478
sub-23807	congruent	1	0.101
sub-23807	incongruent	0	0.399
sub-23807	congruent	1	0.452
sub-23807	incongruent	1	0.614
sub-23807	incongruent	1	0.510
sub-23807	congruent	1	0.502
sub-23807	incongruent	1	0.555
sub-23807	congruent	1	0.388
sub-23807	congruent	1	0.480
sub-23807	incongruent	0	0.409
sub-23807	incongruent	1	0.555
sub-23807	incongruent	1	0.488
sub-23807	incongruent	1	0.550
sub-23807	incongruent	1	0.589
sub-23807	incongruent	1	0.811
sub-23807	congruent	1	0.437
sub-23807	incongruent	1	1.023
sub-23807	congruent	1	0.426
sub-23807	incongruent	1	0.504
sub-23807	incongruent	1	0.532
sub-23807	incongruent	0	0.421
sub-23807	congruent	1	0.430
sub-23807	congruent	1	0.408
sub-23807	incongruent	1	0.509
sub-23807	incongruent	1	1.631
sub-23807	congruent	1	0.530
sub-23807	incongruent	1	0.724
sub-23807	congruent	1	0.420
sub-23807	incongruent	1	0.178
sub-23807	congruent	1	0.784
sub-23807	incongruent	0	0.435
sub-23807	incongruent	1	0.381
sub-23807	congruent	1	1.607
