participant_id	condition	accuracy	reaction_time
sub-23842	congruent	1	0.883
sub-23842	incongruent	1	1.403
sub-23842	congruent	1	0.528
sub-23842	congruent	1	0.363
sub-23842	congruent	1	0.456
sub-23842	congruent	1	0.406
sub-23842	incongruent	0	0.334
sub-23842	incongruent	1	0.791
sub-23842	incongruent	1	0.734
sub-23842	congruent	0	0.911
sub-23842	congruent	1	0.504
sub-23842	congruent	1	0.354
sub-23842	incongruent	1	0.960
sub-23842	congruent	1	0.533
sub-23842	congruent	1	0.416
sub-23842	congruent	1	0.425
sub-23842	congruent	1	0.515
sub-23842	congruent	1	0.463
sub-23842	incongruent	0	0.265
sub-23842	congruent	1	0.847
sub-23842	congruent	1	0.368
sub-23842	congruent	1	0.561
sub-23842	congruent	1	0.540
sub-23842	incongruent	1	0.834
sub-23842	congruent	1	0.438
sub-23842	congruent	1	0.513
sub-23842	incongruent	1	1.215
sub-23842	incongruent	1	0.615
sub-23842	incongruent	1	0.412
sub-23842	incongruent	1	0.410
sub-23842	congruent	1	0.390
sub-23842	congruent	1	0.453
sub-23842	incongruent	0	0.353
sub-23842	congruent	1	0.518
sub-23842	congruent	1	0.541
sub-23842	congruent	1	0.419
sub-23842	incongruent	1	0.508
sub-23842	incongruent	1	0.447
sub-23842	incongruent	1	0.593
sub-23842	incongruent	1	0.554
sub-23842	congruent	1	0.436
sub-23842	incongruent	1	0.545
sub-23842	incongruent	1	0.604
sub-23842	congruent	1	0.447
sub-23842	incongruent	1	1.139
sub-23842	incongruent	1	0.543
sub-23842	incongruent	1	0.566
sub-23842	congruent	1	0.872
sub-23842	congruent	1	0.516
sub-23842	incongruent	1	0.503
sub-23842	incongruent	1	0.824
sub-23842	incongruent	1	0.539
sub-23842	incongruent	1	0.622
sub-23842	incongruent	1	0.521
sub-23842	incongruent	1	0.556
sub-23842	incongruent	1	0.502
sub-23842	congruent	1	0.502
sub-23842	incongruent	1	0.510
sub-23842	congruent	1	0.384
sub-23842	incongruent	1	0.529
sub-23842	incongruent	1	0.755
sub-23842	congruent	1	0.353
sub-23842	incongruent	1	0.528
sub-23842	congruent	1	0.445
sub-23842	incongruent	1	0.424
sub-23842	incongruent	1	0.509
sub-23842	congruent	1	0.443
sub-23842	congruent	1	0.478
sub-23842	congruent	1	0.374
sub-23842	incongruent	0	0.332
