participant_id	trial_type	accuracy
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	BY	1
sub-23842	AY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AY	0
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	0
sub-23842	AX	1
sub-23842	BX	0
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	AY	1
sub-23842	AX	1
sub-23842	AY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AY	1
sub-23842	n/a	n/a
sub-23842	AY	0
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	0
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AY	0
sub-23842	AX	1
sub-23842	AY	1
sub-23842	AY	1
sub-23842	AX	0
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	AX	0
sub-23842	BY	1
sub-23842	AX	1
sub-23842	BY	0
sub-23842	AY	1
sub-23842	AX	0
sub-23842	AX	0
sub-23842	AX	0
sub-23842	BX	1
sub-23842	AX	0
sub-23842	BX	1
sub-23842	n/a	n/a
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AY	1
sub-23842	AX	1
sub-23842	AX	0
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	0
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	0
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AY	0
sub-23842	AX	0
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BY	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AY	0
sub-23842	AX	0
sub-23842	AX	1
sub-23842	BX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	0
sub-23842	BX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	AX	1
sub-23842	n/a	n/a
