participant_id	condition	accuracy	reaction_time
sub-21376	congruent	1	0.734
sub-21376	congruent	1	0.328
sub-21376	incongruent	1	0.493
sub-21376	incongruent	1	0.470
sub-21376	congruent	1	0.316
sub-21376	incongruent	1	0.572
sub-21376	congruent	1	0.386
sub-21376	incongruent	1	0.450
sub-21376	congruent	1	0.328
sub-21376	congruent	1	0.444
sub-21376	congruent	1	0.308
sub-21376	incongruent	0	0.368
sub-21376	incongruent	0	0.368
sub-21376	incongruent	1	0.423
sub-21376	incongruent	1	0.480
sub-21376	incongruent	1	0.470
sub-21376	incongruent	1	0.399
sub-21376	incongruent	0	0.407
sub-21376	congruent	1	0.370
sub-21376	congruent	1	0.430
sub-21376	incongruent	1	0.382
sub-21376	congruent	1	0.332
sub-21376	congruent	1	0.330
sub-21376	incongruent	1	0.439
sub-21376	incongruent	1	0.449
sub-21376	congruent	1	0.376
sub-21376	congruent	1	0.372
sub-21376	congruent	1	0.382
sub-21376	congruent	1	0.413
sub-21376	incongruent	1	0.496
sub-21376	congruent	1	0.525
sub-21376	incongruent	1	0.437
sub-21376	congruent	1	0.317
sub-21376	congruent	1	0.388
sub-21376	incongruent	0	0.319
sub-21376	incongruent	0	0.341
sub-21376	congruent	1	0.442
sub-21376	incongruent	1	0.421
sub-21376	congruent	1	0.320
sub-21376	incongruent	1	0.365
sub-21376	incongruent	0	0.407
sub-21376	congruent	1	0.553
sub-21376	congruent	1	0.264
sub-21376	congruent	1	0.346
sub-21376	incongruent	0	0.333
sub-21376	incongruent	0	0.421
sub-21376	incongruent	1	0.560
sub-21376	incongruent	1	0.457
sub-21376	incongruent	1	0.438
sub-21376	congruent	1	0.338
sub-21376	congruent	1	0.460
sub-21376	congruent	1	0.443
sub-21376	incongruent	0	0.327
sub-21376	incongruent	1	0.499
sub-21376	incongruent	0	0.393
sub-21376	incongruent	1	0.504
sub-21376	congruent	1	0.490
sub-21376	congruent	1	0.302
sub-21376	congruent	1	0.361
sub-21376	congruent	1	0.351
sub-21376	incongruent	0	1.105
sub-21376	congruent	1	0.424
sub-21376	incongruent	0	0.367
sub-21376	congruent	1	0.340
sub-21376	congruent	1	0.391
sub-21376	congruent	1	0.425
sub-21376	incongruent	1	0.417
sub-21376	congruent	1	0.328
sub-21376	congruent	1	0.294
sub-21376	congruent	1	0.267
sub-21376	incongruent	0	0.318
sub-21376	congruent	1	0.543
sub-21376	incongruent	1	0.498
sub-21376	congruent	1	0.377
sub-21376	incongruent	1	0.424
sub-21376	incongruent	0	0.329
sub-21376	incongruent	1	0.565
sub-21376	incongruent	1	0.475
sub-21376	congruent	1	0.396
sub-21376	incongruent	1	0.542
sub-21376	congruent	1	0.496
sub-21376	congruent	1	0.371
sub-21376	incongruent	1	0.481
sub-21376	incongruent	0	0.347
sub-21376	congruent	1	0.363
sub-21376	congruent	1	0.654
sub-21376	congruent	1	0.399
sub-21376	congruent	1	0.399
sub-21376	incongruent	1	0.451
sub-21376	congruent	1	0.305
sub-21376	incongruent	1	0.267
sub-21376	incongruent	1	0.432
sub-21376	congruent	1	0.387
sub-21376	incongruent	1	0.486
sub-21376	congruent	1	0.376
sub-21376	congruent	1	0.419
sub-21376	incongruent	1	0.465
sub-21376	incongruent	1	0.451
sub-21376	congruent	1	0.402
sub-21376	incongruent	1	0.408
sub-21376	incongruent	1	0.514
sub-21376	congruent	1	0.404
sub-21376	congruent	1	0.348
sub-21376	incongruent	1	0.560
sub-21376	incongruent	1	0.486
sub-21376	incongruent	0	0.344
sub-21376	congruent	1	0.393
sub-21376	incongruent	0	0.325
sub-21376	congruent	1	0.484
sub-21376	congruent	1	0.253
sub-21376	incongruent	1	0.440
sub-21376	congruent	1	0.361
sub-21376	incongruent	0	0.322
sub-21376	incongruent	0	0.303
sub-21376	congruent	1	0.389
sub-21376	incongruent	1	0.469
sub-21376	incongruent	1	0.473
sub-21376	congruent	1	0.416
sub-21376	incongruent	1	0.442
sub-21376	congruent	1	0.407
sub-21376	incongruent	1	1.132
sub-21376	congruent	1	0.309
sub-21376	incongruent	1	0.476
sub-21376	incongruent	1	0.493
sub-21376	incongruent	1	0.497
sub-21376	incongruent	1	0.424
sub-21376	incongruent	1	0.493
sub-21376	incongruent	0	0.414
sub-21376	incongruent	0	0.292
sub-21376	congruent	1	0.490
sub-21376	congruent	1	0.507
sub-21376	incongruent	1	0.460
sub-21376	congruent	1	0.485
sub-21376	congruent	1	0.862
sub-21376	congruent	1	0.462
sub-21376	congruent	1	0.633
sub-21376	incongruent	1	0.483
sub-21376	congruent	1	0.552
sub-21376	incongruent	0	0.396
sub-21376	incongruent	0	0.265
sub-21376	congruent	1	0.326
sub-21376	congruent	1	0.467
sub-21376	congruent	1	0.683
sub-21376	congruent	1	0.337
sub-21376	incongruent	0	0.373
sub-21376	incongruent	0	0.372
sub-21376	congruent	1	0.542
sub-21376	incongruent	1	0.369
sub-21376	congruent	1	0.414
sub-21376	incongruent	0	0.378
sub-21376	congruent	1	0.680
sub-21376	incongruent	0	0.403
sub-21376	congruent	1	0.402
sub-21376	congruent	1	0.412
sub-21376	congruent	1	0.359
sub-21376	incongruent	0	0.283
sub-21376	congruent	1	0.279
sub-21376	incongruent	1	0.438
sub-21376	congruent	1	0.303
sub-21376	congruent	1	0.318
sub-21376	congruent	1	0.307
sub-21376	incongruent	0	0.362
sub-21376	congruent	1	0.343
sub-21376	incongruent	1	0.412
sub-21376	congruent	1	0.261
sub-21376	incongruent	0	0.372
sub-21376	incongruent	1	0.384
sub-21376	incongruent	0	0.332
sub-21376	congruent	1	0.302
sub-21376	congruent	1	0.327
sub-21376	incongruent	0	0.370
sub-21376	congruent	1	0.398
sub-21376	incongruent	0	0.310
sub-21376	incongruent	1	0.447
sub-21376	incongruent	0	0.431
sub-21376	incongruent	0	0.340
sub-21376	congruent	1	0.468
sub-21376	congruent	1	0.378
sub-21376	incongruent	1	0.612
sub-21376	congruent	1	0.384
sub-21376	incongruent	0	0.730
sub-21376	incongruent	1	0.409
sub-21376	incongruent	0	0.285
sub-21376	incongruent	1	0.447
sub-21376	incongruent	1	0.456
sub-21376	congruent	1	0.449
sub-21376	congruent	1	0.425
sub-21376	congruent	1	0.561
sub-21376	congruent	1	0.487
sub-21376	incongruent	0	0.355
sub-21376	congruent	1	0.391
sub-21376	incongruent	1	0.450
sub-21376	congruent	1	0.342
sub-21376	incongruent	0	0.292
sub-21376	incongruent	1	0.455
sub-21376	incongruent	1	0.529
sub-21376	congruent	1	0.377
sub-21376	congruent	1	0.341
sub-21376	congruent	1	0.379
sub-21376	incongruent	1	0.442
sub-21376	congruent	1	0.336
sub-21376	incongruent	1	0.783
sub-21376	congruent	1	0.338
sub-21376	congruent	1	0.838
sub-21376	incongruent	0	0.000
sub-21376	congruent	1	0.318
sub-21376	incongruent	0	0.441
sub-21376	incongruent	0	0.363
sub-21376	congruent	1	0.547
sub-21376	congruent	1	0.380
sub-21376	incongruent	1	0.482
sub-21376	incongruent	0	0.248
sub-21376	incongruent	1	0.080
sub-21376	incongruent	0	0.184
sub-21376	incongruent	1	0.347
sub-21376	congruent	1	0.279
sub-21376	incongruent	1	0.286
sub-21376	congruent	0	0.235
sub-21376	congruent	1	0.363
sub-21376	congruent	1	0.360
sub-21376	congruent	1	0.307
sub-21376	congruent	1	0.303
sub-21376	congruent	1	0.281
sub-21376	incongruent	1	0.465
sub-21376	congruent	1	0.421
sub-21376	incongruent	1	0.353
sub-21376	incongruent	0	0.304
sub-21376	incongruent	0	0.320
sub-21376	congruent	1	0.238
sub-21376	incongruent	0	0.334
sub-21376	congruent	1	0.046
sub-21376	congruent	1	0.333
sub-21376	congruent	1	0.307
sub-21376	congruent	1	0.255
sub-21376	incongruent	0	0.312
sub-21376	incongruent	0	0.237
sub-21376	congruent	1	0.276
sub-21376	incongruent	0	0.345
sub-21376	congruent	1	0.233
sub-21376	incongruent	0	0.379
