onset	duration	eye	startTime	stopTime
18.042	0.1	R	2928234	2928332
18.04	0.11	L	2928232	2928340
21.318	0.1	R	2931510	2931608
21.306	0.12	L	2931498	2931616
30.382	0.062	R	2940574	2940634
30.36	0.122	L	2940552	2940672
50.716	0.026	R	2960908	2960932
50.718	0.058	L	2960910	2960966
59.05	0.078	R	2969242	2969318
59.028	0.116	L	2969220	2969334
64.258	0.074	R	2974450	2974522
64.246	0.088	L	2974438	2974524
68.644	0.096	L	2978836	2978930
72.69	0.044	R	2982882	2982924
72.648	0.118	L	2982840	2982956
84.456	0.086	R	2994648	2994732
84.43	0.128	L	2994622	2994748
92.862	0.074	L	3003054	3003126
98.28	0.026	L	3008472	3008496
98.792	0.096	R	3008984	3009078
98.776	0.154	L	3008968	3009120
130.584	0.14	R	3040776	3040914
130.562	0.174	L	3040754	3040926
141.052	0.104	R	3051244	3051346
141.022	0.15	L	3051214	3051362
148.958	0.056	R	3059150	3059204
148.926	0.122	L	3059118	3059238
160.11	0.114	L	3070302	3070414
160.126	0.128	R	3070318	3070444
168.41	0.094	R	3078602	3078694
168.4	0.11	L	3078592	3078700
174.904	0.148	L	3085096	3085242
175.676	0.106	L	3085868	3085972
175.696	0.11	R	3085888	3085996
184.378	0.096	L	3094570	3094664
184.392	0.086	R	3094584	3094668
194.784	0.114	L	3104976	3105088
194.814	0.086	R	3105006	3105090
201.882	0.09	L	3112074	3112162
201.886	0.116	R	3112078	3112192
206.352	0.102	R	3116544	3116644
206.338	0.124	L	3116530	3116652
209.788	0.108	L	3119980	3120086
209.8	0.098	R	3119992	3120088
224.68	0.018	R	3134872	3134888
224.644	0.12	L	3134836	3134954
233.792	0.01	R	3143984	3143992
233.77	0.082	L	3143962	3144042
240.128	0.092	R	3150320	3150410
240.116	0.108	L	3150308	3150414
251.09	0.106	R	3161282	3161386
251.072	0.134	L	3161264	3161396
266.39	0.072	R	3176582	3176652
266.328	0.168	L	3176520	3176686
277.654	0.12	R	3187846	3187964
277.634	0.166	L	3187826	3187990
285.168	0.038	R	3195360	3195396
285.146	0.084	L	3195338	3195420
288.72	0.084	R	3198912	3198994
288.706	0.138	L	3198898	3199034
296.078	0.106	R	3206270	3206374
296.064	0.14	L	3206256	3206394
353.166	0.036	R	3263358	3263392
353.114	0.112	L	3263306	3263416
360.268	0.09	R	3270460	3270548
360.234	0.152	L	3270426	3270576
367.472	0.106	R	3277664	3277768
367.46	0.136	L	3277652	3277786
374.1	0.084	L	3284292	3284374
387.088	0.092	R	3297280	3297370
387.056	0.128	L	3297248	3297374
397.66	0.044	R	3307852	3307894
397.628	0.118	L	3307820	3307936
405.01	0.116	R	3315202	3315316
404.994	0.142	L	3315186	3315326
407.344	0.076	L	3317536	3317610
412.884	0.134	R	3323076	3323208
412.87	0.168	L	3323062	3323228
413.664	0.118	R	3323856	3323972
413.654	0.16	L	3323846	3324004
416.836	0.132	R	3327028	3327158
416.824	0.168	L	3327016	3327182
435.232	0.018	R	3345424	3345440
435.214	0.072	L	3345406	3345476
455.014	0.112	L	3365206	3365316
455.022	0.104	R	3365214	3365316
458.614	0.164	L	3368806	3368968
458.628	0.162	R	3368820	3368980
461.9	0.184	L	3372092	3372274
461.902	0.182	R	3372094	3372274
471.454	0.068	L	3381646	3381712
471.442	0.104	R	3381634	3381736
477.434	0.146	R	3387626	3387770
477.426	0.168	L	3387618	3387784
478.484	0.462	L	3388676	3389136
479.314	0.072	L	3389506	3389576
488.2	0.056	R	3398392	3398446
488.178	0.082	L	3398370	3398450
495.148	0.092	L	3405340	3405430
495.144	0.108	R	3405336	3405442
496.666	0.096	L	3406858	3406952
496.666	0.132	R	3406858	3406988
505.004	0.106	R	3415196	3415300
505.022	0.104	L	3415214	3415316
537.892	0.044	R	3448084	3448126
537.89	0.088	L	3448082	3448168
568.58	0.118	R	3478772	3478888
568.58	0.13	L	3478772	3478900
590.56	0.138	R	3500752	3500888
590.526	0.202	L	3500718	3500918
601.054	0.134	R	3511246	3511378
601.054	0.144	L	3511246	3511388
609.608	0.09	R	3519800	3519888
609.592	0.126	L	3519784	3519908
613.556	0.086	R	3523748	3523832
613.552	0.104	L	3523744	3523846
628.474	0.076	R	3538666	3538740
628.458	0.134	L	3538650	3538782
642.128	0.06	L	3552320	3552378
642.122	0.066	R	3552314	3552378
644.512	0.072	R	3554704	3554774
644.518	0.068	L	3554710	3554776
650.87	0.124	R	3561062	3561184
650.866	0.162	L	3561058	3561218
664.632	0.06	R	3574824	3574882
664.616	0.118	L	3574808	3574924
665.918	0.81	L	3576110	3576918
680.148	0.054	R	3590340	3590392
680.148	0.066	L	3590340	3590404
684.998	0.15	R	3595190	3595338
685.008	0.166	L	3595200	3595364
688.888	0.09	R	3599080	3599168
688.886	0.1	L	3599078	3599176
703.598	0.046	R	3613790	3613834
703.606	0.04	L	3613798	3613836
704.454	0.078	R	3614646	3614722
704.462	0.084	L	3614654	3614736
707.874	0.138	R	3618066	3618202
707.88	0.138	L	3618072	3618208
