onset	duration	eye	startTime	stopTime
0.001	0.234	R	1065909	1066142
0.45	0.089	R	1066358	1066446
0.477	0.086	L	1066385	1066470
4.897	0.095	R	1070805	1070899
4.902	0.098	L	1070810	1070907
10.084	0.092	R	1075992	1076083
10.083	0.103	L	1075991	1076093
12.629	0.401	R	1078537	1078937
12.64	0.396	L	1078548	1078943
15.133	0.014	R	1081041	1081054
15.528	0.058	R	1081436	1081493
15.53	0.06	L	1081438	1081497
20.835	0.05	R	1086743	1086792
20.837	0.05	L	1086745	1086794
21.389	0.058	R	1087297	1087354
21.391	0.061	L	1087299	1087359
22.982	0.421	R	1088890	1089310
22.993	0.418	L	1088901	1089318
29.308	0.208	R	1095216	1095423
29.318	0.203	L	1095226	1095428
38.043	0.149	R	1103951	1104099
38.043	0.162	L	1103951	1104112
39.371	0.095	R	1105279	1105373
39.374	0.098	L	1105282	1105379
40.444	0.051	R	1106352	1106402
40.454	0.049	L	1106362	1106410
42.232	0.131	R	1108140	1108270
42.22	0.161	L	1108128	1108288
43.163	0.369	L	1109071	1109439
43.151	0.386	R	1109059	1109444
44.108	0.068	R	1110016	1110083
44.116	0.064	L	1110024	1110087
47.912	0.057	R	1113820	1113876
47.914	0.063	L	1113822	1113884
50.445	0.135	R	1116353	1116487
50.454	0.131	L	1116362	1116492
51.399	0.074	R	1117307	1117380
51.403	0.073	L	1117311	1117383
52.253	0.114	R	1118161	1118274
52.257	0.111	L	1118165	1118275
56.769	0.065	R	1122677	1122741
56.775	0.06	L	1122683	1122742
58.915	0.086	R	1124823	1124908
58.921	0.086	L	1124829	1124914
59.987	0.126	L	1125895	1126020
59.98	0.135	R	1125888	1126022
60.427	0.137	R	1126335	1126471
60.431	0.139	L	1126339	1126477
64.055	0.256	R	1129963	1130218
64.064	0.261	L	1129972	1130232
64.754	0.145	R	1130662	1130806
64.763	0.152	L	1130671	1130822
67.949	0.051	R	1133857	1133907
67.954	0.053	L	1133862	1133914
68.312	0.137	R	1134220	1134356
