onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.204	L	926530	926732	855.0	694.4	4590
0.014	0.202	R	926532	926732	895.8	673.1	4224
0.252	0.12	L	926770	926888	512.0	612.5	4513
0.254	0.118	R	926772	926888	536.2	593.5	4188
0.404	0.052	L	926922	926972	738.7	524.9	4322
0.404	0.052	R	926922	926972	761.5	524.1	4027
0.484	1.104	R	927002	928104	974.7	549.6	3811
0.484	1.106	L	927002	928106	950.9	568.1	4122
1.62	0.316	L	928138	928452	742.3	406.6	4258
1.62	0.316	R	928138	928452	755.2	406.3	3921
1.976	0.166	L	928494	928658	1028.4	635.2	4543
1.978	0.164	R	928496	928658	1061.5	619.0	4105
2.168	0.302	L	928686	928986	951.1	580.7	4467
2.168	0.302	R	928686	928986	974.5	571.3	4140
2.494	0.188	L	929012	929198	1043.3	533.9	4249
2.494	0.188	R	929012	929198	1066.6	519.4	3984
2.722	0.126	L	929240	929364	791.9	556.0	4337
2.722	0.126	R	929240	929364	817.7	544.3	4038
2.874	0.712	L	929392	930102	658.0	572.0	4289
2.882	0.704	R	929400	930102	678.0	564.1	3998
3.736	0.182	L	930254	930434	650.3	567.6	3987
3.736	0.182	R	930254	930434	657.7	560.4	3683
3.954	0.326	L	930472	930796	979.3	560.7	4191
3.954	0.328	R	930472	930798	996.2	547.0	3852
4.502	0.152	L	931020	931170	917.5	582.3	4185
4.5	0.154	R	931018	931170	940.3	567.0	3926
4.674	0.866	R	931192	932056	980.1	573.9	3841
4.674	0.892	L	931192	932082	962.7	569.7	4178
5.768	0.566	L	932286	932850	955.8	561.8	4491
5.86	0.502	R	932378	932878	968.4	570.6	4162
6.696	0.716	L	933214	933928	960.5	570.4	4375
6.62	0.796	R	933138	933932	955.7	555.1	3969
7.572	1.824	L	934090	935912	961.9	561.4	4073
7.558	1.838	R	934076	935912	967.3	563.6	3831
9.452	0.122	L	935970	936090	686.4	566.1	4334
9.452	0.122	R	935970	936090	689.6	559.2	4056
9.606	0.206	L	936124	936328	940.2	558.4	4247
9.606	0.206	R	936124	936328	941.6	558.2	3978
9.83	0.414	L	936348	936760	960.4	561.9	4170
9.83	0.414	R	936348	936760	965.5	568.2	3969
10.272	0.178	L	936790	936966	1104.0	530.4	4128
10.272	0.178	R	936790	936966	1107.0	537.9	3992
10.478	0.174	L	936996	937168	933.5	558.6	4232
10.478	0.788	R	936996	937782	967.4	568.7	4108
10.668	0.6	L	937186	937784	952.6	572.5	4359
11.316	0.22	R	937834	938052	1597.3	553.8	3969
11.316	0.222	L	937834	938054	1558.3	574.0	4301
11.6	0.31	L	938118	938426	599.8	789.6	4413
11.6	0.31	R	938118	938426	623.7	755.0	4138
12.056	0.08	L	938574	938652	459.5	810.9	4690
12.056	0.08	R	938574	938652	475.0	777.9	4345
12.182	0.312	L	938700	939010	933.7	587.3	4602
12.178	0.316	R	938696	939010	940.3	562.8	4303
12.716	0.284	L	939234	939516	978.5	612.4	4631
12.716	1.97	R	939234	941202	972.3	576.3	3970
13.018	1.682	L	939536	941216	952.9	572.1	4035
14.872	2.08	R	941390	943468	968.7	565.3	3899
16.968	0.466	R	943486	943950	965.6	570.4	3764
14.824	2.612	L	941342	943952	956.1	557.6	4091
17.46	0.156	L	943978	944132	884.3	548.2	3931
17.46	0.156	R	943978	944132	889.9	565.9	3682
17.64	0.224	R	944158	944380	975.1	574.4	3800
17.64	0.244	L	944158	944400	970.8	558.7	4032
18.11	0.058	R	944628	944684	992.2	585.4	3799
18.028	0.142	L	944546	944686	987.5	575.8	4013
18.188	1.162	L	944706	945866	966.4	549.1	3816
18.188	1.162	R	944706	945866	969.5	563.4	3646
19.396	0.216	R	945914	946128	420.7	579.4	3828
19.396	0.218	L	945914	946130	406.9	562.2	4035
19.636	0.6	L	946154	946752	329.4	550.2	4055
19.636	0.6	R	946154	946752	346.5	560.6	3773
20.384	0.122	L	946902	947022	390.0	542.8	3987
20.384	0.122	R	946902	947022	392.0	562.5	3729
20.554	0.44	R	947072	947510	947.1	566.1	3799
