participant_id	condition	accuracy	reaction_time
sub-22686	incongruent	1	0.561
sub-22686	congruent	1	0.401
sub-22686	congruent	1	0.315
sub-22686	congruent	1	0.327
sub-22686	incongruent	0	0.301
sub-22686	incongruent	1	0.394
sub-22686	incongruent	1	0.402
sub-22686	congruent	1	0.369
sub-22686	congruent	1	0.562
sub-22686	congruent	1	0.343
sub-22686	congruent	1	0.313
sub-22686	incongruent	0	0.268
sub-22686	congruent	1	0.335
sub-22686	incongruent	1	0.468
sub-22686	incongruent	1	0.449
sub-22686	incongruent	1	0.538
sub-22686	incongruent	0	0.405
sub-22686	incongruent	0	0.314
sub-22686	incongruent	1	0.520
sub-22686	congruent	1	0.353
sub-22686	congruent	1	0.339
sub-22686	incongruent	1	0.425
sub-22686	incongruent	1	0.439
sub-22686	incongruent	1	0.499
sub-22686	incongruent	1	0.425
sub-22686	incongruent	1	0.379
sub-22686	congruent	1	0.369
sub-22686	congruent	1	0.394
sub-22686	congruent	1	0.407
sub-22686	congruent	1	0.377
sub-22686	congruent	1	0.367
sub-22686	congruent	1	0.364
sub-22686	incongruent	1	0.441
sub-22686	incongruent	1	0.374
sub-22686	incongruent	1	0.382
sub-22686	incongruent	0	0.337
sub-22686	congruent	1	0.384
sub-22686	incongruent	1	0.463
sub-22686	congruent	1	0.357
sub-22686	incongruent	1	0.396
sub-22686	incongruent	1	0.519
sub-22686	congruent	1	0.362
sub-22686	congruent	1	0.354
sub-22686	congruent	1	0.347
sub-22686	incongruent	1	0.411
sub-22686	congruent	1	0.360
sub-22686	incongruent	1	0.410
sub-22686	congruent	1	0.378
sub-22686	congruent	1	0.391
sub-22686	incongruent	1	0.417
sub-22686	congruent	1	0.342
sub-22686	incongruent	1	0.508
sub-22686	congruent	1	0.357
sub-22686	incongruent	1	0.461
sub-22686	congruent	1	0.368
sub-22686	congruent	1	0.363
sub-22686	incongruent	1	0.537
sub-22686	congruent	1	0.392
sub-22686	incongruent	0	0.349
sub-22686	congruent	1	0.357
sub-22686	congruent	1	0.370
sub-22686	incongruent	1	0.498
sub-22686	congruent	1	0.364
sub-22686	incongruent	1	0.486
sub-22686	congruent	1	0.373
sub-22686	incongruent	0	0.336
sub-22686	congruent	1	0.368
sub-22686	congruent	1	0.364
sub-22686	incongruent	1	0.487
sub-22686	congruent	1	0.418
sub-22686	incongruent	1	0.458
sub-22686	incongruent	1	0.494
sub-22686	incongruent	1	0.447
sub-22686	congruent	1	0.390
sub-22686	congruent	1	0.393
sub-22686	incongruent	1	0.446
sub-22686	incongruent	1	0.440
sub-22686	incongruent	1	0.397
sub-22686	congruent	1	0.453
sub-22686	congruent	1	0.430
sub-22686	congruent	1	0.422
sub-22686	incongruent	1	0.471
sub-22686	incongruent	1	0.410
sub-22686	incongruent	1	0.434
sub-22686	congruent	1	0.401
sub-22686	congruent	1	0.369
sub-22686	incongruent	1	0.400
sub-22686	congruent	1	0.364
sub-22686	incongruent	1	0.425
sub-22686	congruent	1	0.399
sub-22686	incongruent	1	0.427
sub-22686	incongruent	1	0.473
sub-22686	congruent	1	0.398
sub-22686	congruent	1	0.434
sub-22686	congruent	1	0.428
sub-22686	congruent	1	0.417
sub-22686	incongruent	1	0.440
sub-22686	incongruent	1	0.425
sub-22686	incongruent	1	0.434
sub-22686	incongruent	1	0.419
sub-22686	congruent	1	0.457
sub-22686	congruent	1	0.397
sub-22686	incongruent	1	0.437
sub-22686	incongruent	1	0.582
sub-22686	incongruent	0	0.370
sub-22686	congruent	1	0.380
sub-22686	incongruent	0	0.401
sub-22686	incongruent	1	0.474
sub-22686	incongruent	1	0.445
sub-22686	congruent	1	0.442
sub-22686	congruent	1	0.441
sub-22686	congruent	1	0.390
sub-22686	incongruent	1	0.432
sub-22686	congruent	1	0.391
sub-22686	congruent	1	0.379
sub-22686	congruent	1	0.379
sub-22686	congruent	1	0.392
sub-22686	congruent	1	0.410
sub-22686	incongruent	1	0.449
sub-22686	incongruent	1	0.446
sub-22686	congruent	1	0.627
sub-22686	incongruent	1	0.428
sub-22686	incongruent	0	0.396
sub-22686	congruent	1	0.284
sub-22686	incongruent	0	0.369
sub-22686	congruent	1	0.390
sub-22686	congruent	1	0.390
sub-22686	congruent	1	0.366
sub-22686	incongruent	1	0.364
sub-22686	incongruent	0	0.348
sub-22686	incongruent	0	0.323
sub-22686	congruent	1	0.369
sub-22686	congruent	1	0.355
sub-22686	incongruent	1	0.390
sub-22686	congruent	1	0.368
sub-22686	congruent	1	0.370
sub-22686	congruent	1	0.368
sub-22686	congruent	1	0.385
sub-22686	congruent	1	0.344
sub-22686	incongruent	0	0.389
sub-22686	congruent	1	0.381
sub-22686	incongruent	1	0.431
sub-22686	incongruent	0	0.338
sub-22686	congruent	1	0.374
sub-22686	incongruent	1	0.422
sub-22686	congruent	1	0.408
sub-22686	incongruent	0	0.396
sub-22686	incongruent	1	0.373
sub-22686	congruent	1	0.381
sub-22686	incongruent	1	0.435
sub-22686	congruent	1	0.366
sub-22686	congruent	1	0.412
sub-22686	congruent	1	0.377
sub-22686	congruent	1	0.361
sub-22686	incongruent	0	0.375
sub-22686	congruent	1	0.400
sub-22686	incongruent	1	0.390
sub-22686	congruent	1	0.378
sub-22686	incongruent	0	0.374
sub-22686	incongruent	0	0.374
sub-22686	incongruent	1	0.535
sub-22686	congruent	1	0.417
sub-22686	incongruent	1	0.450
sub-22686	incongruent	1	0.413
sub-22686	congruent	1	0.408
sub-22686	congruent	1	0.391
sub-22686	congruent	1	0.407
sub-22686	incongruent	1	0.481
sub-22686	congruent	1	0.400
sub-22686	congruent	1	0.228
sub-22686	incongruent	0	0.326
sub-22686	congruent	1	0.392
sub-22686	incongruent	1	1.622
sub-22686	incongruent	1	0.413
sub-22686	incongruent	1	0.517
sub-22686	incongruent	0	0.378
sub-22686	incongruent	1	0.488
sub-22686	incongruent	1	0.540
sub-22686	congruent	1	0.330
sub-22686	incongruent	0	0.312
sub-22686	incongruent	0	0.459
sub-22686	incongruent	0	0.315
sub-22686	incongruent	0	0.353
sub-22686	congruent	1	0.340
sub-22686	incongruent	0	0.346
sub-22686	congruent	1	0.337
sub-22686	congruent	1	0.236
sub-22686	incongruent	0	0.251
sub-22686	incongruent	0	0.240
sub-22686	congruent	1	0.334
sub-22686	congruent	1	0.340
sub-22686	incongruent	0	0.353
sub-22686	incongruent	1	0.353
sub-22686	congruent	1	0.359
sub-22686	congruent	1	0.364
sub-22686	incongruent	1	0.458
sub-22686	congruent	1	0.371
sub-22686	incongruent	1	0.383
sub-22686	congruent	1	0.346
sub-22686	congruent	1	0.394
sub-22686	congruent	1	0.383
sub-22686	incongruent	1	0.374
sub-22686	congruent	1	0.393
sub-22686	incongruent	0	0.369
sub-22686	congruent	1	0.353
sub-22686	congruent	1	0.364
sub-22686	incongruent	1	0.518
sub-22686	incongruent	1	0.417
sub-22686	incongruent	0	0.428
sub-22686	congruent	1	0.377
sub-22686	congruent	1	0.375
sub-22686	congruent	1	0.367
sub-22686	incongruent	1	0.355
sub-22686	incongruent	0	0.408
sub-22686	congruent	1	0.372
sub-22686	congruent	1	0.321
sub-22686	congruent	1	0.339
sub-22686	congruent	1	0.360
sub-22686	incongruent	0	0.351
sub-22686	incongruent	0	0.389
sub-22686	incongruent	1	0.426
sub-22686	incongruent	0	0.341
sub-22686	congruent	1	0.351
sub-22686	incongruent	1	0.402
sub-22686	congruent	1	0.352
sub-22686	incongruent	1	0.400
sub-22686	congruent	1	0.366
sub-22686	congruent	1	0.368
sub-22686	incongruent	0	0.348
sub-22686	incongruent	1	0.390
sub-22686	congruent	1	0.368
sub-22686	incongruent	1	0.410
sub-22686	incongruent	1	0.383
sub-22686	incongruent	1	0.355
sub-22686	incongruent	0	0.383
sub-22686	incongruent	1	0.384
sub-22686	congruent	1	0.375
sub-22686	congruent	1	0.381
sub-22686	congruent	0	0.385
sub-22686	congruent	1	0.388
