participant_id	trial_type	accuracy
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	BY	1
sub-23832	BY	1
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AY	0
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AY	0
sub-23832	AX	0
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AY	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AY	0
sub-23832	n/a	n/a
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	0
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AY	1
sub-23832	AX	1
sub-23832	AY	0
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	BX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	BX	0
sub-23832	n/a	n/a
sub-23832	AX	1
sub-23832	BX	0
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BX	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	0
sub-23832	AX	0
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BY	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	BX	0
sub-23832	AY	0
sub-23832	AX	1
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	AX	0
sub-23832	AX	1
sub-23832	BX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	AX	1
sub-23832	n/a	n/a
