onset	duration	eye	startTime	stopTime
3.066	0.041	L	3190277	3190317
3.057	0.062	R	3190268	3190329
8.426	0.054	L	3195637	3195690
8.416	0.085	R	3195627	3195711
9.504	0.091	L	3196715	3196805
9.494	0.12	R	3196705	3196824
11.314	0.08	L	3198525	3198604
11.302	0.105	R	3198513	3198617
16.321	0.049	L	3203532	3203580
16.304	0.086	R	3203515	3203600
17.936	0.088	L	3205147	3205234
17.921	0.127	R	3205132	3205258
18.944	0.113	L	3206155	3206267
18.936	0.13	R	3206147	3206276
24.7	0.08	L	3211911	3211990
24.684	0.113	R	3211895	3212007
29.199	0.092	L	3216410	3216501
29.19	0.118	R	3216401	3216518
33.369	0.086	L	3220580	3220665
33.357	0.117	R	3220568	3220684
37.611	0.122	L	3224822	3224943
37.601	0.147	R	3224812	3224958
45.795	0.14	L	3233006	3233145
45.785	0.157	R	3232996	3233152
49.837	0.064	L	3237048	3237111
49.822	0.102	R	3237033	3237134
51.792	0.073	L	3239003	3239075
51.783	0.1	R	3238994	3239093
54.957	0.105	L	3242168	3242272
54.953	0.116	R	3242164	3242279
60.26	0.062	L	3247471	3247532
60.25	0.092	R	3247461	3247552
66.692	0.144	L	3253903	3254046
66.681	0.166	R	3253892	3254057
67.17	0.116	L	3254381	3254496
67.162	0.135	R	3254373	3254507
71.343	0.051	L	3258554	3258604
71.332	0.1	R	3258543	3258642
75.58	0.072	L	3262791	3262862
75.569	0.093	R	3262780	3262872
76.781	0.087	L	3263992	3264078
76.768	0.127	R	3263979	3264105
79.737	0.103	L	3266948	3267050
79.723	0.14	R	3266934	3267073
84.035	0.097	L	3271246	3271342
84.019	0.131	R	3271230	3271360
88.254	0.098	L	3275465	3275562
88.238	0.136	R	3275449	3275584
93.091	0.04	L	3280302	3280341
93.073	0.1	R	3280284	3280383
120.048	0.028	L	3307259	3307286
120.034	0.07	R	3307245	3307314
125.282	0.107	L	3312493	3312599
125.275	0.146	R	3312486	3312631
139.836	0.098	L	3327047	3327144
139.826	0.126	R	3327037	3327162
148.107	0.086	L	3335318	3335403
148.088	0.146	R	3335299	3335444
155.456	0.1	L	3342667	3342766
155.437	0.155	R	3342648	3342802
160.309	0.014	L	3347520	3347533
160.271	0.11	R	3347482	3347591
162.917	0.107	L	3350128	3350234
162.906	0.139	R	3350117	3350255
166.099	0.036	L	3353310	3353345
166.08	0.1	R	3353291	3353390
174.572	0.08	L	3361783	3361862
174.552	0.132	R	3361763	3361894
178.729	0.113	L	3365940	3366052
178.712	0.171	R	3365923	3366093
187.675	0.025	R	3374886	3374910
187.817	0.017	R	3375028	3375044
189.576	0.074	R	3376787	3376860
196.773	0.098	L	3383984	3384081
196.758	0.142	R	3383969	3384110
201.096	0.057	L	3388307	3388363
201.082	0.092	R	3388293	3388384
204.379	0.132	L	3391590	3391721
204.362	0.178	R	3391573	3391750
210.189	0.098	R	3397400	3397497
210.192	0.111	L	3397403	3397513
219.315	0.091	L	3406526	3406616
219.299	0.138	R	3406510	3406647
223.041	0.004	L	3410252	3410255
223.005	0.096	R	3410216	3410311
233.912	0.026	L	3421123	3421148
233.887	0.085	R	3421098	3421182
234.756	0.06	L	3421967	3422026
234.743	0.089	R	3421954	3422042
241.622	0.098	L	3428833	3428930
241.601	0.149	R	3428812	3428960
244.125	0.052	R	3431336	3431387
245.795	0.129	L	3433006	3433134
245.782	0.157	R	3432993	3433149
250.415	0.126	L	3437626	3437751
250.401	0.181	R	3437612	3437792
252.976	0.088	L	3440187	3440274
252.964	0.128	R	3440175	3440302
257.099	0.127	L	3444310	3444436
257.089	0.168	R	3444300	3444467
261.217	0.08	L	3448428	3448507
261.212	0.092	R	3448423	3448514
263.445	0.065	L	3450656	3450720
263.437	0.077	R	3450648	3450724
271.367	0.22	L	3458578	3458797
271.361	0.231	R	3458572	3458802
279.023	0.117	L	3466234	3466350
279.014	0.137	R	3466225	3466361
290.665	0.168	L	3477876	3478043
290.654	0.203	R	3477865	3478067
291.682	0.187	L	3478893	3479079
291.673	0.206	R	3478884	3479089
299.29	0.112	L	3486501	3486612
299.277	0.136	R	3486488	3486623
332.077	0.068	L	3519288	3519355
332.067	0.093	R	3519278	3519370
333.989	0.215	R	3521200	3521414
333.993	0.212	L	3521204	3521415
334.632	0.179	R	3521843	3522021
334.634	0.184	L	3521845	3522028
342.391	0.164	L	3529602	3529765
342.38	0.175	R	3529591	3529765
343.147	0.086	L	3530358	3530443
343.138	0.105	R	3530349	3530453
344.611	0.084	L	3531822	3531905
344.609	0.086	R	3531820	3531905
345.837	0.075	L	3533048	3533122
345.835	0.079	R	3533046	3533124
349.478	0.103	L	3536689	3536791
349.468	0.134	R	3536679	3536812
350.142	0.082	L	3537353	3537434
350.13	0.105	R	3537341	3537445
350.738	0.105	L	3537949	3538053
350.727	0.13	R	3537938	3538067
351.544	0.108	L	3538755	3538862
351.536	0.128	R	3538747	3538874
356.35	0.071	L	3543561	3543631
356.344	0.077	R	3543555	3543631
360.419	0.098	L	3547630	3547727
360.407	0.159	R	3547618	3547776
365.948	0.195	L	3553159	3553353
365.937	0.218	R	3553148	3553365
366.738	0.163	L	3553949	3554111
366.729	0.176	R	3553940	3554115
373.383	0.079	L	3560594	3560672
373.375	0.097	R	3560586	3560682
374.7	0.115	L	3561911	3562025
374.693	0.148	R	3561904	3562051
377.628	0.095	L	3564839	3564933
377.617	0.125	R	3564828	3564952
380.746	0.132	L	3567957	3568088
380.731	0.2	R	3567942	3568141
381.746	0.072	L	3568957	3569028
381.724	0.13	R	3568935	3569064
388.313	0.061	L	3575524	3575584
388.291	0.157	R	3575502	3575658
389.477	0.1	L	3576688	3576787
389.466	0.148	R	3576677	3576824
391.509	0.134	L	3578720	3578853
391.499	0.169	R	3578710	3578878
392.504	0.093	L	3579715	3579807
392.493	0.116	R	3579704	3579819
396.97	0.055	L	3584181	3584235
396.958	0.092	R	3584169	3584260
402.466	0.185	R	3589677	3589861
402.47	0.183	L	3589681	3589863
410.751	0.145	L	3597962	3598106
410.737	0.181	R	3597948	3598128
411.701	0.161	L	3598912	3599072
411.689	0.192	R	3598900	3599091
414.569	0.063	L	3601780	3601842
414.549	0.103	R	3601760	3601862
421.559	0.151	L	3608770	3608920
421.554	0.182	R	3608765	3608946
424.173	0.126	L	3611384	3611509
424.165	0.14	R	3611376	3611515
429.547	0.167	L	3616758	3616924
429.535	0.215	R	3616746	3616960
430.729	0.062	L	3617940	3618001
430.715	0.092	R	3617926	3618017
433.138	0.081	L	3620349	3620429
433.119	0.129	R	3620330	3620458
434.473	0.109	L	3621684	3621792
434.466	0.134	R	3621677	3621810
436.939	0.106	L	3624150	3624255
436.923	0.145	R	3624134	3624278
443.233	0.109	L	3630444	3630552
443.222	0.136	R	3630433	3630568
451.168	0.135	L	3638379	3638513
451.157	0.15	R	3638368	3638517
459.346	0.138	L	3646557	3646694
459.339	0.163	R	3646550	3646712
460.219	0.097	L	3647430	3647526
460.202	0.148	R	3647413	3647560
467.342	0.105	L	3654553	3654657
467.331	0.145	R	3654542	3654686
471.569	0.077	L	3658780	3658856
471.56	0.109	R	3658771	3658879
475.729	0.079	L	3662940	3663018
475.71	0.14	R	3662921	3663060
480.055	0.137	L	3667266	3667402
480.044	0.187	R	3667255	3667441
482.472	0.138	L	3669683	3669820
482.464	0.158	R	3669675	3669832
486.055	0.128	L	3673266	3673393
486.046	0.164	R	3673257	3673420
496.016	0.237	R	3683227	3683463
496.007	0.247	L	3683218	3683464
498.677	0.105	L	3685888	3685992
498.669	0.128	R	3685880	3686007
501.213	0.11	L	3688424	3688533
501.205	0.138	R	3688416	3688553
508.821	0.125	L	3696032	3696156
508.806	0.168	R	3696017	3696184
509.85	0.175	L	3697061	3697235
509.843	0.205	R	3697054	3697258
554.115	0.04	L	3741326	3741365
554.102	0.073	R	3741313	3741385
569.677	0.077	L	3756888	3756964
569.672	0.1	R	3756883	3756982
584.645	0.147	L	3771856	3772002
584.636	0.202	R	3771847	3772048
593.383	0.143	R	3780594	3780736
593.382	0.149	L	3780593	3780741
599.57	0.106	L	3786781	3786886
599.561	0.154	R	3786772	3786925
607.032	0.062	L	3794243	3794304
607.027	0.081	R	3794238	3794318
614.922	0.079	L	3802133	3802211
614.908	0.122	R	3802119	3802240
622.674	0.064	L	3809885	3809948
622.665	0.119	R	3809876	3809994
630.152	0.053	L	3817363	3817415
630.143	0.079	R	3817354	3817432
637.877	0.137	L	3825088	3825224
637.869	0.183	R	3825080	3825262
640.144	0.19	L	3827355	3827544
640.143	0.21	R	3827354	3827563
645.244	0.106	L	3832455	3832560
645.234	0.164	R	3832445	3832608
660.087	0.079	L	3847298	3847376
660.079	0.106	R	3847290	3847395
666.312	0.152	L	3853523	3853674
666.329	0.135	R	3853540	3853674
679.11	0.092	L	3866321	3866412
679.102	0.12	R	3866313	3866432
687.143	0.111	L	3874354	3874464
687.134	0.154	R	3874345	3874498
698.482	0.334	R	3885693	3886026
698.954	0.177	R	3886165	3886341
698.493	0.646	L	3885704	3886349
706.716	0.079	L	3893927	3894005
706.712	0.084	R	3893923	3894006
709.446	0.064	L	3896657	3896720
709.436	0.092	R	3896647	3896738
716.456	0.086	L	3903667	3903752
716.452	0.106	R	3903663	3903768
721.257	0.118	L	3908468	3908585
721.247	0.161	R	3908458	3908618
