onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.439	0.043	L	3187650	3187692	1436.2	388.6	934.7	546.8	11.55	568
0.441	0.042	R	3187652	3187693	1427.6	429.3	932.0	584.8	11.41	508
3.022	0.156	R	3190233	3190388	958.6	528.1	957.7	574.4	1.06	1335
3.023	0.164	L	3190234	3190397	953.3	529.4	933.9	540.6	0.51	1200
3.522	0.014	R	3190733	3190746	964.0	560.1	993.6	557.8	0.67	67
3.522	0.015	L	3190733	3190747	938.7	544.8	971.2	541.9	0.74	73
6.846	0.09	R	3194057	3194146	955.2	544.2	2384.9	453.1	28.02	643
6.848	0.088	L	3194059	3194146	946.2	547.4	2303.4	553.1	26.53	528
7.878	0.068	L	3195089	3195156	2302.2	601.9	934.4	554.3	26.84	646
7.879	0.07	R	3195090	3195159	2359.6	503.2	976.5	533.7	27.13	647
8.385	0.163	L	3195596	3195758	942.8	548.8	1838.7	674.1	19.30	1301
8.382	0.23	R	3195593	3195822	972.4	524.9	1888.1	602.2	19.48	1764
8.845	0.061	L	3196056	3196116	1831.6	635.2	831.3	554.2	21.29	581
8.846	0.063	R	3196057	3196119	1876.6	610.2	882.8	554.6	21.11	543
9.047	0.021	L	3196258	3196278	846.1	552.6	936.7	565.8	2.08	194
9.047	0.025	R	3196258	3196282	883.7	561.1	959.4	569.1	1.73	195
9.466	0.221	L	3196677	3196897	943.5	560.0	936.7	587.2	0.64	1113
9.464	0.234	R	3196675	3196908	973.2	546.1	989.6	548.6	0.38	3270
11.277	0.194	L	3198488	3198681	965.4	538.0	961.3	543.4	0.15	1245
11.272	0.204	R	3198483	3198686	990.3	537.8	987.9	551.3	0.31	2337
14.342	0.025	L	3201553	3201577	973.1	553.8	956.0	550.8	0.39	101
15.167	0.05	L	3202378	3202427	956.4	542.9	200.8	528.9	16.59	633
15.169	0.05	R	3202380	3202429	957.7	571.9	228.7	526.1	16.04	505
15.527	0.021	R	3202738	3202758	237.4	538.9	325.5	541.6	1.89	173
15.527	0.021	L	3202738	3202758	226.2	524.9	306.8	516.9	1.74	141
16.266	0.17	L	3203477	3203646	308.7	512.1	910.2	582.5	13.46	931
16.268	0.192	R	3203479	3203670	326.0	522.8	961.6	549.6	14.12	1231
17.898	0.202	L	3205109	3205310	938.7	545.4	939.3	602.8	1.32	1265
17.892	0.226	R	3205103	3205328	953.8	545.8	961.7	618.8	1.69	1743
18.902	0.237	R	3206113	3206349	980.3	550.4	983.3	589.9	0.91	2167
18.906	0.233	L	3206117	3206349	962.8	541.4	962.8	591.2	1.14	1298
19.439	0.022	R	3206650	3206671	985.2	552.0	971.3	562.6	0.40	89
19.437	0.025	L	3206648	3206672	963.4	538.7	945.2	541.2	0.42	108
23.372	0.03	L	3210583	3210612	951.7	550.8	606.0	530.0	7.86	521
23.373	0.039	R	3210584	3210622	968.3	566.2	612.1	537.2	8.10	434
24.647	0.212	R	3211858	3212069	648.5	502.6	936.0	614.1	7.01	1298
24.645	0.221	L	3211856	3212076	595.7	553.8	884.9	596.9	6.63	766
25.333	0.015	L	3212544	3212558	909.3	550.3	948.5	564.6	0.95	95
25.332	0.017	R	3212543	3212559	945.5	569.3	987.8	575.8	0.98	100
27.831	0.046	R	3215042	3215087	966.2	584.7	1609.2	588.2	14.18	617
27.833	0.045	L	3215044	3215088	960.5	564.4	1552.1	589.4	13.06	516
28.744	0.047	L	3215955	3216001	1587.2	588.6	930.7	548.9	14.49	555
28.745	0.048	R	3215956	3216003	1599.4	600.9	972.6	546.5	13.88	451
29.159	0.214	L	3216370	3216583	944.6	531.8	941.5	587.0	1.27	1222
29.157	0.23	R	3216368	3216597	961.7	549.6	962.4	597.1	1.09	1802
29.75	0.014	L	3216961	3216974	938.4	550.0	973.5	554.7	0.81	89
29.749	0.023	R	3216960	3216982	956.6	561.9	987.0	567.7	0.71	120
32.132	0.043	L	3219343	3219385	951.1	542.2	381.2	483.4	12.88	562
32.134	0.043	R	3219345	3219387	975.3	566.7	466.5	482.2	11.58	435
33.314	0.233	L	3220525	3220757	389.5	467.3	904.5	594.1	11.91	979
33.325	0.225	R	3220536	3220760	438.9	448.4	950.6	618.2	12.12	1828
33.983	0.015	L	3221194	3221208	921.6	555.1	955.5	559.3	0.78	85
33.983	0.016	R	3221194	3221209	952.7	567.3	995.2	574.2	0.99	100
36.308	0.046	L	3223519	3223564	954.9	559.0	299.2	534.0	14.65	624
36.311	0.047	R	3223522	3223568	968.8	561.8	346.3	543.7	13.90	490
37.332	0.047	R	3224543	3224589	351.2	520.4	1000.1	542.7	14.48	586
37.333	0.048	L	3224544	3224591	320.5	501.3	956.0	530.5	14.18	463
37.566	0.262	R	3224777	3225038	971.8	565.0	931.7	616.0	1.49	2712
37.571	0.26	L	3224782	3225041	955.9	554.7	909.3	589.6	1.34	1203
38.294	0.019	L	3225505	3225523	920.9	540.8	980.2	561.4	1.43	134
38.295	0.023	R	3225506	3225528	927.2	532.2	974.6	543.3	1.11	144
41.173	0.025	R	3228384	3228408	977.0	559.7	957.2	550.1	0.50	103
41.172	0.026	L	3228383	3228408	967.9	545.4	946.0	530.5	0.61	116
42.742	0.02	L	3229953	3229972	953.5	548.4	1025.7	565.3	1.70	145
42.742	0.021	R	3229953	3229973	974.2	555.4	1060.1	564.9	1.98	183
43.03	0.017	R	3230241	3230257	1016.1	552.6	969.3	560.0	1.08	111
43.028	0.025	L	3230239	3230263	994.9	558.4	959.6	562.1	0.81	126
44.713	0.091	L	3231924	3232014	953.9	559.8	-108.1	453.0	22.74	573
44.715	0.091	R	3231926	3232016	961.4	549.1	-40.9	402.7	21.59	450
45.742	0.266	R	3232953	3233218	-58.9	394.0	852.3	491.9	19.51	1207
45.74	0.274	L	3232951	3233224	-80.9	484.5	789.6	516.8	18.54	1203
46.549	0.023	R	3233760	3233782	837.8	513.8	966.8	566.6	3.19	308
46.55	0.023	L	3233761	3233783	803.3	525.3	941.4	575.0	3.36	298
48.37	0.024	L	3235581	3235604	945.4	566.3	959.6	558.5	0.37	79
48.367	0.027	R	3235578	3235604	962.8	573.9	995.5	556.7	0.84	125
49.797	0.175	L	3237008	3237182	959.5	560.3	944.3	539.9	0.59	1234
49.795	0.188	R	3237006	3237193	983.3	565.3	989.8	588.8	0.56	1700
51.758	0.168	L	3238969	3239136	976.8	545.4	977.7	547.4	0.05	1147
51.752	0.183	R	3238963	3239145	983.4	553.1	1002.2	599.8	1.16	3270
52.166	0.024	L	3239377	3239400	979.0	566.8	977.9	539.3	0.63	80
53.199	0.08	L	3240410	3240489	983.4	542.0	174.4	459.8	17.88	586
53.2	0.079	R	3240411	3240489	976.8	567.6	203.8	490.0	17.08	442
54.176	0.02	R	3241387	3241406	191.4	473.1	170.1	475.4	0.45	87
54.175	0.022	L	3241386	3241407	190.8	479.8	163.5	478.9	0.58	102
54.905	0.244	R	3242116	3242359	158.4	473.3	947.4	561.3	17.40	1666
54.918	0.232	L	3242129	3242360	158.6	449.5	931.4	539.3	17.05	918
55.26	0.017	R	3242471	3242487	955.4	546.8	1003.9	566.0	1.20	121
55.259	0.019	L	3242470	3242488	929.9	554.5	988.5	563.9	1.36	122
57.71	0.061	L	3244921	3244981	967.2	559.5	1782.0	482.2	17.57	480
57.709	0.08	R	3244920	3244999	984.1	563.9	1811.3	469.9	17.99	605
59.332	0.021	R	3246543	3246563	943.2	567.9	959.4	573.4	0.39	79
60.223	0.176	L	3247434	3247609	979.3	540.2	972.3	529.0	0.30	1061
60.218	0.187	R	3247429	3247615	971.8	551.7	989.2	575.6	0.68	3270
62.586	0.015	L	3249797	3249811	949.8	561.9	915.2	562.9	0.79	82
62.872	0.015	R	3250083	3250097	946.3	559.1	981.5	557.9	0.81	83
65.566	0.047	R	3252777	3252823	982.4	556.5	1680.9	555.0	15.32	603
65.567	0.047	L	3252778	3252824	975.2	551.7	1630.6	584.0	14.41	474
66.646	0.269	R	3253857	3254125	1067.1	532.3	918.6	526.0	3.39	2343
66.655	0.26	L	3253866	3254125	1060.8	542.3	897.6	508.2	3.81	1279
67.133	0.231	L	3254344	3254574	914.7	509.3	987.0	596.4	2.60	1383
67.127	0.248	R	3254338	3254585	919.9	497.8	1021.6	563.3	2.77	2434
67.704	0.023	L	3254915	3254937	1006.3	566.3	992.4	567.4	0.32	97
69.193	0.016	R	3256404	3256419	1004.4	550.4	960.0	541.2	1.04	108
69.192	0.025	L	3256403	3256427	981.1	550.1	958.3	539.8	0.57	116
70.955	0.018	R	3258166	3258183	996.4	541.0	939.9	539.4	1.29	123
70.954	0.027	L	3258165	3258191	977.4	560.8	942.3	557.8	0.81	128
71.301	0.194	L	3258512	3258705	958.8	566.3	970.5	569.5	0.28	1218
71.296	0.208	R	3258507	3258714	964.4	538.6	1002.3	582.4	1.33	3270
73.823	0.063	L	3261034	3261096	946.7	561.5	215.6	495.3	16.28	629
73.824	0.063	R	3261035	3261097	963.3	536.7	312.8	492.3	14.46	479
74.412	0.09	L	3261623	3261712	219.7	520.1	2001.1	501.9	35.88	638
74.411	0.111	R	3261622	3261732	263.5	481.8	2027.9	494.2	35.90	723
75.083	0.054	L	3262294	3262347	1940.9	546.6	837.3	581.6	23.34	736
75.084	0.056	R	3262295	3262350	1955.8	509.4	864.2	570.5	23.12	641
75.537	0.194	R	3262748	3262941	875.0	546.3	982.0	587.5	2.63	1656
75.542	0.192	L	3262753	3262944	859.8	570.9	955.9	548.5	2.26	1199
76.742	0.212	L	3263953	3264164	964.7	525.1	946.4	545.8	0.64	1234
76.736	0.227	R	3263947	3264173	984.3	541.6	990.0	562.2	0.49	1567
78.307	0.046	L	3265518	3265563	950.8	533.9	332.2	522.9	13.87	605
78.307	0.047	R	3265518	3265564	978.3	543.0	389.5	548.6	13.22	492
78.603	0.024	R	3265814	3265837	405.4	526.3	331.6	529.8	1.62	190
78.602	0.026	L	3265813	3265838	354.0	530.2	289.2	514.1	1.46	197
79.009	0.021	L	3266220	3266240	283.7	537.3	649.2	531.0	8.16	542
79.007	0.023	R	3266218	3266240	326.8	530.5	819.2	572.7	11.03	742
79.249	0.025	L	3266460	3266484	1196.8	580.2	967.2	559.7	5.25	412
79.25	0.027	R	3266461	3266487	1224.8	573.1	998.6	549.9	5.19	336
79.699	0.227	L	3266910	3267136	984.8	530.8	946.5	562.0	1.14	1257
79.692	0.244	R	3266903	3267146	997.6	543.2	973.2	579.0	1.00	3078
82.079	0.017	R	3269290	3269306	966.5	535.4	1011.8	568.2	1.29	130
82.078	0.019	L	3269289	3269307	946.2	513.6	978.5	566.9	1.44	129
83.038	0.051	L	3270249	3270299	983.9	566.2	1279.9	554.0	6.72	467
83.036	0.054	R	3270247	3270300	997.8	569.1	1334.6	551.9	7.65	534
83.55	0.034	L	3270761	3270794	1304.3	541.7	913.2	543.6	8.88	502
83.551	0.041	R	3270762	3270802	1324.0	563.5	922.2	544.0	9.13	417
83.989	0.22	L	3271200	3271419	917.3	556.2	934.7	543.8	0.49	1183
83.983	0.236	R	3271194	3271429	946.7	545.3	974.1	561.2	0.73	3270
84.477	0.015	L	3271688	3271702	930.2	536.8	959.9	551.9	0.77	77
84.477	0.017	R	3271688	3271704	957.7	531.4	985.8	566.6	1.04	99
87.161	0.052	L	3274372	3274423	972.0	546.2	1672.6	565.4	15.37	506
87.16	0.061	R	3274371	3274431	975.6	567.5	1661.2	558.8	15.09	598
88.214	0.217	L	3275425	3275641	1022.6	531.9	954.3	531.4	1.57	1173
88.207	0.227	R	3275418	3275644	1014.4	533.7	968.8	547.7	1.09	2830
90.25	0.02	R	3277461	3277480	969.8	547.3	909.1	545.8	1.39	129
90.249	0.024	L	3277460	3277483	977.4	543.4	919.4	538.6	1.33	150
90.438	0.024	L	3277649	3277672	932.6	554.9	964.8	558.0	0.74	125
90.438	0.025	R	3277649	3277673	925.5	557.0	968.7	552.4	1.00	154
91.894	0.066	L	3279105	3279170	960.2	548.1	1566.4	564.4	13.45	420
91.892	0.069	R	3279103	3279171	953.3	562.7	1599.5	554.9	14.33	503
92.347	0.047	L	3279558	3279604	1562.0	561.0	994.9	552.4	12.58	555
92.347	0.048	R	3279558	3279605	1570.5	570.8	1016.2	536.8	12.31	470
