participant_id	condition	accuracy	reaction_time
sub-24067	incongruent	1	0.530
sub-24067	incongruent	1	1.046
sub-24067	congruent	1	0.467
sub-24067	congruent	1	0.437
sub-24067	incongruent	0	0.393
sub-24067	congruent	1	0.418
sub-24067	incongruent	1	0.470
sub-24067	incongruent	1	0.559
sub-24067	incongruent	1	0.497
sub-24067	congruent	1	0.347
sub-24067	congruent	1	0.385
sub-24067	congruent	1	0.460
sub-24067	incongruent	1	0.391
sub-24067	congruent	1	0.336
sub-24067	incongruent	1	0.390
sub-24067	congruent	1	0.451
sub-24067	congruent	1	0.465
sub-24067	congruent	1	0.453
sub-24067	incongruent	1	0.557
sub-24067	congruent	1	0.537
sub-24067	incongruent	0	0.349
sub-24067	congruent	0	0.579
sub-24067	incongruent	1	0.782
sub-24067	incongruent	1	0.594
sub-24067	congruent	1	0.391
sub-24067	incongruent	1	0.466
sub-24067	congruent	1	0.379
sub-24067	incongruent	0	0.417
sub-24067	incongruent	1	0.527
sub-24067	incongruent	1	0.566
sub-24067	congruent	1	0.443
sub-24067	congruent	1	0.411
sub-24067	congruent	1	0.400
sub-24067	incongruent	1	0.519
sub-24067	congruent	1	0.435
sub-24067	congruent	1	0.384
sub-24067	incongruent	0	0.324
sub-24067	incongruent	1	0.556
sub-24067	congruent	1	0.418
sub-24067	congruent	1	0.368
sub-24067	congruent	1	0.335
sub-24067	congruent	1	0.556
sub-24067	incongruent	1	0.478
sub-24067	congruent	1	0.409
sub-24067	congruent	1	0.411
sub-24067	incongruent	1	0.518
sub-24067	incongruent	0	0.536
sub-24067	incongruent	1	0.438
sub-24067	incongruent	1	0.644
sub-24067	congruent	1	0.466
sub-24067	incongruent	1	0.611
sub-24067	congruent	1	0.480
sub-24067	incongruent	1	0.670
sub-24067	incongruent	1	0.627
sub-24067	incongruent	1	0.634
sub-24067	incongruent	1	0.520
sub-24067	congruent	1	0.435
sub-24067	congruent	1	0.411
sub-24067	congruent	1	0.354
sub-24067	incongruent	1	0.601
sub-24067	congruent	1	0.577
sub-24067	incongruent	1	0.537
sub-24067	congruent	1	0.378
sub-24067	congruent	1	0.375
sub-24067	incongruent	1	0.526
sub-24067	incongruent	0	0.368
sub-24067	congruent	1	0.388
sub-24067	incongruent	0	0.333
sub-24067	congruent	1	0.352
sub-24067	incongruent	1	0.501
sub-24067	congruent	1	0.544
sub-24067	incongruent	0	0.845
sub-24067	incongruent	0	0.573
sub-24067	incongruent	1	0.591
