onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.38	0.032	R	831170	831200	519.7	534.4	914.8	450.3	7.53	433
0.38	0.036	L	831170	831204	526.8	536.0	895.8	489.1	6.93	354
0.622	0.454	L	831412	831864	903.0	524.5	881.3	574.8	1.06	1101
1.292	0.016	L	832082	832096	915.8	535.9	956.3	543.2	0.79	69
0.63	0.696	R	831420	832114	918.1	504.5	958.9	507.8	0.79	2052
2.19	0.02	L	832980	832998	953.8	528.6	899.2	503.6	1.13	89
2.19	0.02	R	832980	832998	912.3	494.6	862.0	467.8	1.07	82
2.504	0.018	L	833294	833310	904.1	511.1	946.8	518.6	0.81	62
2.502	0.02	R	833292	833310	885.0	480.3	935.2	493.1	0.97	75
2.634	0.03	L	833424	833452	948.0	522.0	699.3	470.5	4.82	273
2.636	0.03	R	833426	833454	934.7	497.1	700.4	451.3	4.53	257
2.88	0.022	L	833670	833690	687.7	505.2	610.1	509.9	1.51	115
2.88	0.022	R	833670	833690	703.2	472.5	619.5	472.6	1.63	119
3.044	0.018	L	833834	833850	630.5	531.6	593.6	509.1	0.84	72
3.044	0.018	R	833834	833850	627.1	486.0	591.0	467.4	0.79	68
3.78	0.03	R	834570	834598	601.2	479.8	865.7	485.0	5.14	308
3.78	0.032	L	834570	834600	617.2	532.0	843.6	535.8	4.40	248
4.69	0.018	L	835480	835496	900.0	529.3	950.4	528.8	0.98	78
4.69	0.018	R	835480	835496	882.9	507.8	933.6	516.2	1.00	83
5.088	0.222	L	835878	836098	933.7	525.9	841.6	456.9	2.17	1463
5.088	0.236	R	835878	836112	928.5	500.1	808.6	457.3	2.39	169
5.438	0.022	R	836228	836248	823.7	466.5	923.9	474.9	1.87	141
5.44	0.022	L	836230	836250	866.4	505.9	943.3	519.0	1.45	112
6.492	1.412	L	837282	838692	939.4	542.4	951.7	494.1	0.93	1187
6.492	1.424	R	837282	838704	898.0	495.4	901.6	460.5	0.66	679
8.93	0.018	L	839720	839736	956.7	546.4	911.6	514.9	1.04	86
8.928	0.02	R	839718	839736	952.8	529.6	906.4	496.3	1.08	85
9.96	0.018	L	840750	840766	963.2	549.4	917.5	528.0	0.96	79
9.96	0.018	R	840750	840766	943.7	545.7	904.5	515.8	0.94	77
11.11	0.032	L	841900	841930	968.8	563.9	645.5	521.4	6.15	331
11.112	0.032	R	841902	841932	946.2	550.5	633.2	515.1	5.93	316
11.388	0.038	L	842178	842214	642.0	526.9	349.1	487.5	5.45	233
11.39	0.038	R	842180	842216	606.7	513.5	303.2	490.1	5.61	225
12.322	0.212	L	843112	843322	856.5	535.6	881.9	464.3	1.45	1435
12.318	0.222	R	843108	843328	840.8	492.8	859.7	457.9	0.76	1179
12.99	0.02	L	843780	843798	889.4	511.4	962.2	506.8	1.36	103
12.988	0.022	R	843778	843798	839.2	490.3	921.2	488.2	1.53	115
13.732	0.016	L	844522	844536	988.4	568.4	971.7	534.9	0.70	60
13.73	0.018	R	844520	844536	949.3	550.7	942.1	507.6	0.82	65
14.084	0.02	L	844874	844892	964.1	533.8	902.0	508.6	1.25	101
14.084	0.02	R	844874	844892	950.8	519.8	893.5	489.4	1.21	92
14.182	0.018	L	844972	844988	936.1	514.2	984.0	523.3	0.91	76
14.178	0.03	R	844968	844996	907.6	501.1	955.6	511.8	0.92	129
15.118	0.02	L	845908	845926	963.3	530.3	945.0	476.8	1.07	77
15.116	0.022	R	845906	845926	927.1	513.5	909.3	453.4	1.18	85
15.424	0.024	L	846214	846236	972.3	471.2	1064.6	407.0	2.11	134
15.422	0.026	R	846212	846236	927.1	457.8	1041.0	389.7	2.48	173
15.58	0.028	L	846370	846396	1066.3	420.3	969.6	490.0	2.24	145
15.58	0.03	R	846370	846398	1038.0	396.3	942.1	476.6	2.35	142
15.85	0.018	R	846640	846656	939.2	487.5	949.7	526.2	0.76	60
18.082	0.086	R	848872	848956	904.1	526.2	916.1	509.4	0.39	444
18.072	0.104	L	848862	848964	943.2	539.2	904.5	520.9	0.81	970
18.242	0.176	L	849032	849206	916.4	556.0	908.5	502.9	1.03	1480
18.242	0.178	R	849032	849208	878.6	563.2	885.7	479.3	1.61	764
19.464	0.084	L	850254	850336	965.0	538.2	-296.0	552.4	21.93	486
19.466	0.086	R	850256	850340	926.2	517.1	-400.3	486.1	23.08	460
19.982	0.266	L	850772	851036	-194.5	599.9	323.6	611.4	8.73	991
20.504	0.058	R	851294	851350	-431.6	493.3	160.8	288.0	10.67	491
20.802	0.048	R	851592	851638	139.5	328.1	139.2	278.8	0.89	651
20.91	0.016	R	851700	851714	93.7	316.7	82.7	268.6	0.89	99
21.35	0.042	L	852140	852180	259.2	266.1	827.0	470.2	10.99	470
21.35	0.044	R	852140	852182	120.7	237.0	769.9	418.8	12.27	552
21.558	0.02	L	852348	852366	907.7	482.7	955.5	542.2	1.43	109
21.556	0.022	R	852346	852366	829.2	435.6	896.3	500.3	1.75	137
21.986	0.216	R	852776	852990	888.1	523.8	750.1	449.1	2.93	2495
21.99	0.214	L	852780	852992	921.8	554.5	741.3	416.3	4.25	1936
22.318	0.026	R	853108	853132	735.5	453.4	896.3	469.4	3.01	216
22.318	0.026	L	853108	853132	756.9	497.7	909.5	517.2	2.87	193
23.13	0.026	L	853920	853944	967.7	508.2	803.9	529.2	3.07	194
23.132	0.026	R	853922	853946	920.4	465.3	780.2	486.0	2.63	159
23.59	0.022	L	854380	854400	850.9	528.2	948.2	492.0	1.92	144
23.59	0.022	R	854380	854400	799.5	511.2	918.8	478.7	2.29	179
23.648	0.056	L	854438	854492	928.7	448.2	908.3	398.2	1.01	163
24.424	0.032	L	855214	855244	948.3	469.3	714.5	413.4	4.43	220
