participant_id	condition	accuracy	reaction_time
sub-24022	congruent	1	0.819
sub-24022	incongruent	0	0.649
sub-24022	incongruent	1	0.848
sub-24022	congruent	1	0.640
sub-24022	congruent	1	0.555
sub-24022	incongruent	1	0.710
sub-24022	incongruent	1	0.735
sub-24022	congruent	1	0.848
sub-24022	incongruent	1	1.007
sub-24022	incongruent	0	0.648
sub-24022	incongruent	1	0.921
sub-24022	congruent	1	0.665
sub-24022	congruent	1	0.858
sub-24022	incongruent	1	0.989
sub-24022	congruent	1	0.906
sub-24022	incongruent	1	0.850
sub-24022	congruent	1	0.756
sub-24022	incongruent	1	0.698
sub-24022	incongruent	1	0.857
sub-24022	incongruent	1	0.700
sub-24022	congruent	1	0.602
sub-24022	incongruent	1	0.698
sub-24022	incongruent	1	0.700
sub-24022	congruent	1	0.688
sub-24022	congruent	1	0.864
sub-24022	congruent	1	0.547
sub-24022	incongruent	1	0.698
sub-24022	incongruent	1	0.815
sub-24022	congruent	1	0.561
sub-24022	incongruent	1	0.655
sub-24022	congruent	1	0.533
sub-24022	incongruent	1	0.664
sub-24022	congruent	1	0.578
sub-24022	congruent	1	0.685
sub-24022	incongruent	1	0.683
sub-24022	incongruent	1	0.654
sub-24022	incongruent	1	0.676
sub-24022	congruent	1	0.820
sub-24022	congruent	1	0.589
sub-24022	congruent	1	0.710
sub-24022	incongruent	1	0.590
sub-24022	congruent	1	0.500
sub-24022	congruent	1	0.466
sub-24022	congruent	1	0.452
sub-24022	incongruent	0	0.534
sub-24022	incongruent	1	0.667
sub-24022	incongruent	1	0.646
sub-24022	congruent	1	0.601
sub-24022	incongruent	1	0.799
sub-24022	congruent	1	0.492
sub-24022	incongruent	0	0.506
sub-24022	congruent	1	0.601
sub-24022	congruent	0	0.466
sub-24022	congruent	1	0.596
sub-24022	congruent	1	0.674
sub-24022	incongruent	1	1.035
sub-24022	incongruent	0	0.513
sub-24022	incongruent	0	0.548
sub-24022	congruent	1	0.593
sub-24022	congruent	1	0.652
sub-24022	incongruent	0	0.602
sub-24022	congruent	1	0.793
sub-24022	incongruent	1	0.735
sub-24022	incongruent	1	1.091
sub-24022	incongruent	1	0.572
sub-24022	incongruent	1	0.559
sub-24022	congruent	1	0.465
sub-24022	incongruent	0	0.438
sub-24022	congruent	1	0.417
sub-24022	congruent	0	0.491
sub-24022	incongruent	1	0.619
sub-24022	congruent	1	0.623
sub-24022	congruent	1	0.508
sub-24022	incongruent	0	0.495
sub-24022	congruent	1	0.432
sub-24022	congruent	1	0.458
