onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.14	2.0	2803216	2805250	ShowFixation	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
2.174	0.2	2805250	2805486	BlankScreen	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
2.41	1.0	2805486	2806527	ELCue	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
3.856	6.0	2806932	2813571	ShowFixation	VGS	2	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
10.496	0.2	2813572	2813811	BlankScreen	VGS	2	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
10.735	1.0	2813811	2814851	ELCue	VGS	2	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
12.184	2.0	2815260	2817880	ShowFixation	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
14.805	0.2	2817881	2818099	BlankScreen	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
15.023	1.0	2818099	2819122	ELCue	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
16.446	6.0	2819522	2826168	ShowFixation	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.092	0.2	2826168	2826407	BlankScreen	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.331	1.0	2826407	2827447	ELCue	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
24.761	6.0	2827837	2834476	ShowFixation	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.4	0.2	2834476	2834716	BlankScreen	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.64	1.0	2834716	2835756	ELCue	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
33.087	6.0	2836163	2842801	ShowFixation	ANTI	6	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
39.725	0.2	2842801	2843041	BlankScreen	ANTI	6	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
39.965	1.0	2843041	2844080	ELCue	ANTI	6	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
41.41	2.0	2844486	2847109	ShowFixation	ANTI	7	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
44.033	0.2	2847109	2847328	BlankScreen	ANTI	7	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
44.252	1.0	2847328	2848351	ELCue	ANTI	7	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
45.682	6.0	2848758	2855397	ShowFixation	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
52.321	0.2	2855397	2855636	BlankScreen	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
52.56	1.0	2855636	2856676	ELCue	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
53.999	2.0	2857075	2859705	ShowFixation	ANTI	9	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
56.629	0.2	2859705	2859924	BlankScreen	ANTI	9	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
56.848	1.0	2859924	2860947	ELCue	ANTI	9	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
58.275	2.0	2861351	2863993	ShowFixation	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
60.917	0.2	2863993	2864228	BlankScreen	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
61.152	1.0	2864228	2865268	ELCue	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
62.598	6.0	2865674	2872314	ShowFixation	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
69.238	0.2	2872314	2872553	BlankScreen	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
69.477	1.0	2872553	2873593	ELCue	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
70.92	6.0	2873996	2880639	ShowFixation	ANTI	12	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
77.563	0.2	2880639	2880878	BlankScreen	ANTI	12	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
77.802	1.0	2880878	2881915	ELCue	ANTI	12	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
79.247	2.0	2882323	2884963	ShowFixation	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
81.887	0.2	2884963	2885199	BlankScreen	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
82.123	1.0	2885199	2886239	ELCue	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
83.568	6.0	2886644	2893268	ShowFixation	ANTI	14	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
90.192	0.2	2893268	2893507	BlankScreen	ANTI	14	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
90.431	1.0	2893507	2894547	ELCue	ANTI	14	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
91.868	2.0	2894944	2897576	ShowFixation	VGS	15	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
94.5	0.2	2897576	2897795	BlankScreen	VGS	15	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
94.719	1.0	2897795	2898818	ELCue	VGS	15	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
96.145	2.0	2899221	2901863	ShowFixation	ANTI	16	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
98.787	0.2	2901863	2902099	BlankScreen	ANTI	16	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
99.023	1.0	2902099	2903139	ELCue	ANTI	16	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
122.826	6.0	2925902	2931939	ShowFixation	VGS	17	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
128.863	0.2	2931939	2932178	BlankScreen	VGS	17	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
129.102	1.0	2932178	2933178	ELCue	VGS	17	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
130.505	6.0	2933581	2939613	ShowFixation	VGS	18	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
136.537	0.2	2939613	2939853	BlankScreen	VGS	18	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
136.777	1.0	2939853	2940853	ELCue	VGS	18	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
138.183	2.0	2941259	2943288	ShowFixation	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
140.212	0.2	2943288	2943523	BlankScreen	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
140.447	1.0	2943523	2944523	ELCue	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
141.856	6.0	2944932	2950958	ShowFixation	VGS	20	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
147.882	0.2	2950958	2951197	BlankScreen	VGS	20	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
148.122	1.0	2951198	2952198	ELCue	VGS	20	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
149.533	2.0	2952609	2954649	ShowFixation	VGS	21	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
151.574	0.2	2954650	2954884	BlankScreen	VGS	21	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
151.809	1.0	2954885	2955885	ELCue	VGS	21	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
153.217	6.0	2956293	2962320	ShowFixation	VGS	22	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
159.244	0.2	2962320	2962559	BlankScreen	VGS	22	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
159.483	1.0	2962559	2963559	ELCue	VGS	22	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
160.892	2.0	2963968	2965994	ShowFixation	VGS	23	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
162.918	0.2	2965994	2966230	BlankScreen	VGS	23	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
163.154	1.0	2966230	2967230	ELCue	VGS	23	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
164.56	6.0	2967636	2973665	ShowFixation	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
170.589	0.2	2973665	2973904	BlankScreen	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
170.828	1.0	2973904	2974904	ELCue	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
172.236	2.0	2975312	2977339	ShowFixation	ANTI	25	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
174.263	0.2	2977339	2977574	BlankScreen	ANTI	25	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
174.498	1.0	2977574	2978574	ELCue	ANTI	25	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
175.888	6.0	2978964	2984993	ShowFixation	ANTI	26	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
181.917	0.2	2984993	2985232	BlankScreen	ANTI	26	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
182.156	1.0	2985232	2986232	ELCue	ANTI	26	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
183.567	6.0	2986643	2992683	ShowFixation	ANTI	27	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
189.607	0.2	2992683	2992923	BlankScreen	ANTI	27	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
189.847	1.0	2992923	2993923	ELCue	ANTI	27	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
191.254	2.0	2994330	2996358	ShowFixation	ANTI	28	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
193.282	0.2	2996358	2996593	BlankScreen	ANTI	28	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
193.517	1.0	2996593	2997593	ELCue	ANTI	28	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
194.928	2.0	2998004	3000045	ShowFixation	ANTI	29	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
196.969	0.2	3000045	3000280	BlankScreen	ANTI	29	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
197.204	1.0	3000280	3001280	ELCue	ANTI	29	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
198.616	2.0	3001692	3003732	ShowFixation	ANTI	30	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
200.656	0.2	3003732	3003967	BlankScreen	ANTI	30	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
200.891	1.0	3003967	3004967	ELCue	ANTI	30	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
202.303	2.0	3005379	3007419	ShowFixation	VGS	31	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
204.343	0.2	3007419	3007654	BlankScreen	VGS	31	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
204.578	1.0	3007654	3008654	ELCue	VGS	31	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
205.986	2.0	3009062	3011089	ShowFixation	ANTI	32	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
208.013	0.2	3011089	3011324	BlankScreen	ANTI	32	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
208.248	1.0	3011324	3012324	ELCue	ANTI	32	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
