onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.515	L	1852273	1852787	1136.6	521.1	1128
0.012	0.517	R	1852273	1852789	1112.8	544.3	901
0.55	1.045	L	1852811	1853855	970.7	535.9	1074
0.552	1.044	R	1852813	1853856	950.3	540.3	842
1.619	0.178	L	1853880	1854057	859.0	475.5	1000
1.616	0.182	R	1853877	1854058	840.1	472.9	808
1.823	0.487	L	1854084	1854570	977.3	490.7	1123
1.816	0.509	R	1854077	1854585	938.4	500.8	888
2.439	0.32	R	1854700	1855019	929.1	541.9	944
2.782	0.398	R	1855043	1855440	957.1	529.3	844
2.498	0.684	L	1854759	1855442	976.6	521.8	1104
3.227	0.266	R	1855488	1855753	1610.3	496.7	812
3.229	0.265	L	1855490	1855754	1618.5	512.3	1051
3.535	0.046	L	1855796	1855841	1465.5	506.1	1102
3.523	0.058	R	1855784	1855841	1459.6	489.2	885
3.722	0.063	L	1855983	1856045	625.1	553.8	1144
3.722	0.063	R	1855983	1856045	607.4	564.0	993
3.813	0.203	L	1856074	1856276	930.5	517.6	1136
3.811	0.206	R	1856072	1856277	903.6	529.6	958
4.035	0.308	R	1856296	1856603	831.1	540.0	983
4.034	0.31	L	1856295	1856604	859.5	539.8	1176
4.368	0.159	L	1856629	1856787	1032.0	520.0	1218
4.367	0.17	R	1856628	1856797	994.9	528.3	1006
4.671	0.074	L	1856932	1857005	968.5	503.6	1258
4.68	0.067	R	1856941	1857007	924.9	554.9	1007
4.762	0.144	R	1857023	1857166	889.8	545.9	1024
4.771	0.595	L	1857032	1857626	956.3	526.6	1178
4.921	0.445	R	1857182	1857626	925.8	542.7	950
5.411	0.042	L	1857672	1857713	548.6	571.2	1135
5.412	0.043	R	1857673	1857715	491.6	589.8	966
5.484	0.083	L	1857745	1857827	200.6	633.0	1141
5.487	0.081	R	1857748	1857828	174.5	633.4	1006
5.622	0.099	R	1857883	1857981	867.8	553.8	1015
5.622	0.1	L	1857883	1857982	901.8	544.6	1186
5.749	0.259	L	1858010	1858268	982.9	543.7	1202
6.032	0.803	L	1858293	1859095	987.7	525.6	1213
5.748	1.089	R	1858009	1859097	936.0	538.1	980
6.894	0.154	R	1859155	1859308	476.7	576.6	1021
6.893	0.157	L	1859154	1859310	540.5	593.4	1254
7.091	0.519	R	1859352	1859870	955.4	533.5	990
7.091	0.52	L	1859352	1859871	1013.3	505.2	1223
7.648	0.155	R	1859909	1860063	1284.8	515.6	949
7.648	0.161	L	1859909	1860069	1315.8	491.2	1180
7.838	0.155	R	1860099	1860253	1178.1	897.9	968
7.848	0.147	L	1860109	1860255	1207.6	865.8	1193
8.036	0.161	L	1860297	1860457	1007.2	557.4	1236
8.034	0.164	R	1860295	1860458	962.4	576.5	1039
8.213	0.978	R	1860474	1861451	931.9	540.4	1068
8.223	1.001	L	1860484	1861484	976.9	534.0	1269
9.205	0.034	R	1861466	1861499	939.2	540.9	1033
9.358	0.023	R	1861619	1861641	946.4	438.5	997
9.409	0.66	L	1861670	1862329	1001.0	506.1	1116
10.085	1.137	L	1862346	1863482	985.4	538.9	1103
9.402	1.823	R	1861663	1863485	951.8	540.1	915
11.268	0.261	L	1863529	1863789	391.1	543.1	1144
11.27	0.259	R	1863531	1863789	364.7	543.9	971
11.554	0.335	L	1863815	1864149	369.0	538.4	1134
11.544	0.345	R	1863805	1864149	325.6	553.6	958
12.032	0.051	R	1864293	1864343	326.2	555.2	844
12.032	0.053	L	1864293	1864345	360.0	555.9	1027
12.127	0.189	R	1864388	1864576	932.2	534.2	766
12.13	0.187	L	1864391	1864577	977.7	524.9	967
12.332	0.171	L	1864593	1864763	937.9	534.6	947
12.333	0.176	R	1864594	1864769	888.1	542.0	758
12.663	0.312	L	1864924	1865235	1051.7	520.3	887
12.643	0.333	R	1864904	1865236	1003.5	526.9	717
12.993	0.71	L	1865254	1865963	987.8	532.8	880
12.992	0.718	R	1865253	1865970	949.7	537.5	707
13.902	1.238	L	1866163	1867400	992.8	522.8	897
13.891	1.25	R	1866152	1867401	955.4	526.7	726
15.177	0.119	R	1867438	1867556	570.8	528.0	776
15.171	0.127	L	1867432	1867558	581.3	529.5	942
15.326	0.063	L	1867587	1867649	833.7	499.9	954
