onset	duration	eye	startTime	stopTime
0.499	0.144	L	1961237	1961380
0.497	0.15	R	1961235	1961384
1.149	0.116	L	1961887	1962002
1.147	0.136	R	1961885	1962020
1.495	0.617	L	1962233	1962849
1.515	0.597	R	1962253	1962849
3.144	0.03	L	1963882	1963911
3.144	0.03	R	1963882	1963911
3.555	0.078	L	1964293	1964370
3.555	0.079	R	1964293	1964371
10.343	0.035	R	1971081	1971115
42.091	0.202	L	2002829	2003030
42.094	0.2	R	2002832	2003031
50.095	0.206	L	2010833	2011038
50.087	0.216	R	2010825	2011040
54.29	0.102	R	2015028	2015129
54.299	0.095	L	2015037	2015131
68.194	0.086	L	2028932	2029017
68.177	0.12	R	2028915	2029034
71.852	0.067	L	2032590	2032656
71.84	0.09	R	2032578	2032667
79.675	0.161	L	2040413	2040573
79.675	0.167	R	2040413	2040579
83.934	0.283	L	2044672	2044954
83.928	0.29	R	2044666	2044955
90.219	0.096	L	2050957	2051052
90.21	0.116	R	2050948	2051063
93.176	0.068	R	2053914	2053981
150.079	0.133	L	2110817	2110949
150.062	0.159	R	2110800	2110958
151.131	0.235	L	2111869	2112103
151.935	0.276	R	2112673	2112948
151.877	0.365	L	2112615	2112979
158.888	0.343	L	2119626	2119968
158.86	0.374	R	2119598	2119971
169.813	0.129	R	2130551	2130679
169.82	0.562	L	2130558	2131119
173.586	0.056	L	2134324	2134379
173.544	0.122	R	2134282	2134403
185.292	0.185	R	2146030	2146214
185.267	0.619	L	2146005	2146623
190.36	0.094	R	2151098	2151191
191.898	0.03	L	2152636	2152665
191.898	0.03	R	2152636	2152665
192.236	0.018	L	2152974	2152991
192.213	0.061	R	2152951	2153011
199.131	0.151	L	2159869	2160019
199.113	0.173	R	2159851	2160023
200.127	0.371	L	2160865	2161235
200.122	0.388	R	2160860	2161247
201.321	0.414	R	2162059	2162472
201.33	0.406	L	2162068	2162473
201.966	0.485	L	2162704	2163188
201.968	0.483	R	2162706	2163188
202.579	1.555	L	2163317	2164871
202.579	1.555	R	2163317	2164871
204.837	0.072	L	2165575	2165646
204.836	0.075	R	2165574	2165648
211.066	0.249	L	2171804	2172052
211.039	0.291	R	2171777	2172067
216.824	0.24	L	2177562	2177801
217.349	0.01	R	2178087	2178096
217.635	0.036	L	2178373	2178408
217.626	0.063	R	2178364	2178426
218.995	1.155	R	2179733	2180887
218.279	1.874	L	2179017	2180890
222.825	0.117	L	2183563	2183679
222.816	0.164	R	2183554	2183717
223.363	1.796	L	2184101	2185896
223.359	1.8	R	2184097	2185896
227.787	0.059	R	2188525	2188583
228.679	0.466	L	2189417	2189882
228.679	0.466	R	2189417	2189882
229.742	0.698	R	2190480	2191177
229.751	0.69	L	2190489	2191178
231.381	0.078	L	2192119	2192196
231.369	0.101	R	2192107	2192207
232.479	0.144	L	2193217	2193360
232.497	0.132	R	2193235	2193366
234.585	0.11	L	2195323	2195432
234.586	0.119	R	2195324	2195442
238.718	0.299	R	2199456	2199754
238.477	0.547	L	2199215	2199761
239.534	0.041	L	2200272	2200312
239.912	0.56	L	2200650	2201209
240.254	0.218	R	2200992	2201209
240.587	0.207	R	2201325	2201531
240.587	0.88	L	2201325	2202204
241.096	0.371	R	2201834	2202204
241.676	0.139	L	2202414	2202552
241.665	0.166	R	2202403	2202568
248.092	0.055	L	2208830	2208884
248.083	0.064	R	2208821	2208884
248.456	0.102	L	2209194	2209295
248.449	0.133	R	2209187	2209319
252.487	0.158	L	2213225	2213382
252.485	0.167	R	2213223	2213389
254.393	0.062	L	2215131	2215192
254.395	0.06	R	2215133	2215192
256.412	0.15	R	2217150	2217299
256.997	0.156	R	2217735	2217890
255.623	1.536	L	2216361	2217896
260.055	0.141	R	2220793	2220933
260.05	0.159	L	2220788	2220946
262.114	0.117	L	2222852	2222968
262.103	0.137	R	2222841	2222977
263.576	0.158	R	2224314	2224471
263.577	0.162	L	2224315	2224476
267.319	0.078	L	2228057	2228134
267.314	0.094	R	2228052	2228145
267.878	0.089	L	2228616	2228704
267.876	0.092	R	2228614	2228705
273.757	0.154	R	2234495	2234648
273.75	0.378	L	2234488	2234865
275.705	0.092	L	2236443	2236534
275.713	0.113	R	2236451	2236563
282.693	0.208	L	2243431	2243638
282.701	0.203	R	2243439	2243641
287.02	0.051	R	2247758	2247808
287.018	0.063	L	2247756	2247818
288.878	0.125	R	2249616	2249740
288.876	0.37	L	2249614	2249983
293.433	0.087	R	2254171	2254257
293.424	0.118	L	2254162	2254279
295.816	0.198	R	2256554	2256751
295.807	0.406	L	2256545	2256950
298.566	0.093	L	2259304	2259396
298.861	0.125	L	2259599	2259723
298.529	0.457	R	2259267	2259723
299.229	0.116	L	2259967	2260082
299.216	0.137	R	2259954	2260090
301.824	0.427	R	2262562	2262988
301.818	0.475	L	2262556	2263030
303.258	0.089	R	2263996	2264084
303.25	0.105	L	2263988	2264092
304.669	0.017	L	2265407	2265423
304.663	0.023	R	2265401	2265423
304.815	3.197	L	2265553	2268749
304.815	3.197	R	2265553	2268749
308.972	0.07	L	2269710	2269779
308.968	0.078	R	2269706	2269783
310.436	0.575	L	2271174	2271748
310.396	0.615	R	2271134	2271748
312.269	2.515	L	2273007	2275521
312.269	2.515	R	2273007	2275521
315.465	0.066	L	2276203	2276268
315.475	0.056	R	2276213	2276268
369.796	0.15	R	2330534	2330683
369.816	0.133	L	2330554	2330686
374.808	0.134	L	2335546	2335679
374.796	0.163	R	2335534	2335696
382.235	0.074	L	2342973	2343046
382.208	0.125	R	2342946	2343070
392.441	2.362	L	2353179	2355540
392.479	2.324	R	2353217	2355540
395.334	0.03	L	2356072	2356101
395.334	0.03	R	2356072	2356101
396.542	0.092	L	2357280	2357371
396.518	0.161	R	2357256	2357416
398.961	0.403	L	2359699	2360101
398.857	0.507	R	2359595	2360101
399.547	0.96	L	2360285	2361244
399.498	1.009	R	2360236	2361244
402.514	0.097	L	2363252	2363348
402.514	0.097	R	2363252	2363348
410.112	0.135	L	2370850	2370984
410.082	0.193	R	2370820	2371012
413.847	0.091	R	2374585	2374675
413.855	0.087	L	2374593	2374679
414.842	0.317	L	2375580	2375896
414.842	0.317	R	2375580	2375896
422.313	0.316	L	2383051	2383366
422.202	0.43	R	2382940	2383369
425.112	0.133	R	2385850	2385982
425.112	0.135	L	2385850	2385984
430.726	0.134	L	2391464	2391597
430.719	0.141	R	2391457	2391597
433.085	0.2	L	2393823	2394022
433.088	0.198	R	2393826	2394023
434.389	0.141	L	2395127	2395267
434.372	0.161	R	2395110	2395270
441.954	0.175	R	2402692	2402866
441.962	0.172	L	2402700	2402871
442.966	0.128	R	2403704	2403831
442.967	0.137	L	2403705	2403841
445.267	0.03	L	2406005	2406034
445.267	0.03	R	2406005	2406034
452.662	0.097	L	2413400	2413496
452.651	0.128	R	2413389	2413516
460.869	0.157	R	2421607	2421763
460.871	0.157	L	2421609	2421765
463.25	0.089	L	2423988	2424076
463.238	0.103	R	2423976	2424078
467.463	0.194	R	2428201	2428394
467.464	0.194	L	2428202	2428395
470.236	0.182	R	2430974	2431155
470.236	0.186	L	2430974	2431159
473.396	0.123	R	2434134	2434256
473.384	0.139	L	2434122	2434260
476.204	0.491	L	2436942	2437432
476.2	0.512	R	2436938	2437449
477.066	0.156	L	2437804	2437959
477.073	0.15	R	2437811	2437960
480.763	0.112	R	2441501	2441612
480.769	0.109	L	2441507	2441615
486.143	0.03	R	2446881	2446910
486.143	0.044	L	2446881	2446924
490.79	0.015	L	2451528	2451542
490.796	0.009	R	2451534	2451542
492.469	0.141	R	2453207	2453347
492.481	0.724	L	2453219	2453942
493.054	0.475	R	2453792	2454266
493.323	0.208	L	2454061	2454268
496.022	0.102	R	2456760	2456861
496.026	0.111	L	2456764	2456874
496.874	0.053	R	2457612	2457664
496.883	0.047	L	2457621	2457667
497.25	0.091	L	2457988	2458078
497.234	0.112	R	2457972	2458083
499.268	0.071	L	2460006	2460076
499.256	0.084	R	2459994	2460077
502.937	0.099	R	2463675	2463773
502.936	0.105	L	2463674	2463778
503.605	1.316	L	2464343	2465658
503.599	1.322	R	2464337	2465658
506.853	0.078	R	2467591	2467668
506.853	0.086	L	2467591	2467676
507.295	0.131	L	2468033	2468163
507.301	0.125	R	2468039	2468163
509.065	0.066	R	2469803	2469868
509.066	0.074	L	2469804	2469877
509.885	0.083	L	2470623	2470705
509.871	0.121	R	2470609	2470729
511.424	0.05	R	2472162	2472211
513.547	0.088	R	2474285	2474372
513.533	0.117	L	2474271	2474387
514.214	0.449	L	2474952	2475400
514.221	0.446	R	2474959	2475404
516.41	0.103	L	2477148	2477250
516.404	0.113	R	2477142	2477254
517.961	0.094	R	2478699	2478792
517.964	0.096	L	2478702	2478797
521.08	0.065	L	2481818	2481882
521.071	0.081	R	2481809	2481889
521.579	0.14	R	2482317	2482456
521.592	0.132	L	2482330	2482461
523.711	0.103	R	2484449	2484551
523.713	0.103	L	2484451	2484553
531.701	0.005	L	2492439	2492443
531.667	0.08	R	2492405	2492484
532.161	0.052	L	2492899	2492950
532.16	0.053	R	2492898	2492950
533.559	0.092	L	2494297	2494388
533.547	0.107	R	2494285	2494391
534.884	0.097	L	2495622	2495718
534.867	0.123	R	2495605	2495727
537.05	0.05	L	2497788	2497837
537.037	0.068	R	2497775	2497842
540.724	0.08	L	2501462	2501541
540.71	0.106	R	2501448	2501553
543.035	0.119	L	2503773	2503891
543.013	0.153	R	2503751	2503903
550.333	0.176	R	2511071	2511246
550.343	0.796	L	2511081	2511876
604.352	0.017	R	2565090	2565106
607.208	0.129	L	2567946	2568074
607.222	0.136	R	2567960	2568095
607.987	0.018	L	2568725	2568742
607.968	0.037	R	2568706	2568742
609.262	0.107	L	2570000	2570106
609.263	0.123	R	2570001	2570123
611.128	0.062	L	2571866	2571927
611.109	0.114	R	2571847	2571960
611.943	0.104	R	2572681	2572784
612.424	0.328	R	2573162	2573489
612.427	0.326	L	2573165	2573490
613.436	0.072	L	2574174	2574245
613.421	0.123	R	2574159	2574281
615.828	0.098	L	2576566	2576663
615.816	0.146	R	2576554	2576699
616.278	0.167	L	2577016	2577182
616.271	0.21	R	2577009	2577218
618.746	0.237	L	2579484	2579720
618.727	0.256	R	2579465	2579720
619.113	0.448	L	2579851	2580298
619.113	0.561	R	2579851	2580411
621.21	0.194	L	2581948	2582141
621.197	0.218	R	2581935	2582152
621.877	0.235	R	2582615	2582849
621.877	0.236	L	2582615	2582850
625.881	0.189	R	2586619	2586807
625.944	0.129	L	2586682	2586810
627.799	0.103	R	2588537	2588639
627.809	0.103	L	2588547	2588649
633.658	0.048	L	2594396	2594443
633.639	0.072	R	2594377	2594448
635.182	0.118	L	2595920	2596037
635.167	0.154	R	2595905	2596058
637.919	0.116	L	2598657	2598772
637.969	0.066	R	2598707	2598772
638.165	0.922	L	2598903	2599824
638.165	0.922	R	2598903	2599824
639.64	0.017	L	2600378	2600394
639.615	0.052	R	2600353	2600404
640.637	0.035	L	2601375	2601409
640.609	0.078	R	2601347	2601424
641.049	0.101	L	2601787	2601887
641.035	0.12	R	2601773	2601892
642.411	0.553	L	2603149	2603701
642.389	0.595	R	2603127	2603721
643.718	0.144	L	2604456	2604599
643.708	0.164	R	2604446	2604609
646.638	0.165	L	2607376	2607540
646.624	0.202	R	2607362	2607563
648.639	0.134	L	2609377	2609510
648.627	0.151	R	2609365	2609515
650.176	0.177	R	2610914	2611090
650.176	0.18	L	2610914	2611093
651.454	0.384	R	2612192	2612575
651.467	0.465	L	2612205	2612669
652.378	0.3	L	2613116	2613415
652.378	0.32	R	2613116	2613435
652.933	0.03	L	2613671	2613700
652.933	0.03	R	2613671	2613700
653.497	1.11	L	2614235	2615344
653.401	1.426	R	2614139	2615564
655.596	0.01	L	2616334	2616343
655.731	0.03	L	2616469	2616498
655.731	0.09	R	2616469	2616558
656.123	0.02	L	2616861	2616880
656.193	0.253	R	2616931	2617183
656.342	0.109	L	2617080	2617188
