onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.134	0.027	R	1960872	1960898	980.3	468.1	1172.6	413.9	3.74	242
0.135	0.028	L	1960873	1960900	1053.6	566.4	1238.9	482.8	3.80	213
0.366	0.038	L	1961104	1961141	1235.8	488.8	904.1	475.4	6.24	296
0.367	0.041	R	1961105	1961145	1155.8	401.6	852.3	303.3	6.00	274
0.428	0.278	L	1961166	1961443	877.6	451.4	744.3	301.7	3.76	1676
0.451	0.271	R	1961189	1961459	832.6	318.8	768.0	236.6	1.96	1917
0.788	0.024	L	1961526	1961549	859.0	435.9	947.5	685.7	5.06	367
0.789	0.025	R	1961527	1961551	779.0	316.9	845.8	604.2	5.63	485
1.109	0.238	L	1961847	1962084	962.3	700.5	905.5	683.6	1.21	2046
1.117	0.26	R	1961855	1962114	874.4	598.5	891.7	552.6	1.00	980
1.442	0.687	L	1962180	1962866	911.7	695.1	1014.0	735.7	2.42	949
1.442	0.687	R	1962180	1962866	874.0	588.5	968.9	680.4	2.91	1947
3.123	0.069	L	1963861	1963929	1029.3	777.2	987.1	703.7	1.91	2229
3.123	0.069	R	1963861	1963929	963.9	718.9	925.9	653.9	1.70	2218
3.496	0.205	L	1964234	1964438	980.3	666.8	964.3	631.4	0.83	1031
3.504	0.253	R	1964242	1964494	932.0	591.6	958.4	386.0	4.38	1233
3.751	0.037	L	1964489	1964525	925.9	507.2	939.4	466.8	0.89	124
3.782	0.016	R	1964520	1964535	956.8	391.2	945.7	438.3	1.01	95
3.838	0.027	R	1964576	1964602	944.4	433.0	929.3	520.3	1.86	241
3.842	0.025	L	1964580	1964604	958.7	499.4	954.1	531.8	0.69	168
4.137	0.016	R	1964875	1964890	926.0	596.2	920.3	555.8	0.86	91
5.959	0.016	R	1966697	1966712	942.6	576.0	913.8	536.8	1.03	101
5.961	0.022	L	1966699	1966720	960.8	572.2	955.5	513.2	1.26	108
6.122	0.016	R	1966860	1966875	925.6	550.4	946.7	591.4	0.98	96
6.863	0.033	R	1967601	1967633	933.4	582.6	682.1	541.8	5.36	247
6.862	0.035	L	1967600	1967634	937.1	564.0	689.9	569.1	5.21	255
7.027	0.015	R	1967765	1967779	672.7	541.8	623.5	560.8	1.10	121
7.025	0.025	L	1967763	1967787	707.1	584.4	661.7	586.2	0.95	149
7.342	0.048	L	1968080	1968127	634.5	503.9	642.8	526.5	0.51	167
7.492	0.1	L	1968230	1968329	687.4	587.5	1802.2	272.6	23.19	524
7.491	0.101	R	1968229	1968329	651.6	647.2	1862.7	435.6	24.58	590
8.013	0.046	L	1968751	1968796	1649.0	425.8	924.5	515.2	14.98	534
8.012	0.051	R	1968750	1968800	1686.8	548.6	977.7	651.1	14.70	460
8.273	0.021	R	1969011	1969031	962.4	639.7	861.0	626.6	2.16	188
8.27	0.063	L	1969008	1969070	948.2	493.1	839.4	455.2	2.44	381
8.364	0.016	L	1969102	1969117	843.3	466.7	847.5	524.3	1.22	119
8.732	0.019	L	1969470	1969488	848.3	560.5	942.5	562.4	2.00	171
8.729	0.022	R	1969467	1969488	870.1	640.1	985.8	612.6	2.52	206
10.199	0.019	R	1970937	1970955	930.7	617.7	893.6	581.6	1.10	98
10.198	0.054	L	1970936	1970989	960.9	626.5	962.6	587.0	0.84	159
10.278	0.199	L	1971016	1971214	952.0	603.4	972.6	648.3	1.04	1314
10.281	0.198	R	1971019	1971216	960.4	603.2	957.6	588.6	0.31	1215
10.513	0.024	R	1971251	1971274	958.2	528.0	964.0	475.5	1.10	290
10.523	0.021	L	1971261	1971281	979.3	583.4	991.5	665.9	1.73	114
11.199	0.019	R	1971937	1971955	924.5	605.4	887.9	538.2	1.62	137
11.198	0.023	L	1971936	1971958	979.3	658.0	915.8	575.1	2.21	158
11.367	0.025	R	1972105	1972129	892.5	552.8	917.7	552.1	0.53	135
13.687	0.021	R	1974425	1974445	920.1	581.7	926.9	553.4	0.62	106
15.019	0.019	L	1975757	1975775	983.0	622.8	1005.1	682.8	1.42	125
15.021	0.018	R	1975759	1975776	938.4	555.5	954.5	624.8	1.58	149
15.16	0.047	L	1975898	1975944	981.2	633.6	1524.3	566.7	11.86	371
15.159	0.099	R	1975897	1975995	961.7	575.1	1495.4	485.5	11.74	490
15.5	0.108	R	1976238	1976345	1506.4	494.6	1501.9	544.5	1.08	2419
15.656	0.017	L	1976394	1976410	1541.1	564.1	1599.8	580.0	1.27	106
15.658	0.025	R	1976396	1976420	1501.9	543.6	1541.7	524.4	0.93	141
