onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.144	2.0	758490	760524	ShowFixation	VGS	1	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
2.178	0.2	760524	760760	BlankScreen	VGS	1	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
2.414	1.0	760760	761800	ELCue	VGS	1	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
3.906	6.0	762252	768845	ShowFixation	VGS	2	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
10.499	0.2	768845	769084	BlankScreen	VGS	2	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
10.738	1.0	769084	770125	ELCue	VGS	2	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
12.186	6.0	770532	777170	ShowFixation	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
18.824	0.2	777170	777409	BlankScreen	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.063	1.0	777409	778450	ELCue	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
20.512	6.0	778858	785495	ShowFixation	ANTI	4	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
27.15	0.2	785496	785734	BlankScreen	ANTI	4	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
27.389	1.0	785735	786775	ELCue	ANTI	4	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
28.834	6.0	787180	793821	ShowFixation	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
35.475	0.2	793821	794060	BlankScreen	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
35.714	1.0	794060	795100	ELCue	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
37.158	2.0	795504	798146	ShowFixation	ANTI	6	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
39.8	0.2	798146	798381	BlankScreen	ANTI	6	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
40.035	1.0	798381	799421	ELCue	ANTI	6	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
41.481	2.0	799827	802467	ShowFixation	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.121	0.2	802467	802702	BlankScreen	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.356	1.0	802702	803742	ELCue	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
45.798	6.0	804144	810788	ShowFixation	VGS	8	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
52.442	0.2	810788	811027	BlankScreen	VGS	8	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
52.681	1.0	811027	812067	ELCue	VGS	8	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
54.125	6.0	812471	819112	ShowFixation	ANTI	9	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
60.766	0.2	819112	819352	BlankScreen	ANTI	9	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
61.006	1.0	819352	820392	ELCue	ANTI	9	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
62.446	2.0	820792	823437	ShowFixation	ANTI	10	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
65.091	0.2	823437	823673	BlankScreen	ANTI	10	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
65.327	1.0	823673	824713	ELCue	ANTI	10	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
66.774	2.0	825120	827758	ShowFixation	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
69.412	0.2	827758	827994	BlankScreen	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
69.648	1.0	827994	829034	ELCue	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
71.09	6.0	829436	836079	ShowFixation	VGS	12	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
77.733	0.2	836079	836318	BlankScreen	VGS	12	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
77.972	1.0	836318	837359	ELCue	VGS	12	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
79.399	2.0	837745	840404	ShowFixation	ANTI	13	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
82.058	0.2	840404	840639	BlankScreen	ANTI	13	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
82.293	1.0	840639	841680	ELCue	ANTI	13	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
83.741	2.0	842087	844725	ShowFixation	VGS	14	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
86.379	0.2	844725	844960	BlankScreen	VGS	14	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
86.614	1.0	844960	846001	ELCue	VGS	14	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
88.059	6.0	846405	853046	ShowFixation	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
94.7	0.2	853046	853285	BlankScreen	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
94.939	1.0	853285	854326	ELCue	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
96.387	2.0	854733	857371	ShowFixation	ANTI	16	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
99.025	0.2	857371	857606	BlankScreen	ANTI	16	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
99.26	1.0	857606	858647	ELCue	ANTI	16	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
