onset	duration	eye	startTime	stopTime
2.059	0.151	R	4787909	4788059
2.056	0.166	L	4787906	4788071
9.229	0.113	R	4795079	4795191
9.218	0.144	L	4795068	4795211
20.032	0.127	R	4805882	4806008
20.027	0.138	L	4805877	4806014
27.162	0.104	R	4813012	4813115
27.147	0.139	L	4812997	4813135
32.23	0.086	R	4818080	4818165
32.216	0.135	L	4818066	4818200
38.709	0.101	R	4824559	4824659
38.702	0.12	L	4824552	4824671
43.252	0.145	R	4829102	4829246
43.248	0.177	L	4829098	4829274
46.524	0.142	R	4832374	4832515
46.521	0.161	L	4832371	4832531
52.015	0.153	R	4837865	4838017
52.009	0.185	L	4837859	4838043
55.449	0.234	R	4841299	4841532
59.73	0.115	R	4845580	4845694
59.69	0.178	L	4845540	4845717
64.631	0.163	R	4850481	4850643
64.627	0.181	L	4850477	4850657
72.244	0.116	R	4858094	4858209
72.234	0.142	L	4858084	4858225
75.986	0.259	L	4861836	4862094
75.947	0.313	R	4861797	4862109
80.433	0.156	L	4866283	4866438
80.432	0.161	R	4866282	4866442
84.388	0.093	R	4870238	4870330
85.554	0.111	L	4871404	4871514
85.555	0.113	R	4871405	4871517
92.017	0.384	L	4877867	4878250
92.021	0.396	R	4877871	4878266
94.408	0.124	R	4880258	4880381
94.393	0.208	L	4880243	4880450
98.732	0.079	L	4884582	4884660
120.118	0.144	R	4905968	4906111
120.119	0.157	L	4905969	4906125
124.262	0.126	R	4910112	4910237
124.254	0.154	L	4910104	4910257
127.583	0.199	R	4913433	4913631
127.58	0.21	L	4913430	4913639
134.401	0.125	R	4920251	4920375
134.399	0.135	L	4920249	4920383
139.231	0.157	R	4925081	4925237
139.221	0.179	L	4925071	4925249
139.808	0.06	L	4925658	4925717
142.287	0.166	R	4928137	4928302
142.278	0.185	L	4928128	4928312
145.482	0.147	R	4931332	4931478
145.468	0.18	L	4931318	4931497
149.93	0.101	R	4935780	4935880
149.925	0.13	L	4935775	4935904
156.284	0.079	R	4942134	4942212
156.266	0.123	L	4942116	4942238
163.553	0.103	R	4949403	4949505
163.537	0.129	L	4949387	4949515
165.628	0.137	L	4951478	4951614
165.647	0.125	R	4951497	4951621
170.637	0.112	R	4956487	4956598
170.633	0.134	L	4956483	4956616
174.015	0.129	R	4959865	4959993
174.003	0.154	L	4959853	4960006
180.295	0.156	L	4966145	4966300
180.301	0.154	R	4966151	4966304
185.169	0.143	R	4971019	4971161
185.156	0.161	L	4971006	4971166
190.187	0.2	R	4976037	4976236
190.184	0.217	L	4976034	4976250
194.919	0.116	L	4980769	4980884
194.92	0.118	R	4980770	4980887
199.552	0.153	R	4985402	4985554
199.547	0.164	L	4985397	4985560
202.957	0.161	L	4988807	4988967
202.958	0.166	R	4988808	4988973
206.63	0.122	R	4992480	4992601
206.621	0.134	L	4992471	4992604
213.408	0.175	R	4999258	4999432
