onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.147	6.0	3671037	3677066	ShowFixation	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
6.176	0.2	3677066	3677305	BlankScreen	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
6.415	1.0	3677305	3678342	ELCue	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
7.872	6.0	3678762	3685390	ShowFixation	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
14.5	0.2	3685390	3685630	BlankScreen	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
14.74	1.0	3685630	3686667	ELCue	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
16.183	6.0	3687073	3693715	ShowFixation	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
22.825	0.2	3693715	3693955	BlankScreen	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
23.065	1.0	3693955	3694994	ELCue	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
24.523	6.0	3695413	3702024	ShowFixation	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
31.134	0.2	3702024	3702263	BlankScreen	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
31.373	1.0	3702263	3703303	ELCue	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
32.832	6.0	3703722	3710348	ShowFixation	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
39.458	0.2	3710348	3710588	BlankScreen	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
39.698	1.0	3710588	3711628	ELCue	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
41.158	2.0	3712048	3714673	ShowFixation	VGS	6	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
43.783	0.2	3714673	3714909	BlankScreen	VGS	6	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
44.019	1.0	3714909	3715949	ELCue	VGS	6	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
45.474	6.0	3716364	3722994	ShowFixation	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
52.104	0.2	3722994	3723234	BlankScreen	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
52.344	1.0	3723234	3724274	ELCue	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
53.803	2.0	3724693	3727302	ShowFixation	ANTI	8	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
56.412	0.2	3727302	3727521	BlankScreen	ANTI	8	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
56.631	1.0	3727521	3728544	ELCue	ANTI	8	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
58.07	2.0	3728960	3731590	ShowFixation	VGS	9	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
60.7	0.2	3731590	3731825	BlankScreen	VGS	9	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
60.935	1.0	3731825	3732866	ELCue	VGS	9	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
62.391	2.0	3733281	3735911	ShowFixation	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
65.021	0.2	3735911	3736146	BlankScreen	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
65.256	1.0	3736146	3737186	ELCue	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
66.711	6.0	3737601	3744215	ShowFixation	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
73.325	0.2	3744215	3744454	BlankScreen	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
73.564	1.0	3744454	3745495	ELCue	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
75.067	2.0	3745957	3748540	ShowFixation	VGS	12	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
77.65	0.2	3748540	3748775	BlankScreen	VGS	12	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
77.885	1.0	3748775	3749816	ELCue	VGS	12	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
79.344	2.0	3750234	3752861	ShowFixation	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
81.971	0.2	3752861	3753096	BlankScreen	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
82.206	1.0	3753096	3754137	ELCue	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
83.663	2.0	3754553	3757182	ShowFixation	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
86.292	0.2	3757182	3757417	BlankScreen	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
86.527	1.0	3757417	3758457	ELCue	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
87.983	2.0	3758873	3761486	ShowFixation	ANTI	15	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
90.596	0.2	3761486	3761705	BlankScreen	ANTI	15	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
90.815	1.0	3761705	3762728	ELCue	ANTI	15	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
92.255	6.0	3763145	3769774	ShowFixation	ANTI	16	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
98.884	0.2	3769774	3770013	BlankScreen	ANTI	16	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
99.123	1.0	3770013	3771054	ELCue	ANTI	16	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
138.736	2.0	3809626	3811653	ShowFixation	ANTI	17	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
140.763	0.2	3811653	3811889	BlankScreen	ANTI	17	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
140.999	1.0	3811889	3812889	ELCue	ANTI	17	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
142.517	6.0	3813407	3819440	ShowFixation	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
148.55	0.2	3819440	3819680	BlankScreen	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
148.79	1.0	3819680	3820680	ELCue	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
150.21	2.0	3821100	3823131	ShowFixation	VGS	19	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
152.241	0.2	3823131	3823367	BlankScreen	VGS	19	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
152.477	1.0	3823367	3824367	ELCue	VGS	19	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
153.878	6.0	3824768	3830802	ShowFixation	VGS	20	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
159.912	0.2	3830802	3831041	BlankScreen	VGS	20	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
160.151	1.0	3831041	3832041	ELCue	VGS	20	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
161.566	2.0	3832456	3834492	ShowFixation	VGS	21	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
163.602	0.2	3834492	3834728	BlankScreen	VGS	21	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
163.838	1.0	3834728	3835728	ELCue	VGS	21	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
165.26	6.0	3836150	3842179	ShowFixation	ANTI	22	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
171.289	0.2	3842179	3842419	BlankScreen	ANTI	22	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
171.529	1.0	3842419	3843419	ELCue	ANTI	22	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
172.948	2.0	3843838	3845870	ShowFixation	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
174.98	0.2	3845870	3846106	BlankScreen	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
175.216	1.0	3846106	3847106	ELCue	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
176.638	2.0	3847528	3849557	ShowFixation	VGS	24	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
178.667	0.2	3849557	3849793	BlankScreen	VGS	24	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
178.903	1.0	3849793	3850793	ELCue	VGS	24	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
180.32	6.0	3851210	3857244	ShowFixation	VGS	25	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
186.354	0.2	3857244	3857484	BlankScreen	VGS	25	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
186.594	1.0	3857484	3858484	ELCue	VGS	25	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
188.018	6.0	3858908	3864935	ShowFixation	VGS	26	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
194.045	0.2	3864935	3865174	BlankScreen	VGS	26	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
194.284	1.0	3865174	3866174	ELCue	VGS	26	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
195.7	6.0	3866590	3872626	ShowFixation	VGS	27	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
201.736	0.2	3872626	3872865	BlankScreen	VGS	27	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
201.975	1.0	3872865	3873865	ELCue	VGS	27	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
203.377	6.0	3874267	3880300	ShowFixation	ANTI	28	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
209.41	0.2	3880300	3880540	BlankScreen	ANTI	28	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
209.65	1.0	3880540	3881540	ELCue	ANTI	28	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
211.072	6.0	3881962	3887991	ShowFixation	ANTI	29	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
217.101	0.2	3887991	3888231	BlankScreen	ANTI	29	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
217.341	1.0	3888231	3889231	ELCue	ANTI	29	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
218.762	6.0	3889652	3895682	ShowFixation	VGS	30	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
224.792	0.2	3895682	3895921	BlankScreen	VGS	30	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
225.031	1.0	3895921	3896921	ELCue	VGS	30	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
226.45	2.0	3897340	3899373	ShowFixation	ANTI	31	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
228.483	0.2	3899373	3899608	BlankScreen	ANTI	31	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
228.718	1.0	3899608	3900608	ELCue	ANTI	31	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
230.135	6.0	3901025	3907060	ShowFixation	ANTI	32	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
236.17	0.2	3907060	3907299	BlankScreen	ANTI	32	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
236.409	1.0	3907299	3908299	ELCue	ANTI	32	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
237.815	6.0	3908705	3914734	ShowFixation	ANTI	33	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
243.844	0.2	3914734	3914974	BlankScreen	ANTI	33	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
244.084	1.0	3914974	3915974	ELCue	ANTI	33	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
245.51	6.0	3916400	3922425	ShowFixation	ANTI	34	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
251.535	0.2	3922425	3922665	BlankScreen	ANTI	34	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
251.775	1.0	3922665	3923665	ELCue	ANTI	34	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
253.195	2.0	3924085	3926116	ShowFixation	VGS	35	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
255.226	0.2	3926116	3926351	BlankScreen	VGS	35	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
255.461	1.0	3926351	3927351	ELCue	VGS	35	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
256.975	2.0	3927865	3929903	ShowFixation	ANTI	36	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
259.013	0.2	3929903	3930139	BlankScreen	ANTI	36	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
259.249	1.0	3930139	3931139	ELCue	ANTI	36	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
260.668	6.0	3931558	3937591	ShowFixation	VGS	37	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
266.701	0.2	3937591	3937829	BlankScreen	VGS	37	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
266.939	1.0	3937829	3938829	ELCue	VGS	37	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
268.354	2.0	3939244	3941281	ShowFixation	ANTI	38	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
270.392	0.2	3941282	3941516	BlankScreen	ANTI	38	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
270.627	1.0	3941517	3942517	ELCue	ANTI	38	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
272.046	2.0	3942936	3944969	ShowFixation	ANTI	39	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
274.079	0.2	3944969	3945204	BlankScreen	ANTI	39	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
274.314	1.0	3945204	3946204	ELCue	ANTI	39	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
