participant_id	trial_type	accuracy
sub-23658	BY	0
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	1
sub-23658	BY	1
sub-23658	BY	1
sub-23658	AY	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AY	0
sub-23658	BY	1
sub-23658	AX	1
sub-23658	AY	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	BY	1
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	1
sub-23658	BX	1
sub-23658	AX	1
sub-23658	BY	1
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AY	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	BY	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	BY	1
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AX	0
sub-23658	AY	0
sub-23658	AX	1
sub-23658	AY	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AY	0
sub-23658	n/a	n/a
sub-23658	AY	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	0
sub-23658	BX	1
sub-23658	BY	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AY	0
sub-23658	AX	0
sub-23658	AY	0
sub-23658	AY	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	1
sub-23658	BY	1
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AX	0
sub-23658	BX	1
sub-23658	BX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BY	1
sub-23658	AX	0
sub-23658	BY	1
sub-23658	AY	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	BX	1
sub-23658	AX	1
sub-23658	BX	0
sub-23658	n/a	n/a
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AY	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BY	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BY	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BX	1
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AY	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BY	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AY	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BX	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	AX	0
sub-23658	BX	0
sub-23658	AX	1
sub-23658	AX	0
sub-23658	AX	0
sub-23658	n/a	n/a
