participant_id	condition	accuracy	reaction_time
sub-23482	incongruent	1	0.569
sub-23482	congruent	1	0.423
sub-23482	incongruent	1	0.489
sub-23482	congruent	1	0.342
sub-23482	congruent	1	0.335
sub-23482	congruent	1	0.382
sub-23482	congruent	1	0.357
sub-23482	incongruent	1	0.524
sub-23482	congruent	1	0.546
sub-23482	congruent	1	0.455
sub-23482	congruent	1	0.367
sub-23482	incongruent	1	0.484
sub-23482	congruent	1	0.539
sub-23482	congruent	1	0.342
sub-23482	incongruent	0	0.378
sub-23482	congruent	1	0.350
sub-23482	incongruent	1	0.416
sub-23482	congruent	1	0.290
sub-23482	congruent	1	0.404
sub-23482	incongruent	1	0.501
sub-23482	incongruent	1	0.443
sub-23482	incongruent	1	0.471
sub-23482	congruent	1	0.415
sub-23482	incongruent	0	0.338
sub-23482	incongruent	1	0.491
sub-23482	incongruent	1	0.509
sub-23482	incongruent	1	0.572
sub-23482	congruent	1	0.430
sub-23482	incongruent	1	0.481
sub-23482	incongruent	1	0.480
sub-23482	incongruent	1	0.617
sub-23482	congruent	1	0.427
sub-23482	congruent	1	0.385
sub-23482	congruent	1	0.632
sub-23482	incongruent	1	0.488
sub-23482	congruent	1	0.467
sub-23482	congruent	1	0.438
sub-23482	congruent	1	0.409
sub-23482	incongruent	1	0.469
sub-23482	incongruent	1	0.473
sub-23482	incongruent	0	0.311
sub-23482	incongruent	1	0.504
sub-23482	incongruent	1	0.554
sub-23482	congruent	1	0.503
sub-23482	congruent	1	0.400
sub-23482	incongruent	1	0.574
sub-23482	incongruent	1	0.492
sub-23482	congruent	1	0.386
sub-23482	congruent	1	0.432
sub-23482	incongruent	1	0.540
sub-23482	congruent	1	0.388
sub-23482	congruent	1	0.574
sub-23482	incongruent	1	0.690
sub-23482	incongruent	1	0.518
sub-23482	incongruent	1	0.539
sub-23482	incongruent	1	0.513
sub-23482	congruent	1	0.430
sub-23482	congruent	1	0.412
sub-23482	congruent	1	0.513
sub-23482	incongruent	1	0.522
sub-23482	congruent	1	0.468
sub-23482	congruent	1	0.301
sub-23482	congruent	1	0.303
sub-23482	incongruent	1	0.514
sub-23482	incongruent	0	0.269
sub-23482	congruent	1	0.413
sub-23482	congruent	1	0.364
sub-23482	incongruent	1	0.426
sub-23482	congruent	1	0.331
sub-23482	congruent	1	0.249
sub-23482	incongruent	1	0.216
sub-23482	incongruent	0	0.235
sub-23482	congruent	1	0.396
sub-23482	congruent	1	0.368
sub-23482	incongruent	1	0.352
sub-23482	incongruent	1	0.537
sub-23482	congruent	1	0.360
sub-23482	congruent	1	0.386
sub-23482	incongruent	0	0.407
sub-23482	incongruent	0	0.277
sub-23482	incongruent	1	0.433
sub-23482	incongruent	1	0.517
sub-23482	congruent	1	0.337
sub-23482	incongruent	1	0.488
sub-23482	congruent	1	0.348
sub-23482	congruent	1	0.313
sub-23482	congruent	1	0.383
sub-23482	incongruent	0	0.341
sub-23482	incongruent	1	0.413
sub-23482	congruent	1	0.410
sub-23482	congruent	1	0.375
sub-23482	incongruent	1	0.508
sub-23482	incongruent	1	0.483
sub-23482	incongruent	1	0.546
sub-23482	congruent	1	0.310
sub-23482	congruent	1	0.378
sub-23482	congruent	1	0.388
sub-23482	congruent	1	0.297
sub-23482	incongruent	1	0.426
sub-23482	incongruent	1	0.426
sub-23482	incongruent	1	0.418
sub-23482	congruent	1	0.307
sub-23482	congruent	1	0.312
sub-23482	congruent	1	0.319
sub-23482	congruent	1	0.372
sub-23482	incongruent	0	0.348
sub-23482	incongruent	1	0.525
sub-23482	congruent	1	0.369
sub-23482	incongruent	1	0.433
sub-23482	incongruent	1	0.406
sub-23482	congruent	1	0.587
sub-23482	incongruent	1	0.481
sub-23482	incongruent	0	0.388
sub-23482	incongruent	0	0.367
