onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.132	0.021	L	2110316	2110336	1408.6	428.1	1351.6	419.8	1.24	95
0.134	0.019	R	2110318	2110336	1427.8	437.4	1378.8	436.2	1.05	88
0.36	0.051	L	2110544	2110594	1350.7	425.4	926.1	467.1	9.34	359
0.359	0.055	R	2110543	2110597	1385.9	445.1	952.0	516.8	9.63	336
0.544	0.024	L	2110728	2110751	933.5	467.8	958.7	521.3	1.33	113
0.545	0.024	R	2110729	2110752	960.1	502.8	985.0	551.4	1.22	107
2.756	0.048	R	2112940	2112987	970.8	563.5	1276.6	543.5	6.77	295
2.757	0.048	L	2112941	2112988	950.6	543.3	1266.5	542.5	6.98	294
3.436	0.021	L	2113620	2113640	1259.0	532.9	1285.5	527.5	0.59	77
3.436	0.027	R	2113620	2113646	1272.1	561.9	1284.5	553.7	0.33	83
3.831	0.044	R	2114015	2114058	1281.2	543.2	999.6	550.6	6.23	280
3.829	0.047	L	2114013	2114059	1264.4	529.2	984.2	531.0	6.19	272
3.999	0.035	R	2114183	2114217	997.8	562.9	861.7	562.8	3.03	177
3.999	0.036	L	2114183	2114218	990.7	526.0	862.4	533.7	2.86	152
4.272	0.033	L	2114456	2114488	866.7	532.7	1007.7	529.2	3.14	182
4.273	0.033	R	2114457	2114489	872.1	565.5	1010.2	565.3	3.08	173
4.524	0.03	L	2114708	2114737	1002.6	518.6	875.5	522.3	2.83	149
4.524	0.031	R	2114708	2114738	1019.2	555.7	893.7	560.7	2.79	157
4.698	0.022	L	2114882	2114903	872.8	517.7	938.5	521.1	1.46	105
4.697	0.023	R	2114881	2114903	892.8	560.2	957.6	563.5	1.44	103
6.886	0.039	L	2117070	2117108	961.2	517.3	1156.5	510.9	4.33	243
6.886	0.04	R	2117070	2117109	978.2	535.6	1174.3	513.7	4.38	230
7.235	0.031	R	2117419	2117449	1180.4	517.7	1275.0	507.0	2.10	149
7.235	0.032	L	2117419	2117450	1162.4	503.7	1268.9	528.4	2.42	173
8.17	0.038	L	2118354	2118391	1068.6	530.7	896.8	526.4	3.84	189
8.171	0.038	R	2118355	2118392	1088.7	553.8	918.2	574.5	3.84	199
8.345	0.017	R	2118529	2118545	910.6	571.4	872.0	567.0	0.87	74
8.528	0.029	L	2118712	2118740	859.2	519.6	975.8	504.5	2.63	155
8.527	0.03	R	2118711	2118740	871.7	560.8	988.4	561.1	2.61	151
11.037	0.047	R	2121221	2121267	988.1	544.9	1345.2	525.1	7.89	348
11.038	0.047	L	2121222	2121268	953.4	512.5	1319.5	511.8	8.07	340
11.322	0.03	R	2121506	2121535	1352.7	527.9	1263.3	496.4	2.08	137
11.323	0.031	L	2121507	2121537	1316.8	511.2	1223.4	472.9	2.22	139
11.417	0.076	R	2121601	2121676	1259.6	500.3	395.6	530.3	18.81	526
11.417	0.084	L	2121601	2121684	1222.5	479.8	386.2	517.5	18.22	567
11.719	0.024	R	2121903	2121926	371.5	539.3	317.0	545.2	1.18	120
11.72	0.027	L	2121904	2121930	402.5	548.2	367.8	560.6	0.80	108
11.962	0.106	L	2122146	2122251	353.7	554.9	2522.5	399.9	40.40	604
12.105	0.069	L	2122289	2122357	2627.0	321.9	3270.0	403.9	9.11	581
11.93	0.245	R	2122114	2122358	316.3	536.3	2567.3	486.8	41.97	2817
12.307	2.635	L	2122491	2125125	.	.	949.7	550.9	2.6e+006	2630
12.307	2.636	R	2122491	2125126	.	.	1062.4	555.6	2.6e+006	2056
15.144	0.344	L	2125328	2125671	940.5	561.9	942.0	558.9	0.08	2108
15.124	0.364	R	2125308	2125671	1050.0	552.4	1010.5	493.2	1.70	1164
15.563	0.075	L	2125747	2125821	936.5	545.4	1716.4	472.5	17.22	467
15.521	0.2	R	2125705	2125904	1011.5	489.8	1745.2	464.3	16.14	489
15.781	0.027	L	2125965	2125991	1708.2	498.1	1633.4	512.1	1.60	146
15.781	0.027	R	2125965	2125991	1759.7	438.6	1680.5	450.8	1.69	150
16.123	0.016	L	2126307	2126322	1618.0	492.0	1584.7	487.3	0.72	62
16.266	0.078	R	2126450	2126527	1620.5	418.7	469.3	406.8	25.27	628
16.267	0.085	L	2126451	2126535	1581.2	479.4	398.7	555.3	26.02	675
16.793	0.027	L	2126977	2127003	934.8	501.1	859.3	517.2	1.79	138
16.793	0.027	R	2126977	2127003	972.7	496.4	897.6	509.4	1.77	157
